Output file: output/wt_090463.root input file:/disk03/lowe10/sk7/sle/lomugd.090463.root
 Id of this manager : 10
InitReadRoot: total = 416463
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/416463
Sec_Event 1074855 N50: 25
T: 0.537594 Q: -0.0116796
T: 0.464747 Q: -0.00902152
T: 0.395238 Q: 1.89035
T: 0.331177 Q: -0.00549591
T: 0.274512 Q: -0.00415344
T: 0.226965 Q: 1.10319
T: 0.189979 Q: -0.00152962
T: 0.16468 Q: 1.31896
T: 0.151835 Q: -0.00172039
T: 0.151835 Q: 0.969528
T: 0.16468 Q: -0.000884049
T: 0.189979 Q: -0.00116972
T: 0.226965 Q: -0.00072551
T: 0.274512 Q: -0.00152921
T: 0.331177 Q: -0.00145456
T: 0.395238 Q: -0.00122206
T: 0.464747 Q: -0.000768392
T: 0.537594 Q: -0.00392056
T: 0.611565 Q: 1.05996
T: 0.684412 Q: -0.00820166
T: 0.753922 Q: -0.00352478
T: 0.817982 Q: -0.0064006
T: 0.874647 Q: -0.0120524
T: 0.922194 Q: -0.021927
T: 0.95918 Q: -0.017291
T: 0.984479 Q: -0.0137042
T: 0.997324 Q: -0.015139
T: 0.997324 Q: -0.0138403
T: 0.984479 Q: 1.11735
T: 0.95918 Q: 1.04924
T: 0.922194 Q: -0.0227729
T: 0.874647 Q: -0.0199371
T: 0.817982 Q: 1.1642
T: 0.753922 Q: -0.0368909
T: 0.684412 Q: -0.0268076
T: 0.611565 Q: 2.98631
Sec_Event 1520499 N50: 39
Sec_Event 2044600 N50: 31
T: -0.630443 Q: 1.10675
T: -0.699146 Q: -0.0174299
T: -0.764702 Q: 1.10987
T: -0.825118 Q: -0.00973256
T: -0.87856 Q: -0.0065872
T: -0.923402 Q: -0.00766201
T: -0.958284 Q: -0.00676573
T: -0.982144 Q: 1.23274
T: -0.994258 Q: -0.00529553
T: -0.994258 Q: -0.00584743
T: -0.982144 Q: -0.00601548
T: -0.958284 Q: 1.12563
T: -0.923402 Q: 1.24803
T: -0.87856 Q: 1.2605
T: -0.825118 Q: -0.00971669
T: -0.764702 Q: -0.0112824
T: -0.699146 Q: -0.0111965
T: -0.630443 Q: -0.0114352
T: -0.56068 Q: -0.0110366
T: -0.491977 Q: 1.14622
T: -0.426422 Q: -0.0172786
T: -0.366005 Q: -0.0167068
T: -0.312564 Q: -0.0173399
T: -0.267721 Q: -0.021965
T: -0.23284 Q: -0.021643
T: -0.208979 Q: -0.0245968
T: -0.196865 Q: 1.13818
T: -0.196865 Q: -0.0296981
T: -0.208979 Q: -0.0319143
T: -0.23284 Q: -0.0364441
T: -0.267721 Q: 2.63347
T: -0.312564 Q: 1.59574
T: -0.366005 Q: -0.0398832
T: -0.426422 Q: -0.0384113
T: -0.491977 Q: 3.43366
T: -0.56068 Q: -0.0302957
Sec_Event 2516712 N50: 37
T: -0.696189 Q: 1.09439
T: -0.745512 Q: -0.00860235
T: -0.792574 Q: -0.00916184
T: -0.835947 Q: -0.0076167
T: -0.874313 Q: -0.00691012
T: -0.906506 Q: -0.00664236
T: -0.931547 Q: -0.00695937
T: -0.948676 Q: 2.23092
T: -0.957373 Q: 1.12182
T: -0.957373 Q: -0.00575043
T: -0.948676 Q: -0.00623864
T: -0.931547 Q: -0.00779699
T: -0.906506 Q: -0.00660054
T: -0.874313 Q: -0.00725848
T: -0.835947 Q: -0.00913569
T: -0.792574 Q: -0.0139472
T: -0.745512 Q: 2.25744
T: -0.696189 Q: -0.0164238
T: -0.646107 Q: -0.0185094
T: -0.596785 Q: -0.0244753
T: -0.549722 Q: 0.970656
T: -0.506349 Q: 1.17335
T: -0.467983 Q: -0.0321946
T: -0.43579 Q: -0.0278185
T: -0.410749 Q: 1.27543
T: -0.39362 Q: 2.58193
T: -0.384923 Q: 1.1125
T: -0.384923 Q: -0.0173399
T: -0.39362 Q: -0.0168463
T: -0.410749 Q: -0.0176243
T: -0.43579 Q: 1.09922
T: -0.467983 Q: -0.0128584
T: -0.506349 Q: -0.0136387
T: -0.549722 Q: -0.0112265
T: -0.596785 Q: 2.05623
T: -0.646107 Q: 1.05191
Sec_Event 2602578 N50: 41
T: 0.624817 Q: 1.20619
