Output file: output/wt_090436.root input file:/disk03/lowe10/sk7/sle/lomugd.090436.root
 Id of this manager : 10
InitReadRoot: total = 689877
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16821.8 14605.8 12695.6
0/689877
Sec_Event 29985 N50: 39
T: 0.290842 Q: -0.0149028
T: 0.188911 Q: -0.0149126
T: 0.0916498 Q: -0.0142055
T: 0.00201312 Q: -0.0124726
T: -0.0772751 Q: 2.42176
T: -0.143806 Q: -0.0121655
T: -0.195558 Q: -0.0114279
T: -0.230958 Q: -0.0146977
T: -0.248931 Q: -0.00895614
T: -0.248931 Q: -0.00828604
T: -0.230958 Q: -0.00673613
T: -0.195558 Q: 1.1113
T: -0.143806 Q: 3.98182
T: -0.0772751 Q: -0.00459808
T: 0.00201312 Q: -0.00417817
T: 0.0916498 Q: -0.00774759
T: 0.188911 Q: -0.0104307
T: 0.290842 Q: 1.27549
T: 0.394346 Q: -0.01018
T: 0.496277 Q: 1.02291
T: 0.593538 Q: -0.00642521
T: 0.683175 Q: 1.30845
T: 0.762463 Q: -0.00666743
T: 0.828994 Q: -0.00626469
T: 0.880746 Q: -0.00556959
T: 0.916146 Q: -0.00386351
T: 0.934119 Q: -0.00513366
T: 0.934119 Q: 1.02092
T: 0.916146 Q: 1.19088
T: 0.880746 Q: -0.00804109
T: 0.828994 Q: -0.00857903
T: 0.762463 Q: -0.00742046
T: 0.683175 Q: -0.0119018
T: 0.593538 Q: -0.0172403
T: 0.496277 Q: -0.0159401
T: 0.394346 Q: -0.015872
Sec_Event 29985 N50: 34
T: -0.553644 Q: -0.0104498
T: -0.636997 Q: -0.0137388
T: -0.716532 Q: -0.0165103
T: -0.789831 Q: 0.921081
T: -0.854668 Q: 2.69691
T: -0.909072 Q: -0.0183888
T: -0.951392 Q: -0.018322
T: -0.98034 Q: 1.2337
T: -0.995037 Q: 1.22454
T: -0.995037 Q: 1.22066
T: -0.98034 Q: -0.015591
T: -0.951392 Q: -0.01653
T: -0.909072 Q: -0.0237936
T: -0.854668 Q: -0.0302712
T: -0.789831 Q: 1.10949
T: -0.716532 Q: -0.0294224
T: -0.636997 Q: 1.00654
T: -0.553644 Q: 1.19075
T: -0.469006 Q: -0.0191828
T: -0.385653 Q: -0.0140562
T: -0.306119 Q: -0.0134133
T: -0.232819 Q: 1.28257
T: -0.167983 Q: -0.00889497
T: -0.113578 Q: 2.40413
T: -0.0712585 Q: -0.00613808
T: -0.0423104 Q: -0.00644423
T: -0.0276131 Q: -0.00538882
T: -0.0276131 Q: -0.00771338
T: -0.0423104 Q: 1.15918
T: -0.0712585 Q: -0.00794968
T: -0.113578 Q: -0.00605401
T: -0.167983 Q: 1.11458
T: -0.232819 Q: -0.00611832
T: -0.306119 Q: -0.00619205
T: -0.385653 Q: -0.00983938
T: -0.469006 Q: -0.0116341
Sec_Event 29985 N50: 26
Sec_Event 29985 N50: 29
T: -0.173686 Q: 2.32342
T: -0.287142 Q: -0.0108135
T: -0.395399 Q: -0.0053858
T: -0.49517 Q: 1.27586
T: -0.583422 Q: -0.00770235
T: -0.657475 Q: -0.0112659
T: -0.715078 Q: -0.0178022
T: -0.75448 Q: 1.14747
T: -0.774485 Q: -0.0239357
T: -0.774485 Q: -0.0278358
T: -0.75448 Q: 2.26571
T: -0.715078 Q: -0.041233
T: -0.657475 Q: -0.0240704
T: -0.583422 Q: -0.0207717
T: -0.49517 Q: 2.46151
T: -0.395399 Q: 1.07857
T: -0.287142 Q: -0.0172871
T: -0.173686 Q: -0.0139482
T: -0.0584811 Q: -0.0118191
T: 0.054974 Q: -0.0193391
T: 0.163232 Q: -0.00912523
T: 0.263002 Q: -0.0129539
T: 0.351255 Q: -0.0119593
T: 0.425307 Q: -0.0109282
T: 0.48291 Q: 1.03961
T: 0.522313 Q: -0.0115401
T: 0.542318 Q: -0.0104491
T: 0.542318 Q: -0.00739047
T: 0.522313 Q: -0.00764126
T: 0.48291 Q: -0.00569179
T: 0.425307 Q: 1.06713
T: 0.351255 Q: -0.00983636
T: 0.263002 Q: 1.11843
T: 0.163232 Q: -0.00600161
T: 0.054974 Q: -0.00379226
T: -0.0584811 Q: -0.00368286
Sec_Event 29985 N50: 42
T: 0.681436 Q: -0.0197497
