Output file: output/wt_090567.root input file:/disk03/lowe10/sk7/sle/lomugd.090567.root
 Id of this manager : 10
InitReadRoot: total = 21834372
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/21834372
Sec_Event 398973 N50: 34
T: 0.195133 Q: -0.00155937
T: 0.0869655 Q: -0.00238104
T: -0.0162468 Q: -0.00176263
T: -0.111368 Q: -0.000895349
T: -0.195507 Q: -0.00063165
T: -0.266109 Q: inf
T: -0.321027 Q: inf
T: -0.358593 Q: inf
T: -0.377666 Q: -0.00338211
T: -0.358593 Q: inf
T: -0.321027 Q: -0.000705049
T: -0.266109 Q: -0.000615405
T: -0.195507 Q: -0.000517035
T: -0.111368 Q: inf
T: -0.0162468 Q: -0.000904846
T: 0.0869655 Q: -0.000616604
T: 0.195133 Q: inf
T: 0.304969 Q: -0.00120101
T: 0.413137 Q: inf
T: 0.516349 Q: -0.0048131
T: 0.61147 Q: -0.00147813
T: 0.69561 Q: inf
T: 0.766211 Q: -0.00362466
T: 0.821129 Q: -0.00377967
T: 0.858695 Q: inf
T: 0.877768 Q: inf
T: 0.877768 Q: inf
T: 0.858695 Q: inf
T: 0.821129 Q: -0.00673921
T: 0.766211 Q: -0.00270398
T: 0.69561 Q: inf
T: 0.61147 Q: -0.00194132
T: 0.516349 Q: -0.000981961
T: 0.413137 Q: inf
T: 0.304969 Q: -0.000725854
Sec_Event 403714 N50: 37
T: -0.0710696 Q: inf
T: -0.185918 Q: -0.00217315
T: -0.295505 Q: -0.00354796
T: -0.396501 Q: -0.00371395
T: -0.485837 Q: -0.00316508
T: -0.560799 Q: -0.0029876
T: -0.619109 Q: inf
T: -0.658995 Q: -0.00159715
T: -0.679246 Q: inf
T: -0.679246 Q: inf
T: -0.658995 Q: -0.00219947
T: -0.619109 Q: inf
T: -0.560799 Q: -0.00252427
T: -0.485837 Q: -0.00403716
T: -0.396501 Q: inf
T: -0.295505 Q: inf
T: -0.185918 Q: inf
T: -0.0710696 Q: -0.0261055
T: 0.0455503 Q: inf
T: 0.160399 Q: inf
T: 0.269985 Q: inf
T: 0.370981 Q: inf
T: 0.460317 Q: -0.0402505
T: 0.535279 Q: inf
T: 0.593589 Q: -0.0511398
T: 0.633476 Q: -0.0474366
T: 0.653726 Q: inf
T: 0.653726 Q: inf
T: 0.633476 Q: -0.0166352
T: 0.593589 Q: inf
T: 0.535279 Q: -0.0126685
T: 0.460317 Q: inf
T: 0.370981 Q: inf
T: 0.269985 Q: inf
T: 0.160399 Q: inf
T: 0.0455503 Q: -0.00226103
Sec_Event 403714 N50: 31
T: 0.456368 Q: -0.013004
T: 0.371326 Q: -0.0093241
T: 0.29018 Q: inf
T: 0.215395 Q: -0.00976121
T: 0.149244 Q: -0.00990024
T: 0.0937366 Q: inf
T: 0.0505595 Q: -0.0149116
T: 0.0210247 Q: -0.0205861
T: 0.00602942 Q: -0.0203788
T: 0.00602942 Q: -0.0232754
T: 0.0210247 Q: inf
T: 0.0505595 Q: -0.0394801
T: 0.0937366 Q: -0.0354859
T: 0.149244 Q: -0.0310789
T: 0.215395 Q: -0.0367756
T: 0.29018 Q: inf
T: 0.371326 Q: -0.0441859
T: 0.456368 Q: -0.0475528
T: 0.542722 Q: inf
T: 0.627765 Q: -0.0717498
T: 0.708911 Q: inf
T: 0.783696 Q: -0.0913426
T: 0.849847 Q: -0.0784668
T: 0.905354 Q: -0.0651677
T: 0.948531 Q: -0.0506379
T: 0.978066 Q: inf
T: 0.993061 Q: -0.0515801
T: 0.993061 Q: -0.0497028
T: 0.978066 Q: inf
T: 0.948531 Q: inf
T: 0.905354 Q: -0.045406
T: 0.849847 Q: -0.0255688
T: 0.783696 Q: -0.0157092
T: 0.708911 Q: -0.0121312
T: 0.627765 Q: inf
T: 0.542722 Q: -0.00886506
Sec_Event 1193326 N50: 49
T: -0.00114226 Q: inf
T: -0.115669 Q: -0.00368735
T: -0.224949 Q: inf
T: -0.325662 Q: -0.00813017
T: -0.414748 Q: -0.0135655
T: -0.4895 Q: -0.0103092
T: -0.547647 Q: inf
T: -0.587422 Q: -0.00485299
T: -0.607616 Q: -0.0118572
T: -0.607616 Q: -0.00556997
T: -0.587422 Q: inf
T: -0.547647 Q: inf
