Output file: output/wt_090224.root input file:/disk03/lowe10/sk7/sle/lomugd.090224.root
 Id of this manager : 10
InitReadRoot: total = 20187658
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16079 13906 12446.8
0/20187658
Sec_Event 1028973 N50: 52
T: 0.559699 Q: 1.13435
T: 0.490812 Q: -0.0118981
T: 0.425082 Q: -0.0114121
T: 0.364504 Q: 1.18114
T: 0.31092 Q: 1.07245
T: 0.265957 Q: -0.00918777
T: 0.230982 Q: 1.14162
T: 0.207058 Q: 1.07087
T: 0.194912 Q: -0.0178
T: 0.194912 Q: 1.05583
T: 0.207058 Q: -0.0215115
T: 0.230982 Q: -0.017921
T: 0.265957 Q: -0.0185534
T: 0.31092 Q: -0.0233784
T: 0.364504 Q: -0.0235213
T: 0.425082 Q: 1.03558
T: 0.490812 Q: 1.24182
T: 0.559699 Q: 2.52017
T: 0.629648 Q: -0.0377644
T: 0.698535 Q: -0.0341365
T: 0.764266 Q: -0.036394
T: 0.824843 Q: -0.0365728
T: 0.878428 Q: 1.14103
T: 0.92339 Q: 1.1418
T: 0.958365 Q: 2.29385
T: 0.982289 Q: -0.0171033
T: 0.994435 Q: 1.10658
T: 0.994435 Q: -0.0182671
T: 0.982289 Q: -0.0167364
T: 0.958365 Q: 1.02367
T: 0.92339 Q: -0.0176805
T: 0.878428 Q: 1.11936
T: 0.824843 Q: 0.875809
T: 0.764266 Q: -0.0201591
T: 0.698535 Q: -0.0184506
T: 0.629648 Q: -0.0128318
Sec_Event 1245681 N50: 33
T: 0.138388 Q: 1.28034
T: 0.027534 Q: 1.14662
T: -0.0782417 Q: 1.34198
T: -0.175725 Q: -0.00417258
T: -0.261954 Q: -0.00409021
T: -0.334309 Q: -0.00838385
T: -0.390591 Q: -0.00579692
T: -0.429091 Q: -0.00577883
T: -0.448637 Q: 1.12735
T: -0.448637 Q: -0.0118868
T: -0.429091 Q: -0.00928891
T: -0.390591 Q: -0.0100511
T: -0.334309 Q: -0.013697
T: -0.261954 Q: -0.0117979
T: -0.175725 Q: -0.0123686
T: -0.0782417 Q: -0.0151878
T: 0.027534 Q: -0.0191729
T: 0.138388 Q: -0.0134214
T: 0.250952 Q: -0.0151456
T: 0.361806 Q: 2.43829
T: 0.467582 Q: -0.0222878
T: 0.565066 Q: 1.12658
T: 0.651295 Q: -0.039929
T: 0.72365 Q: 0.951006
T: 0.779932 Q: 0.964768
T: 0.818431 Q: -0.0435118
T: 0.837978 Q: -0.0359587
T: 0.837978 Q: -0.0346207
T: 0.818431 Q: 0.990094
T: 0.779932 Q: -0.0154997
T: 0.72365 Q: -0.010781
T: 0.651295 Q: 1.3049
T: 0.565066 Q: -0.00824275
T: 0.467582 Q: -0.00578614
T: 0.361806 Q: 1.30122
T: 0.250952 Q: -0.00357681
Sec_Event 1245681 N50: 39
T: 0.196865 Q: -0.0189665
T: 0.0887909 Q: -0.027619
T: -0.0143322 Q: -0.0211753
T: -0.109371 Q: -0.0203441
T: -0.193438 Q: -0.02174
T: -0.263978 Q: -0.0245749
T: -0.318849 Q: -0.0227245
T: -0.356383 Q: -0.0343574
T: -0.375439 Q: 1.5164
T: -0.375439 Q: 1.34986
T: -0.356383 Q: -0.0235623
T: -0.318849 Q: 2.46649
T: -0.263978 Q: -0.0172069
T: -0.193438 Q: 1.18418
T: -0.109371 Q: 1.06406
T: -0.0143322 Q: -0.0116299
T: 0.0887909 Q: -0.0157224
T: 0.196865 Q: -0.0114423
T: 0.306607 Q: -0.0138175
T: 0.414681 Q: -0.0168183
T: 0.517804 Q: -0.0258153
T: 0.612843 Q: 1.08385
T: 0.696909 Q: 1.31769
T: 0.76745 Q: -0.025877
T: 0.822321 Q: -0.0277696
T: 0.859854 Q: 1.40745
T: 0.878911 Q: -0.0146688
T: 0.878911 Q: -0.0160473
T: 0.859854 Q: 1.31937
T: 0.822321 Q: -0.0287544
T: 0.76745 Q: -0.0250156
T: 0.696909 Q: -0.025408
T: 0.612843 Q: 1.08819
T: 0.517804 Q: -0.0429831
T: 0.414681 Q: -0.0323591
T: 0.306607 Q: -0.0278926
Sec_Event 1333609 N50: 50
T: -0.625221 Q: -0.0112814
T: -0.695115 Q: -0.00723953
T: -0.761806 Q: -0.00660725
