Output file: output/wt_090449.root input file:/disk03/lowe10/sk7/sle/lomugd.090449.root
 Id of this manager : 10
InitReadRoot: total = 20233609
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16060.2 14237.2 12610.1
0/20233609
Sec_Event 238431 N50: 26
T: 0.53712 Q: 1.09557
T: 0.464191 Q: -0.00215699
T: 0.394604 Q: -0.0013658
T: 0.330472 Q: -0.00247132
T: 0.273743 Q: -0.00204365
T: 0.226143 Q: -0.00217029
T: 0.189116 Q: -0.00499035
T: 0.163788 Q: 1.00781
T: 0.150929 Q: 1.34077
T: 0.150929 Q: -0.00685727
T: 0.163788 Q: -0.00825082
T: 0.189116 Q: -0.0100248
T: 0.226143 Q: 1.06743
T: 0.273743 Q: 0.873619
T: 0.330472 Q: -0.0145716
T: 0.394604 Q: -0.0166163
T: 0.464191 Q: -0.00825178
T: 0.53712 Q: 0.931339
T: 0.611173 Q: -0.00369909
T: 0.684102 Q: 1.00154
T: 0.753689 Q: -0.00189964
T: 0.817821 Q: -0.00159847
T: 0.87455 Q: 0.997844
T: 0.92215 Q: -0.00134918
T: 0.959177 Q: -0.00107136
T: 0.984505 Q: -0.000258131
T: 0.997364 Q: -0.00142758
T: 0.997364 Q: -0.000551237
T: 0.984505 Q: -0.000636081
T: 0.959177 Q: -0.000831874
T: 0.92215 Q: -0.00139604
T: 0.87455 Q: -0.00131941
T: 0.817821 Q: -0.00104015
T: 0.753689 Q: 2.47915
T: 0.684102 Q: -0.00210687
T: 0.611173 Q: -0.00193633
Sec_Event 309013 N50: 36
T: 0.737266 Q: 0.984189
T: 0.729254 Q: -0.000236303
T: 0.721608 Q: 1.2173
T: 0.714562 Q: -0.000201726
T: 0.708329 Q: 1.03112
T: 0.703099 Q: 0.759371
T: 0.699031 Q: -0.00116821
T: 0.696249 Q: 1.00227
T: 0.694836 Q: -0.00122276
T: 0.694836 Q: -0.00475543
T: 0.696249 Q: -0.00467661
T: 0.699031 Q: 0.846178
T: 0.703099 Q: -0.01333
T: 0.708329 Q: -0.015405
T: 0.714562 Q: 0.929965
T: 0.721608 Q: 1.06677
T: 0.729254 Q: -0.0197081
T: 0.737266 Q: 0.945167
T: 0.745403 Q: -0.0226871
T: 0.753415 Q: 1.30898
T: 0.761061 Q: -0.0192799
T: 0.768107 Q: 1.31451
T: 0.77434 Q: 1.01158
T: 0.77957 Q: 1.02319
T: 0.783638 Q: 2.13594
T: 0.78642 Q: 1.06069
T: 0.787833 Q: -0.0209659
T: 0.787833 Q: -0.0165502
T: 0.78642 Q: 1.29074
T: 0.783638 Q: -0.013379
T: 0.77957 Q: -0.010915
T: 0.77434 Q: -0.00774167
T: 0.768107 Q: -0.00477928
T: 0.761061 Q: -0.00295949
T: 0.753415 Q: -0.00152111
T: 0.745403 Q: -0.00313266
Sec_Event 738703 N50: 33
T: -0.0950504 Q: -0.0135
T: -0.209775 Q: 2.27448
T: -0.319243 Q: -0.0109394
T: -0.42013 Q: 1.12092
T: -0.50937 Q: -0.0132674
T: -0.584251 Q: -0.0134473
T: -0.642498 Q: 0.928478
T: -0.682341 Q: -0.00696375
T: -0.70257 Q: -0.00368703
T: -0.70257 Q: -0.0019894
T: -0.682341 Q: 1.22967
T: -0.642498 Q: 1.58717
T: -0.584251 Q: 1.37841
T: -0.50937 Q: -0.00225344
T: -0.42013 Q: 1.32885
T: -0.319243 Q: -0.000280607
T: -0.209775 Q: 1.6461
T: 0.136168 Q: 1.6174
T: 0.245636 Q: 1.48964
T: 0.346523 Q: 1.62306
T: 0.435763 Q: 2.85276
T: 0.510644 Q: -0.000632331
T: 0.568891 Q: 1.10322
T: 0.608734 Q: -0.000988514
T: 0.628963 Q: -0.000840531
T: 0.628963 Q: -0.00100244
T: 0.608734 Q: -0.00172567
T: 0.568891 Q: -0.00248404
T: 0.510644 Q: -0.00190464
T: 0.435763 Q: -0.00626367
T: 0.346523 Q: -0.00573551
T: 0.245636 Q: -0.00689513
T: 0.136168 Q: -0.01205
T: 0.0214436 Q: -0.0105005
Sec_Event 1665098 N50: 30
T: 0.562444 Q: 1.28794
T: 0.494073 Q: -0.00673614
T: 0.428834 Q: -0.00677777
T: 0.368709 Q: -0.006625
T: 0.315526 Q: -0.00895542
