Output file: output/wt_090050.root input file:/disk03/lowe10/sk7/sle/lomugd.090050.root
 Id of this manager : 10
InitReadRoot: total = 23947110
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12692.4 13648.4 11540
0/23947110
Sec_Event 1826179 N50: 28
T: 0.492271 Q: 1.04659
T: 0.412215 Q: -0.0010898
T: 0.335826 Q: -0.00125656
T: 0.265426 Q: -0.000708574
T: 0.203153 Q: -0.000839388
T: 0.1509 Q: -0.000732837
T: 0.110254 Q: -0.000948409
T: 0.082451 Q: -0.00269604
T: 0.0683349 Q: -0.00317941
T: 0.0683349 Q: 0.866809
T: 0.082451 Q: -0.00226031
T: 0.110254 Q: 1.03947
T: 0.1509 Q: -0.00303066
T: 0.203153 Q: -0.00335055
T: 0.265426 Q: -0.00414571
T: 0.335826 Q: -0.00905539
T: 0.412215 Q: -0.00722544
T: 0.492271 Q: 0.735621
T: 0.573563 Q: -0.00562483
T: 0.653619 Q: 1.90472
T: 0.730008 Q: 1.06111
T: 0.800408 Q: 0.825212
T: 0.862681 Q: -0.00107163
T: 0.914934 Q: -0.0017083
T: 0.95558 Q: -0.0011927
T: 0.983383 Q: -0.000657655
T: 0.997499 Q: -0.0011287
T: 0.997499 Q: -0.0010635
T: 0.983383 Q: -0.000795179
T: 0.95558 Q: -0.000818846
T: 0.914934 Q: 1.15323
T: 0.862681 Q: 0.879039
T: 0.800408 Q: -0.00120983
T: 0.730008 Q: -0.00147481
T: 0.653619 Q: -0.00139914
T: 0.573563 Q: -0.00113155
Sec_Event 2220439 N50: 42
T: 0.0781805 Q: 1.34942
T: -0.0347586 Q: -0.00180543
T: -0.142524 Q: -0.00185881
T: -0.241841 Q: 1.08295
T: -0.329692 Q: -0.0029514
T: -0.403407 Q: 2.60276
T: -0.460748 Q: 2.19509
T: -0.499971 Q: 1.99235
T: -0.519886 Q: -0.00728936
T: -0.519886 Q: -0.00932995
T: -0.499971 Q: 1.32354
T: -0.460748 Q: 1.06038
T: -0.403407 Q: -0.0153485
T: -0.329692 Q: -0.0159226
T: -0.241841 Q: 1.36642
T: -0.142524 Q: -0.0173956
T: -0.0347586 Q: -0.0138786
T: 0.0781805 Q: -0.0161974
T: 0.192862 Q: 1.38185
T: 0.305801 Q: -0.0122161
T: 0.413566 Q: 0.831425
T: 0.512883 Q: -0.00354899
T: 0.600734 Q: 1.26727
T: 0.67445 Q: 1.28186
T: 0.73179 Q: 2.32411
T: 0.771014 Q: 1.11997
T: 0.790928 Q: 1.1963
T: 0.790928 Q: 1.21987
T: 0.771014 Q: -0.000878191
T: 0.73179 Q: -0.00113743
T: 0.67445 Q: -0.00239407
T: 0.600734 Q: 1.12878
T: 0.512883 Q: -0.00205752
T: 0.413566 Q: -0.00260723
T: 0.305801 Q: -0.00332082
T: 0.192862 Q: -0.00106321
Sec_Event 2220439 N50: 32
T: 0.0708446 Q: 1.0412
T: -0.0422961 Q: -0.0204789
T: -0.150254 Q: -0.0189354
T: -0.249748 Q: -0.023666
T: -0.337756 Q: -0.0253912
T: -0.411603 Q: -0.030543
T: -0.469046 Q: -0.0352554
T: -0.50834 Q: 1.15208
T: -0.528289 Q: 1.05133
T: -0.528289 Q: -0.0474745
T: -0.50834 Q: -0.0442063
T: -0.469046 Q: -0.0394781
T: -0.411603 Q: -0.0417284
T: -0.337756 Q: -0.0360763
T: -0.249748 Q: 0.929753
T: -0.150254 Q: 1.2463
T: -0.0422961 Q: -0.0323292
T: 0.0708446 Q: -0.025241
T: 0.185731 Q: 1.44074
T: 0.298871 Q: -0.0281443
T: 0.406829 Q: 0.831739
T: 0.506323 Q: -0.0140904
T: 0.594331 Q: -0.0088919
T: 0.668178 Q: -0.00558635
T: 0.725621 Q: -0.00559396
T: 0.764915 Q: -0.00377208
T: 0.784865 Q: 2.071
T: 0.784865 Q: -0.00465866
T: 0.764915 Q: 1.99495
T: 0.725621 Q: 1.07236
T: 0.668178 Q: 0.89836
T: 0.594331 Q: -0.00872907
T: 0.506323 Q: -0.0124892
T: 0.406829 Q: -0.0194908
T: 0.298871 Q: 1.36652
T: 0.185731 Q: -0.019639
Sec_Event 2220439 N50: 29
T: -0.0163228 Q: -0.018405
T: -0.131005 Q: -0.00682508
