Output file: output/wt_090415.root input file:/disk03/lowe10/sk7/sle/lomugd.090415.root
 Id of this manager : 10
InitReadRoot: total = 747924
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16657.6 14561.1 12580.3
0/747924
Sec_Event 496252 N50: 30
T: 0.400695 Q: -0.00570088
T: 0.308964 Q: -0.00597741
T: 0.221435 Q: -0.00407064
T: 0.140767 Q: -0.0050818
T: 0.0694128 Q: -0.00293104
T: 0.00953927 Q: -0.00330999
T: -0.0370341 Q: -0.00242496
T: -0.0688921 Q: -0.00375204
T: -0.0850668 Q: 1.69179
T: -0.0850668 Q: -0.00357072
T: -0.0688921 Q: -0.00155028
T: -0.0370341 Q: -0.00311474
T: 0.00953927 Q: 1.45911
T: 0.0694128 Q: -0.00635338
T: 0.140767 Q: -0.00339551
T: 0.221435 Q: 1.20658
T: 0.308964 Q: -0.00418623
T: 0.400695 Q: -0.0034712
T: 0.493842 Q: -0.00582555
T: 0.585574 Q: 1.12255
T: 0.673103 Q: -0.00597687
T: 0.75377 Q: 1.10563
T: 0.825125 Q: -0.00397167
T: 0.884998 Q: -0.00237076
T: 0.931572 Q: -0.00330397
T: 0.96343 Q: -0.00202732
T: 0.979604 Q: -0.00254308
T: 0.979604 Q: -0.00184013
T: 0.96343 Q: 1.36081
T: 0.931572 Q: -0.00238786
T: 0.884998 Q: -0.00238725
T: 0.825125 Q: -0.00308442
T: 0.75377 Q: -0.0043862
T: 0.673103 Q: 1.27134
T: 0.585574 Q: -0.00750582
T: 0.493842 Q: 1.31985
Sec_Event 615027 N50: 28
T: -0.112347 Q: -0.0133858
T: -0.226906 Q: -0.0106825
T: -0.336217 Q: -0.0191637
T: -0.436959 Q: -0.0162297
T: -0.526071 Q: -0.0127249
T: -0.600844 Q: -0.00903341
T: -0.659007 Q: 0.983715
T: -0.698794 Q: -0.00512131
T: -0.718993 Q: -0.00501728
T: -0.718993 Q: -0.00616175
T: -0.698794 Q: -0.00484644
T: -0.659007 Q: 2.20092
T: -0.600844 Q: 0.968731
T: -0.526071 Q: -0.0107039
T: -0.436959 Q: -0.0197741
T: -0.336217 Q: -0.0337871
T: -0.226906 Q: -0.0371122
T: -0.112347 Q: -0.0273738
T: 0.00398013 Q: -0.0330509
T: 0.11854 Q: -0.0376997
T: 0.227851 Q: 1.18038
T: 0.328593 Q: -0.0324036
T: 0.417704 Q: 1.05913
T: 0.492478 Q: -0.057343
T: 0.550641 Q: 1.14089
T: 0.590427 Q: 1.11924
T: 0.610627 Q: 1.20492
T: 0.610627 Q: 1.18552
T: 0.590427 Q: -0.0474174
T: 0.550641 Q: 0.913857
T: 0.492478 Q: -0.0271426
T: 0.417704 Q: 1.33855
T: 0.328593 Q: 1.21125
T: 0.227851 Q: 1.13186
T: 0.11854 Q: -0.0176241
T: 0.00398013 Q: 1.00218
Sec_Event 641586 N50: 37
T: 0.259593 Q: 1.21949
T: 0.155377 Q: -0.0334297
T: 0.055936 Q: -0.0401258
T: -0.0357095 Q: 1.3287
T: -0.116775 Q: 3.10548
T: -0.184797 Q: 6.14092
T: -0.237708 Q: 2.99976
T: -0.273902 Q: 1.53572
T: -0.292278 Q: -0.0482576
T: -0.292278 Q: -0.0497264
T: -0.273902 Q: -0.0436148
T: -0.237708 Q: -0.0425184
T: -0.184797 Q: -0.0386853
T: -0.116775 Q: -0.034958
T: -0.0357095 Q: -0.0310604
T: 0.055936 Q: 1.29982
T: 0.155377 Q: -0.0388335
T: 0.259593 Q: -0.0322344
T: 0.365416 Q: -0.0311476
T: 0.469631 Q: -0.0476488
T: 0.569073 Q: -0.0513747
T: 0.660718 Q: -0.0514488
T: 0.741783 Q: -0.04981
T: 0.809805 Q: 1.4732
T: 0.862717 Q: 1.26819
T: 0.89891 Q: -0.0278825
T: 0.917286 Q: -0.0233926
T: 0.917286 Q: -0.0237439
T: 0.89891 Q: -0.0261451
T: 0.862717 Q: -0.0352165
T: 0.809805 Q: 1.53856
T: 0.741783 Q: -0.0421498
T: 0.660718 Q: -0.0439405
T: 0.569073 Q: -0.0533465
T: 0.469631 Q: -0.0530804
T: 0.365416 Q: -0.0426977
Sec_Event 709311 N50: 27
T: -0.616568 Q: -0.0442502
T: -0.688358 Q: -0.0440671
