Output file: output/wt_090546.root input file:/disk03/lowe10/sk7/sle/lomugd.090546.root
 Id of this manager : 10
InitReadRoot: total = 21602420
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12819.8
0/21602420
Sec_Event 74775 N50: 35
T: 0.453039 Q: -0.011929
T: 0.367563 Q: -0.00992048
T: 0.286003 Q: -0.00748945
T: 0.210837 Q: inf
T: 0.144348 Q: inf
T: 0.0885578 Q: -0.00171853
T: 0.0451605 Q: -0.00226615
T: 0.015475 Q: -0.0014996
T: 0.000403309 Q: -0.00136977
T: 0.000403309 Q: -0.00100322
T: 0.015475 Q: -0.0014908
T: 0.0451605 Q: inf
T: 0.0885578 Q: -0.000408079
T: 0.144348 Q: inf
T: 0.210837 Q: -0.000665
T: 0.286003 Q: -0.000780185
T: 0.367563 Q: -0.000616719
T: 0.453039 Q: inf
T: 0.539834 Q: inf
T: 0.62531 Q: -0.000970729
T: 0.70687 Q: inf
T: 0.782037 Q: -0.00222586
T: 0.848525 Q: -0.00485914
T: 0.904316 Q: inf
T: 0.947713 Q: inf
T: 0.977398 Q: inf
T: 0.99247 Q: -0.0275274
T: 0.99247 Q: -0.0246385
T: 0.977398 Q: inf
T: 0.947713 Q: -0.0284254
T: 0.904316 Q: -0.0336388
T: 0.848525 Q: inf
T: 0.782037 Q: -0.0402352
T: 0.70687 Q: -0.0424282
T: 0.62531 Q: inf
T: 0.539834 Q: inf
Sec_Event 1502487 N50: 35
T: -0.456222 Q: -0.00891696
T: -0.552283 Q: -0.0142109
T: -0.643944 Q: -0.0160723
T: -0.728419 Q: -0.0154614
T: -0.803141 Q: -0.0249993
T: -0.865841 Q: -0.0400842
T: -0.914612 Q: -0.0610871
T: -0.947974 Q: -0.0637636
T: -0.964912 Q: -0.0486662
T: -0.964912 Q: -0.0472066
T: -0.947974 Q: inf
T: -0.914612 Q: inf
T: -0.865841 Q: inf
T: -0.803141 Q: -0.0760559
T: -0.728419 Q: -0.0971955
T: -0.643944 Q: -0.0923585
T: -0.552283 Q: -0.0743648
T: -0.456222 Q: -0.0724928
T: -0.358679 Q: inf
T: -0.262618 Q: inf
T: -0.170957 Q: -0.0540717
T: -0.0864822 Q: -0.0521217
T: -0.0117599 Q: -0.0557815
T: 0.0509397 Q: -0.0753625
T: 0.0997112 Q: inf
T: 0.133073 Q: -0.0408166
T: 0.150011 Q: -0.0525391
T: 0.150011 Q: -0.0480679
T: 0.133073 Q: -0.0305149
T: 0.0997112 Q: -0.0288656
T: 0.0509397 Q: inf
T: -0.0117599 Q: inf
T: -0.0864822 Q: inf
T: -0.170957 Q: inf
T: -0.262618 Q: inf
T: -0.358679 Q: -0.0110032
Sec_Event 1723206 N50: 37
T: 0.0543768 Q: -0.0127915
T: -0.0591757 Q: -0.0115893
T: -0.167526 Q: inf
T: -0.267383 Q: -0.00853877
T: -0.355711 Q: inf
T: -0.429827 Q: -0.00536983
T: -0.487479 Q: inf
T: -0.526915 Q: inf
T: -0.546938 Q: inf
T: -0.546938 Q: -0.00190309
T: -0.526915 Q: -0.00190345
T: -0.487479 Q: inf
T: -0.429827 Q: -0.0022895
T: -0.355711 Q: -0.000824852
T: -0.267383 Q: -0.00142778
T: -0.167526 Q: -0.00067345
T: -0.0591757 Q: -0.000698472
T: 0.0543768 Q: -0.000575007
T: 0.169681 Q: inf
T: 0.283234 Q: inf
T: 0.391584 Q: -0.00226314
T: 0.49144 Q: -0.000831593
T: 0.579769 Q: inf
T: 0.653885 Q: inf
T: 0.711537 Q: inf
T: 0.750973 Q: -0.00625151
T: 0.770995 Q: inf
T: 0.770995 Q: -0.00832485
T: 0.750973 Q: inf
T: 0.711537 Q: inf
T: 0.653885 Q: inf
T: 0.579769 Q: inf
T: 0.49144 Q: -0.0144385
T: 0.391584 Q: -0.0197139
T: 0.283234 Q: inf
T: 0.169681 Q: -0.0132752
Sec_Event 2210316 N50: 36
T: 0.616183 Q: inf
T: 0.559167 Q: inf
T: 0.504763 Q: -0.000401049
T: 0.454624 Q: inf
T: 0.410273 Q: -0.000424429
T: 0.373058 Q: -0.000933028
T: 0.344111 Q: -0.000361649
T: 0.324309 Q: inf
T: 0.314256 Q: -0.00100981
T: 0.314256 Q: -0.00521062
