Output file: output/wt_090487.root input file:/disk03/lowe10/sk7/sle/lomugd.090487.root
 Id of this manager : 10
InitReadRoot: total = 19833627
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 11662.7 14680.9 12495.5
0/19833627
Sec_Event 1288290 N50: 39
T: -0.541345 Q: 1.02504
T: -0.626594 Q: -0.00349538
T: -0.707939 Q: -0.00210543
T: -0.782906 Q: 4.54734
T: -0.849219 Q: 3.10886
T: -0.904862 Q: -0.00119559
T: -0.948144 Q: 1.1782
T: -0.977751 Q: 1.29026
T: -0.992783 Q: -0.000630795
T: -0.992783 Q: 1.40549
T: -0.977751 Q: -0.00175359
T: -0.948144 Q: 1.15501
T: -0.904862 Q: -0.00114087
T: -0.849219 Q: -0.00104594
T: -0.782906 Q: -0.00216287
T: -0.707939 Q: -0.00174226
T: -0.626594 Q: -0.00243951
T: -0.541345 Q: 2.09518
T: -0.45478 Q: -0.00380671
T: -0.36953 Q: -0.00552932
T: -0.288186 Q: 1.2576
T: -0.213218 Q: -0.0057927
T: -0.146906 Q: 1.28751
T: -0.0912629 Q: -0.00807131
T: -0.0479804 Q: -0.0110987
T: -0.0183735 Q: 1.23996
T: -0.00334164 Q: 1.30765
T: -0.00334164 Q: 2.71546
T: -0.0183735 Q: -0.0260535
T: -0.0479804 Q: -0.0291762
T: -0.0912629 Q: -0.0282103
T: -0.146906 Q: 1.15793
T: -0.213218 Q: 1.04034
T: -0.288186 Q: -0.0286424
T: -0.36953 Q: -0.0206524
T: -0.45478 Q: -0.00939922
Sec_Event 1547183 N50: 29
T: -0.745146 Q: 1.48236
T: -0.757286 Q: 1.27042
T: -0.768869 Q: 1.4565
T: -0.779545 Q: -0.0339659
T: -0.788988 Q: -0.0277767
T: -0.796911 Q: -0.0203417
T: -0.803074 Q: -0.0151383
T: -0.80729 Q: -0.0108434
T: -0.809431 Q: -0.00447947
T: -0.809431 Q: -0.00925245
T: -0.80729 Q: -0.00588727
T: -0.803074 Q: -0.00630119
T: -0.796911 Q: -0.00641944
T: -0.788988 Q: -0.00408609
T: -0.779545 Q: -0.00341125
T: -0.768869 Q: -0.00423991
T: -0.757286 Q: 1.02275
T: -0.745146 Q: -0.00609639
T: -0.73282 Q: -0.0112228
T: -0.72068 Q: -0.0138748
T: -0.709097 Q: -0.0176359
T: -0.698421 Q: -0.023639
T: -0.688978 Q: -0.0297213
T: -0.681055 Q: 1.1925
T: -0.674891 Q: -0.0486136
T: -0.670675 Q: 1.38387
T: -0.668535 Q: -0.0559746
T: -0.668535 Q: -0.0533624
T: -0.670675 Q: -0.0581011
T: -0.674891 Q: 1.48955
T: -0.681055 Q: -0.0601078
T: -0.688978 Q: 1.50362
T: -0.698421 Q: 1.55639
T: -0.709097 Q: -0.0512886
T: -0.72068 Q: -0.047837
T: -0.73282 Q: -0.0465824
Sec_Event 1552115 N50: 44
T: 0.454408 Q: -0.00263348
T: 0.36911 Q: 1.85203
T: 0.287719 Q: 0.836791
T: 0.21271 Q: -0.0246016
T: 0.146359 Q: -0.0393642
T: 0.0906849 Q: -0.0423238
T: 0.0473778 Q: -0.0449568
T: 0.0177541 Q: 0.721129
T: 0.00271372 Q: -0.0486535
T: 0.00271372 Q: -0.0378425
T: 0.0177541 Q: -0.0471222
T: 0.0473778 Q: 1.69978
T: 0.0906849 Q: 1.23907
T: 0.146359 Q: 0.808443
T: 0.21271 Q: -0.0217023
T: 0.287719 Q: 0.917631
T: 0.36911 Q: 1.74278
T: 0.454408 Q: 0.897957
T: 0.541022 Q: 0.861332
T: 0.62632 Q: 1.39465
T: 0.707711 Q: 1.33721
T: 0.782721 Q: -0.000324401
T: 0.849071 Q: -0.000274119
T: 0.904746 Q: 1.31164
T: 0.948053 Q: 1.15426
T: 0.977676 Q: -0.000943766
T: 0.992717 Q: -0.000332955
T: 0.948053 Q: 1.10685
T: 0.849071 Q: -0.000708993
T: 0.782721 Q: 1.30291
T: 0.707711 Q: 1.3814
T: 0.62632 Q: 0.97107
T: 0.541022 Q: -0.00102865
Sec_Event 2032891 N50: 39
T: -0.737006 Q: -0.0904476
T: -0.763058 Q: -0.0805101
T: -0.787916 Q: -0.0783294
T: -0.810825 Q: 1.60131
T: -0.83109 Q: -0.0755664
