Output file: output/wt_090268.root input file:/disk03/lowe10/sk7/sle/lomugd.090268.root
 Id of this manager : 10
InitReadRoot: total = 1559899
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16354.3 14329.6 12282.6
0/1559899
Sec_Event 426781 N50: 27
T: -0.193257 Q: 1.07791
T: -0.30282 Q: 0.983142
T: -0.403793 Q: -0.00109154
T: -0.49311 Q: -0.00117555
T: -0.568055 Q: -0.000714762
T: -0.626352 Q: 0.83182
T: -0.66623 Q: -0.00366667
T: -0.686476 Q: -0.00436749
T: -0.686476 Q: -0.00617823
T: -0.66623 Q: -0.00811097
T: -0.626352 Q: -0.0100782
T: -0.568055 Q: -0.0128345
T: -0.49311 Q: 2.32362
T: -0.403793 Q: 0.849866
T: -0.30282 Q: -0.0191798
T: -0.193257 Q: 0.935152
T: -0.0784339 Q: -0.0200186
T: 0.0381604 Q: -0.0152734
T: 0.152983 Q: 0.917546
T: 0.262546 Q: -0.0169696
T: 0.36352 Q: -0.0229338
T: 0.452836 Q: 0.841948
T: 0.527782 Q: -0.018128
T: 0.586079 Q: -0.0153412
T: 0.625956 Q: -0.0100303
T: 0.646203 Q: 0.910204
T: 0.646203 Q: -0.00421226
T: 0.625956 Q: -0.00242542
T: 0.586079 Q: -0.0011403
T: 0.527782 Q: -0.0012107
T: 0.452836 Q: 0.874823
T: 0.36352 Q: -0.000865859
T: 0.262546 Q: 1.02162
T: 0.152983 Q: -0.000574754
T: 0.0381604 Q: -0.00315558
Sec_Event 1187861 N50: 33
T: -0.127248 Q: -0.0164813
T: -0.241615 Q: 1.07689
T: -0.350742 Q: -0.0138954
T: -0.451314 Q: -0.0155453
T: -0.540275 Q: -0.0171339
T: -0.614922 Q: -0.0149975
T: -0.672988 Q: 0.949178
T: -0.712707 Q: -0.0113013
T: -0.732873 Q: 1.00422
T: -0.732873 Q: -0.0105676
T: -0.712707 Q: -0.0133893
T: -0.672988 Q: -0.0141182
T: -0.614922 Q: -0.0149575
T: -0.540275 Q: -0.0180928
T: -0.451314 Q: 1.23899
T: -0.350742 Q: 2.27299
T: -0.241615 Q: -0.0176304
T: -0.127248 Q: -0.0167904
T: -0.0111177 Q: -0.0121673
T: 0.103249 Q: -0.0146454
T: 0.212376 Q: -0.0197363
T: 0.312948 Q: -0.0192809
T: 0.401909 Q: 1.17469
T: 0.476556 Q: -0.0249732
T: 0.534622 Q: 1.21983
T: 0.574341 Q: -0.0325273
T: 0.594507 Q: -0.0341565
T: 0.594507 Q: -0.0354521
T: 0.574341 Q: 1.04472
T: 0.534622 Q: -0.0272502
T: 0.476556 Q: 2.07611
T: 0.401909 Q: -0.0194198
T: 0.312948 Q: -0.0158645
T: 0.212376 Q: -0.0138732
T: 0.103249 Q: -0.0116063
T: -0.0111177 Q: 2.12475
Sec_Event 1627518 N50: 25
T: -0.637005 Q: -0.00387843
T: -0.70416 Q: -0.00494246
T: -0.768237 Q: -0.00528362
T: -0.827292 Q: -0.0107482
T: -0.879529 Q: -0.0175453
T: -0.923361 Q: 1.05013
T: -0.957456 Q: -0.0163725
T: -0.980778 Q: -0.0149802
T: -0.992619 Q: -0.0130798
T: -0.992619 Q: -0.0152639
T: -0.980778 Q: -0.0183758
T: -0.957456 Q: -0.0172292
T: -0.923361 Q: -0.0251905
T: -0.879529 Q: -0.0208685
T: -0.827292 Q: 1.16161
T: -0.768237 Q: -0.027367
T: -0.70416 Q: -0.0308076
T: -0.637005 Q: -0.0231393
T: -0.568815 Q: 0.951697
T: -0.501661 Q: 0.95853
T: -0.437583 Q: -0.00933678
T: -0.378528 Q: -0.00861127
T: -0.326291 Q: 1.07347
T: -0.282459 Q: 1.19259
T: -0.248364 Q: -0.00385554
T: -0.225042 Q: -0.00312953
T: -0.213201 Q: -0.00226793
T: -0.213201 Q: 2.00109
T: -0.225042 Q: -0.00206858
T: -0.248364 Q: 1.22654
T: -0.282459 Q: -0.00614543
T: -0.326291 Q: -0.00141682
T: -0.378528 Q: 1.14644
T: -0.437583 Q: -0.00201461
T: -0.501661 Q: 0.967026
T: -0.568815 Q: -0.00282832
Sec_Event 1742075 N50: 27
T: -0.508588 Q: 0.834615
T: -0.598439 Q: -0.0231733
T: -0.684174 Q: -0.0253673
