Output file: output/wt_090194.root input file:/disk03/lowe10/sk7/sle/lomugd.090194.root
 Id of this manager : 10
InitReadRoot: total = 20535197
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 15875.5 14695.7 12505.7
0/20535197
Sec_Event 310751 N50: 25
T: 0.26899 Q: 1.45699
T: 0.165435 Q: -0.0496799
T: 0.0666246 Q: -0.055494
T: -0.0244399 Q: -0.048327
T: -0.104991 Q: -0.0468358
T: -0.172582 Q: -0.0481173
T: -0.225158 Q: -0.0487445
T: -0.261122 Q: -0.0472977
T: -0.279382 Q: -0.0555172
T: -0.279382 Q: -0.0423148
T: -0.261122 Q: -0.0347196
T: -0.225158 Q: -0.0339461
T: -0.172582 Q: 1.2228
T: -0.104991 Q: -0.0226935
T: -0.0244399 Q: -0.020379
T: 0.0666246 Q: 1.09933
T: 0.165435 Q: -0.0183325
T: 0.26899 Q: 1.03421
T: 0.374142 Q: -0.016971
T: 0.477697 Q: -0.0207996
T: 0.576508 Q: -0.0195343
T: 0.667572 Q: -0.0245915
T: 0.748124 Q: -0.0318367
T: 0.815714 Q: 1.45959
T: 0.86829 Q: -0.0190459
T: 0.904255 Q: 1.17735
T: 0.922514 Q: -0.01867
T: 0.922514 Q: -0.0221861
T: 0.904255 Q: -0.0179955
T: 0.86829 Q: 1.19974
T: 0.815714 Q: -0.0250787
T: 0.748124 Q: -0.033108
T: 0.667572 Q: 1.4343
T: 0.576508 Q: 2.3854
T: 0.477697 Q: -0.0597904
T: 0.374142 Q: -0.0565809
Sec_Event 997474 N50: 28
Sec_Event 997474 N50: 31
T: -0.455743 Q: -0.00368471
T: -0.551855 Q: -0.00133566
T: -0.643564 Q: -0.00165465
T: -0.728084 Q: 1.15091
T: -0.802846 Q: -0.00198757
T: -0.865579 Q: 1.23229
T: -0.914377 Q: 1.23543
T: -0.947756 Q: -0.000841124
T: -0.964704 Q: 1.46046
T: -0.947756 Q: 1.33215
T: -0.914377 Q: 1.31749
T: -0.865579 Q: -0.000454777
T: -0.802846 Q: 1.4681
T: -0.728084 Q: 2.26989
T: -0.643564 Q: -0.00154796
T: -0.551855 Q: -0.00173247
T: -0.455743 Q: -0.00311354
T: -0.358147 Q: -0.00604917
T: -0.262035 Q: -0.0207912
T: -0.170326 Q: 0.768888
T: -0.0858058 Q: -0.0256203
T: -0.0110436 Q: -0.0295599
T: 0.0516893 Q: 2.61299
T: 0.100487 Q: -0.0249128
T: 0.133866 Q: 1.27395
T: 0.150814 Q: -0.0311966
T: 0.150814 Q: -0.0269811
T: 0.133866 Q: -0.023248
T: 0.100487 Q: -0.0229383
T: 0.0516893 Q: -0.0228807
T: -0.0110436 Q: -0.0200113
T: -0.0858058 Q: -0.0177701
T: -0.170326 Q: -0.0167297
T: -0.262035 Q: -0.0178613
T: -0.358147 Q: 0.789949
Sec_Event 1425676 N50: 41
Sec_Event 1644253 N50: 27
T: 0.616024 Q: -0.000877648
T: 0.55897 Q: 1.01649
T: 0.50453 Q: -0.00138518
T: 0.454358 Q: -0.00161012
T: 0.409978 Q: -0.000795661
T: 0.372738 Q: -0.00362275
T: 0.343771 Q: -0.00137585
T: 0.323957 Q: -0.00192681
T: 0.313897 Q: -0.00239219
T: 0.313897 Q: 1.2746
T: 0.323957 Q: 1.00462
T: 0.343771 Q: 1.06207
T: 0.372738 Q: -0.00738246
T: 0.409978 Q: -0.0113772
T: 0.454358 Q: 0.946969
T: 0.50453 Q: 1.02595
T: 0.55897 Q: 1.06298
T: 0.616024 Q: 2.38089
T: 0.673958 Q: 2.13943
T: 0.731012 Q: -0.0685411
T: 0.785452 Q: -0.0594227
T: 0.835624 Q: 1.32449
T: 0.880004 Q: 1.22641
T: 0.917243 Q: -0.0397148
T: 0.94621 Q: -0.0380115
T: 0.966025 Q: 1.29978
T: 0.976085 Q: 1.16732
T: 0.976085 Q: 1.34652
T: 0.966025 Q: -0.0477156
T: 0.94621 Q: 1.56986
T: 0.917243 Q: -0.0166822
T: 0.880004 Q: 0.922973
T: 0.835624 Q: -0.00602889
T: 0.785452 Q: -0.00253102
T: 0.731012 Q: 1.17992
T: 0.673958 Q: -0.00226818
Sec_Event 2324512 N50: 25
T: -0.695511 Q: -0.05513
