Output file: output/wt_090473.root input file:/disk03/lowe10/sk7/sle/lomugd.090473.root
 Id of this manager : 10
InitReadRoot: total = 206908
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/206908
Sec_Event 898661 N50: 28
T: -0.085281 Q: 6.86774
T: -0.20007 Q: 1.35426
T: -0.309601 Q: -0.0371217
T: -0.410545 Q: -0.0490498
T: -0.499835 Q: -0.05255
T: -0.574759 Q: -0.0407172
T: -0.633039 Q: -0.0362668
T: -0.672905 Q: 0.908125
T: -0.693145 Q: -0.0221139
T: -0.693145 Q: -0.017841
T: -0.672905 Q: -0.0140493
T: -0.633039 Q: 1.78516
T: -0.574759 Q: -0.00209226
T: -0.499835 Q: -0.00221947
T: -0.410545 Q: 0.998933
T: -0.20007 Q: -0.00150787
T: 0.0312792 Q: -0.0021382
T: 0.146068 Q: -0.00227696
T: 0.255599 Q: -0.0015638
T: 0.356543 Q: -0.0021698
T: 0.445833 Q: -0.00182027
T: 0.520757 Q: -0.00434304
T: 0.579037 Q: -0.00417292
T: 0.618903 Q: -0.0086775
T: 0.639143 Q: -0.0178963
T: 0.639143 Q: -0.0162631
T: 0.618903 Q: -0.0257112
T: 0.579037 Q: -0.0312178
T: 0.520757 Q: -0.0357079
T: 0.445833 Q: -0.0347063
T: 0.356543 Q: -0.0421436
T: 0.255599 Q: 2.18772
T: 0.146068 Q: 1.26612
T: 0.0312792 Q: 1.52593
Sec_Event 1227475 N50: 33
T: 0.219446 Q: -0.0312636
T: 0.112653 Q: -0.0369177
T: 0.0107526 Q: -0.0268094
T: -0.0831596 Q: 1.09137
T: -0.16623 Q: -0.0307556
T: -0.235934 Q: 0.970901
T: -0.290154 Q: -0.0273413
T: -0.327243 Q: -0.0153622
T: -0.346074 Q: -0.0140234
T: -0.346074 Q: 0.830899
T: -0.327243 Q: -0.00554799
T: -0.290154 Q: 0.817383
T: -0.235934 Q: 1.01559
T: -0.16623 Q: 0.883778
T: -0.0831596 Q: -0.00113658
T: 0.0107526 Q: 1.01056
T: 0.112653 Q: -0.000881559
T: 0.219446 Q: -0.0017803
T: 0.327887 Q: -0.000731319
T: 0.43468 Q: -0.00116581
T: 0.536581 Q: -0.0017825
T: 0.630493 Q: -0.00124261
T: 0.713563 Q: 1.01495
T: 0.783267 Q: -0.00316993
T: 0.837487 Q: -0.00304631
T: 0.874576 Q: -0.00171683
T: 0.893407 Q: -0.00364912
T: 0.893407 Q: -0.00157064
T: 0.874576 Q: -0.00256616
T: 0.837487 Q: -0.00365771
T: 0.783267 Q: 2.05656
T: 0.713563 Q: -0.00471875
T: 0.630493 Q: 1.83235
T: 0.536581 Q: -0.0128681
T: 0.43468 Q: 1.91742
T: 0.327887 Q: -0.0317753
Sec_Event 1628089 N50: 30
T: 0.31909 Q: -0.015281
T: 0.219446 Q: -0.0129351
T: 0.124366 Q: 1.30636
T: 0.0367402 Q: -0.0163847
T: -0.0407694 Q: 1.19791
T: -0.105808 Q: 1.28971
T: -0.156398 Q: 1.44397
T: -0.191005 Q: -0.0270885
T: -0.208575 Q: -0.0326174
T: -0.208575 Q: -0.034656
T: -0.191005 Q: -0.0504558
T: -0.156398 Q: -0.0352636
T: -0.105808 Q: 1.6624
T: -0.0407694 Q: -0.0443339
T: 0.0367402 Q: -0.0403447
T: 0.124366 Q: 1.72398
T: 0.219446 Q: -0.0515254
T: 0.31909 Q: -0.0566386
T: 0.420272 Q: -0.0527791
T: 0.519916 Q: -0.0524958
T: 0.614995 Q: 1.16213
T: 0.702621 Q: 1.07242
T: 0.780131 Q: -0.0361504
T: 0.845169 Q: -0.0245089
T: 0.89576 Q: -0.0218666
T: 0.930366 Q: -0.0217705
T: 0.947936 Q: -0.0189465
T: 0.947936 Q: -0.0236573
T: 0.930366 Q: 1.20561
T: 0.89576 Q: -0.0210951
T: 0.845169 Q: -0.0303694
T: 0.780131 Q: -0.0277045
T: 0.702621 Q: 1.04987
T: 0.614995 Q: 1.31893
T: 0.519916 Q: -0.0129831
T: 0.420272 Q: 1.07324
Sec_Event 1719192 N50: 39
T: -0.740658 Q: -0.00141261
T: -0.762523 Q: 0.906864
T: -0.783387 Q: -0.00128365
T: -0.802616 Q: -0.00138432
