Output file: output/wt_090070.root input file:/disk03/lowe10/sk7/sle/lomugd.090070.root
 Id of this manager : 10
InitReadRoot: total = 5386970
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12098.3 13686.2 11827.4
0/5386970
Sec_Event 183821 N50: 28
Sec_Event 183821 N50: 39
T: -0.600595 Q: 1.90784
T: -0.675664 Q: -0.0068916
T: -0.747294 Q: -0.00796379
T: -0.813308 Q: -0.010108
T: -0.871701 Q: 1.01987
T: -0.920699 Q: 0.880274
T: -0.958812 Q: 0.798858
T: -0.984883 Q: -0.0375448
T: -0.99812 Q: 2.73894
T: -0.99812 Q: 1.49124
T: -0.984883 Q: -0.0349406
T: -0.958812 Q: -0.0472819
T: -0.920699 Q: -0.0417194
T: -0.871701 Q: -0.0490318
T: -0.813308 Q: 1.44586
T: -0.747294 Q: -0.073383
T: -0.675664 Q: 1.43075
T: -0.600595 Q: -0.0802435
T: -0.524369 Q: -0.081238
T: -0.4493 Q: 1.27108
T: -0.37767 Q: 1.77504
T: -0.311656 Q: -0.0630531
T: -0.253263 Q: 1.7719
T: -0.204265 Q: -0.0572864
T: -0.166152 Q: -0.0442912
T: -0.140081 Q: -0.0364328
T: -0.126844 Q: -0.03553
T: -0.126844 Q: -0.0352971
T: -0.140081 Q: 1.2152
T: -0.166152 Q: -0.0193442
T: -0.204265 Q: 1.01182
T: -0.253263 Q: -0.0140892
T: -0.311656 Q: -0.00790547
T: -0.37767 Q: 1.16438
T: -0.4493 Q: 2.38183
T: -0.524369 Q: -0.00783049
Sec_Event 183821 N50: 27
T: -0.645537 Q: -0.0761569
T: -0.710582 Q: -0.0756564
T: -0.772648 Q: 1.22296
T: -0.829847 Q: 1.26042
T: -0.880443 Q: -0.0711419
T: -0.922899 Q: -0.0595245
T: -0.955923 Q: -0.04807
T: -0.978513 Q: -0.0482652
T: -0.989982 Q: -0.0415598
T: -0.989982 Q: -0.0493038
T: -0.978513 Q: -0.0402382
T: -0.955923 Q: 0.893767
T: -0.922899 Q: 1.71868
T: -0.880443 Q: -0.0374521
T: -0.829847 Q: -0.0414852
T: -0.772648 Q: -0.0407621
T: -0.710582 Q: -0.0467828
T: -0.645537 Q: 1.37799
T: -0.579489 Q: -0.0387818
T: -0.514444 Q: -0.0511203
T: -0.452378 Q: -0.0536242
T: -0.395179 Q: -0.0512601
T: -0.344583 Q: -0.0629614
T: -0.302127 Q: -0.0570328
T: -0.269103 Q: -0.0651809
T: -0.246513 Q: -0.0635693
T: -0.235044 Q: -0.0765664
T: -0.235044 Q: 3.74232
T: -0.246513 Q: -0.0776555
T: -0.269103 Q: -0.0917637
T: -0.302127 Q: -0.0797631
T: -0.344583 Q: 1.79061
T: -0.395179 Q: -0.0786293
T: -0.452378 Q: -0.0802609
T: -0.514444 Q: -0.0850981
T: -0.579489 Q: -0.0739576
Sec_Event 317518 N50: 29
T: 0.418329 Q: 1.13328
T: 0.328591 Q: -0.0190925
T: 0.242965 Q: 1.34031
T: 0.164051 Q: 1.35926
T: 0.0942471 Q: -0.0113283
T: 0.035675 Q: -0.0132687
T: -0.00988604 Q: 1.43706
T: -0.0410516 Q: -0.0118243
T: -0.0568748 Q: -0.0106846
T: -0.0568748 Q: -0.0161105
T: -0.0410516 Q: -0.0146885
T: -0.00988604 Q: -0.0169033
T: 0.035675 Q: -0.013356
T: 0.0942471 Q: -0.0136821
T: 0.164051 Q: 1.34928
T: 0.242965 Q: 1.52686
T: 0.328591 Q: -0.0195775
T: 0.418329 Q: 1.22814
T: 0.509451 Q: -0.0235469
T: 0.599189 Q: -0.0374135
T: 0.684816 Q: -0.0411167
T: 0.76373 Q: 1.24632
T: 0.833533 Q: 1.13322
T: 0.892105 Q: -0.0316258
T: 0.937666 Q: -0.0281242
T: 0.968832 Q: -0.0215463
T: 0.984655 Q: -0.0241137
T: 0.984655 Q: -0.0221177
T: 0.968832 Q: -0.023783
T: 0.937666 Q: -0.0239765
T: 0.892105 Q: 1.22538
T: 0.833533 Q: 3.12327
T: 0.76373 Q: -0.0326931
T: 0.684816 Q: -0.0261473
T: 0.599189 Q: -0.02366
T: 0.509451 Q: -0.0210682
Sec_Event 317518 N50: 30
Sec_Event 3689888 N50: 33
