Output file: output/wt_090453.root input file:/disk03/lowe10/sk7/sle/lomugd.090453.root
 Id of this manager : 10
InitReadRoot: total = 1072956
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/1072956
Sec_Event 277776 N50: 30
T: 0.264126 Q: 1.88724
T: 0.160227 Q: 1.53428
T: 0.0610872 Q: -0.041905
T: -0.0302804 Q: -0.051378
T: -0.1111 Q: 2.86718
T: -0.178915 Q: -0.0429954
T: -0.231667 Q: -0.0491693
T: -0.267751 Q: -0.0524984
T: -0.286071 Q: -0.0442714
T: -0.286071 Q: -0.0309495
T: -0.267751 Q: -0.031474
T: -0.231667 Q: -0.0274044
T: -0.178915 Q: -0.01714
T: -0.1111 Q: 1.03682
T: -0.0302804 Q: -0.0117341
T: 0.0610872 Q: 1.14767
T: 0.160227 Q: -0.0141912
T: 0.264126 Q: -0.0125453
T: 0.369629 Q: -0.0105599
T: 0.473528 Q: 1.07753
T: 0.572668 Q: 0.958454
T: 0.664036 Q: -0.0205032
T: 0.744855 Q: 0.97397
T: 0.812671 Q: -0.0206358
T: 0.865422 Q: 1.49936
T: 0.901506 Q: 1.35652
T: 0.919826 Q: -0.0172643
T: 0.919826 Q: -0.0184668
T: 0.901506 Q: -0.0164254
T: 0.865422 Q: 1.38828
T: 0.812671 Q: -0.0205024
T: 0.744855 Q: 1.17092
T: 0.664036 Q: -0.044092
T: 0.572668 Q: -0.0529351
T: 0.473528 Q: 1.22918
T: 0.369629 Q: 1.24361
Sec_Event 361889 N50: 38
T: -0.060963 Q: 1.11048
T: -0.175827 Q: -0.000747954
T: -0.28543 Q: 1.23134
T: -0.38644 Q: -0.00458734
T: -0.475789 Q: 1.13148
T: -0.550761 Q: -0.00323977
T: -0.609079 Q: -0.0134902
T: -0.648971 Q: -0.00940554
T: -0.669225 Q: 1.05944
T: -0.669225 Q: -0.0178468
T: -0.648971 Q: -0.0190854
T: -0.609079 Q: -0.0222569
T: -0.550761 Q: -0.0298821
T: -0.475789 Q: 1.30788
T: -0.38644 Q: -0.0346813
T: -0.28543 Q: -0.0327818
T: -0.175827 Q: -0.030273
T: -0.060963 Q: 2.68035
T: 0.0556734 Q: -0.0294067
T: 0.170538 Q: 3.70677
T: 0.28014 Q: -0.0402539
T: 0.38115 Q: -0.0335677
T: 0.470499 Q: 2.55047
T: 0.545471 Q: -0.0415097
T: 0.60379 Q: -0.041227
T: 0.643682 Q: -0.0316643
T: 0.663935 Q: -0.0242584
T: 0.663935 Q: 0.924774
T: 0.643682 Q: -0.00799419
T: 0.60379 Q: -0.00454163
T: 0.545471 Q: 1.36714
T: 0.470499 Q: 1.1714
T: 0.38115 Q: -0.00121356
T: 0.28014 Q: -0.0013884
T: 0.170538 Q: 1.44822
T: 0.0556734 Q: 1.27212
Sec_Event 811040 N50: 44
T: -0.69574 Q: 1.12814
T: -0.745237 Q: -0.00542712
T: -0.792466 Q: 0.904732
T: -0.835992 Q: -0.00921706
T: -0.874494 Q: 0.849235
T: -0.906801 Q: -0.0107991
T: -0.931931 Q: 1.18569
T: -0.949121 Q: 1.10412
T: -0.957848 Q: -0.00961125
T: -0.957848 Q: -0.0100691
T: -0.949121 Q: 1.1622
T: -0.931931 Q: -0.0120401
T: -0.906801 Q: 1.09022
T: -0.874494 Q: 1.13393
T: -0.835992 Q: -0.0140946
T: -0.792466 Q: 1.18024
T: -0.745237 Q: 1.15869
T: -0.69574 Q: -0.0259821
T: -0.64548 Q: 1.02652
T: -0.595983 Q: -0.0240406
T: -0.548754 Q: -0.024017
T: -0.505227 Q: -0.0199163
T: -0.466726 Q: 0.96007
T: -0.434419 Q: -0.0109673
T: -0.409289 Q: -0.0137068
T: -0.392099 Q: -0.00998476
T: -0.383372 Q: 5.41916
T: -0.383372 Q: 1.16423
T: -0.392099 Q: -0.00525883
T: -0.409289 Q: 1.02939
T: -0.434419 Q: -0.0026741
T: -0.466726 Q: 1.41925
T: -0.505227 Q: 1.15659
T: -0.548754 Q: 3.8704
T: -0.595983 Q: -0.00311442
T: -0.64548 Q: 2.29674
Sec_Event 1599647 N50: 28
T: -0.291136 Q: -0.00741831
T: -0.400064 Q: -0.00620055
T: -0.504001 Q: 1.12997
