Output file: output/wt_090000.root input file:/disk03/lowe10/sk7/sle/lomugd.090000.root
 Id of this manager : 10
InitReadRoot: total = 22132993
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12807.7 13500 11277.4
0/22132993
Sec_Event 84931 N50: 36
T: -0.556464 Q: -0.00712233
T: -0.639368 Q: -0.00480069
T: -0.718473 Q: 1.09042
T: -0.791378 Q: -0.00348099
T: -0.855865 Q: 1.35237
T: -0.909977 Q: 1.19872
T: -0.952068 Q: -0.00274005
T: -0.98086 Q: -0.00107118
T: -0.995478 Q: -0.00297905
T: -0.995478 Q: -0.00137968
T: -0.98086 Q: 0.965344
T: -0.952068 Q: -0.00115345
T: -0.909977 Q: 1.04505
T: -0.855865 Q: -0.00169256
T: -0.791378 Q: -0.00224101
T: -0.718473 Q: -0.0036449
T: -0.639368 Q: -0.00458935
T: -0.556464 Q: 1.90103
T: -0.472282 Q: 0.75481
T: -0.389378 Q: -0.0193004
T: -0.310272 Q: 1.49787
T: -0.237368 Q: -0.0257697
T: -0.172881 Q: 1.12392
T: -0.118769 Q: 1.21776
T: -0.076678 Q: -0.0393809
T: -0.0478859 Q: -0.0521874
T: -0.0332678 Q: -0.04462
T: -0.0332678 Q: 1.28359
T: -0.0478859 Q: -0.039663
T: -0.076678 Q: -0.0411421
T: -0.118769 Q: 1.18752
T: -0.172881 Q: -0.0406326
T: -0.237368 Q: -0.0354566
T: -0.310272 Q: -0.0250171
T: -0.389378 Q: -0.0171207
T: -0.472282 Q: -0.0114837
Sec_Event 546406 N50: 37
T: 0.240255 Q: -0.00320735
T: 0.134749 Q: -0.00620859
T: 0.0340762 Q: -0.00445262
T: -0.0587042 Q: -0.00377412
T: -0.140773 Q: -0.00541269
T: -0.209637 Q: -0.00593743
T: -0.263204 Q: -0.00631801
T: -0.299846 Q: -0.00859305
T: -0.318449 Q: -0.0108097
T: -0.318449 Q: -0.0162167
T: -0.299846 Q: -0.0169881
T: -0.263204 Q: -0.0268499
T: -0.209637 Q: -0.0265697
T: -0.140773 Q: 1.19193
T: -0.0587042 Q: 2.21592
T: 0.0340762 Q: -0.028954
T: 0.134749 Q: 1.1709
T: 0.240255 Q: 1.13666
T: 0.347388 Q: -0.0388068
T: 0.452894 Q: -0.0346205
T: 0.553567 Q: 1.15763
T: 0.646347 Q: -0.0504413
T: 0.728416 Q: -0.0509305
T: 0.79728 Q: -0.0413333
T: 0.850847 Q: 1.25235
T: 0.887489 Q: -0.0387406
T: 0.906092 Q: 2.51205
T: 0.906092 Q: 1.32555
T: 0.887489 Q: -0.042238
T: 0.850847 Q: -0.0276188
T: 0.79728 Q: -0.0116678
T: 0.728416 Q: -0.00817701
T: 0.646347 Q: 2.10288
T: 0.553567 Q: -0.00622222
T: 0.452894 Q: -0.00381166
T: 0.347388 Q: 0.932034
Sec_Event 648162 N50: 29
T: 0.073262 Q: -0.00409052
T: -0.0398135 Q: -0.00453471
T: -0.147709 Q: -0.00711022
T: -0.247146 Q: 1.32379
T: -0.335103 Q: -0.00362415
T: -0.408908 Q: -0.00349444
T: -0.466318 Q: -0.00475629
T: -0.505588 Q: -0.00409038
T: -0.525527 Q: 1.25004
T: -0.525527 Q: -0.00417623
T: -0.505588 Q: -0.00444869
T: -0.466318 Q: -0.00609834
T: -0.408908 Q: 1.34456
T: -0.335103 Q: -0.00493583
T: -0.247146 Q: 1.23738
T: -0.147709 Q: -0.00324054
T: -0.0398135 Q: -0.00520365
T: 0.073262 Q: -0.00643848
T: 0.188082 Q: -0.00533813
T: 0.301157 Q: 1.45214
T: 0.409053 Q: -0.010262
T: 0.50849 Q: -0.00436282
T: 0.596447 Q: -0.0106286
T: 0.670252 Q: -0.00996093
T: 0.727662 Q: -0.00993289
T: 0.766932 Q: 1.17689
T: 0.786871 Q: -0.00783527
T: 0.786871 Q: 1.08357
T: 0.766932 Q: 1.04062
T: 0.727662 Q: -0.0104116
T: 0.670252 Q: -0.0113296
T: 0.596447 Q: -0.0108927
T: 0.50849 Q: -0.00568807
T: 0.409053 Q: -0.00390572
T: 0.301157 Q: -0.00388646
T: 0.188082 Q: -0.00437781
Sec_Event 805408 N50: 30
T: -0.537978 Q: -0.0148663
T: -0.62373 Q: -0.00601209
