Output file: output/wt_090022.root input file:/disk03/lowe10/sk7/sle/lomugd.090022.root
 Id of this manager : 10
InitReadRoot: total = 7527107
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12012.3 13270.9 11388.8
0/7527107
Sec_Event 512565 N50: 26
T: -0.0944128 Q: -0.0152237
T: -0.209142 Q: -0.014986
T: -0.318615 Q: 1.09739
T: -0.419506 Q: -0.0174402
T: -0.50875 Q: -0.0183115
T: -0.583634 Q: -0.0292126
T: -0.641883 Q: -0.0285617
T: -0.681728 Q: -0.032247
T: -0.701958 Q: -0.0350577
T: -0.701958 Q: 1.15355
T: -0.681728 Q: 1.13787
T: -0.641883 Q: -0.0411101
T: -0.583634 Q: -0.0267313
T: -0.50875 Q: -0.0250827
T: -0.419506 Q: -0.0168835
T: -0.318615 Q: -0.0155331
T: -0.209142 Q: 1.38426
T: -0.0944128 Q: -0.0155716
T: 0.0220862 Q: -0.00994739
T: 0.136815 Q: -0.0145935
T: 0.246288 Q: -0.0128733
T: 0.34718 Q: 1.28337
T: 0.436423 Q: -0.0141237
T: 0.511307 Q: -0.0219111
T: 0.569556 Q: -0.0217174
T: 0.609401 Q: -0.0159666
T: 0.629631 Q: -0.0128166
T: 0.629631 Q: -0.0143734
T: 0.609401 Q: -0.0130616
T: 0.569556 Q: -0.0174527
T: 0.511307 Q: 0.955142
T: 0.436423 Q: -0.0200043
T: 0.34718 Q: -0.0172205
T: 0.246288 Q: -0.014473
T: 0.136815 Q: -0.0216993
T: 0.0220862 Q: -0.01255
Sec_Event 780902 N50: 40
T: -0.288973 Q: -0.00462588
T: -0.398016 Q: -0.00411987
T: -0.502062 Q: 0.968931
T: -0.597952 Q: -0.00925652
T: -0.682772 Q: 0.901147
T: -0.753944 Q: -0.0114224
T: -0.809307 Q: -0.015344
T: -0.847176 Q: -0.0224303
T: -0.866404 Q: 0.849426
T: -0.866404 Q: -0.0185441
T: -0.847176 Q: -0.0158974
T: -0.809307 Q: -0.0112417
T: -0.753944 Q: -0.00769822
T: -0.682772 Q: 1.25919
T: -0.597952 Q: -0.0049312
T: -0.502062 Q: -0.00472775
T: -0.398016 Q: -0.00321021
T: -0.288973 Q: -0.00221443
T: -0.178249 Q: -0.00178687
T: -0.0692071 Q: -0.00163935
T: 0.0348397 Q: 1.33928
T: 0.13073 Q: -0.0012342
T: 0.215549 Q: -0.00185835
T: 0.286722 Q: -0.00143843
T: 0.342084 Q: 1.34555
T: 0.379954 Q: -0.000935992
T: 0.399181 Q: -0.00175033
T: 0.399181 Q: 1.25883
T: 0.379954 Q: -0.00160332
T: 0.342084 Q: -0.0014285
T: 0.286722 Q: -0.00227666
T: 0.215549 Q: 1.19411
T: 0.13073 Q: 1.02588
T: 0.0348397 Q: -0.00240695
T: -0.0692071 Q: 1.32573
T: -0.178249 Q: -0.00474814
Sec_Event 1137813 N50: 29
T: 0.309067 Q: -0.0322019
T: 0.208587 Q: -0.0301841
T: 0.112709 Q: -0.0323544
T: 0.0243481 Q: -0.034177
T: -0.0538119 Q: -0.0450192
T: -0.119396 Q: -0.0354493
T: -0.170411 Q: 1.38012
T: -0.205308 Q: -0.0495741
T: -0.223025 Q: -0.0454197
T: -0.223025 Q: -0.0598619
T: -0.205308 Q: 1.51049
T: -0.170411 Q: -0.0493219
T: -0.119396 Q: -0.0474776
T: -0.0538119 Q: -0.0374798
T: 0.0243481 Q: -0.0396375
T: 0.112709 Q: 1.22734
T: 0.208587 Q: -0.0350498
T: 0.309067 Q: -0.0280691
T: 0.411098 Q: -0.0280913
T: 0.511578 Q: -0.0210331
T: 0.607456 Q: -0.0153355
T: 0.695817 Q: -0.00826874
T: 0.773977 Q: 1.26005
T: 0.839561 Q: -0.00514494
T: 0.890576 Q: 1.41801
T: 0.925473 Q: -0.00410587
T: 0.94319 Q: 1.14138
T: 0.94319 Q: 1.16036
T: 0.925473 Q: -0.00394817
T: 0.890576 Q: -0.00427757
T: 0.839561 Q: -0.00624184
T: 0.773977 Q: 1.28713
T: 0.695817 Q: -0.010931
T: 0.607456 Q: -0.019939
T: 0.511578 Q: 1.04881
T: 0.411098 Q: -0.0300213
Sec_Event 1806085 N50: 34
T: 0.0378218 Q: 1.18036
