Output file: output/wt_090604.root input file:/disk03/lowe10/sk7/sle/lomugd.090604.root
 Id of this manager : 10
InitReadRoot: total = 21747657
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/21747657
Sec_Event 1181875 N50: 31
T: -0.436614 Q: inf
T: -0.534691 Q: -0.00233264
T: -0.628276 Q: inf
T: -0.714525 Q: -0.00532914
T: -0.790816 Q: inf
T: -0.854831 Q: -0.0109609
T: -0.904627 Q: -0.0252936
T: -0.938689 Q: -0.0229381
T: -0.955983 Q: -0.0177802
T: -0.955983 Q: -0.0181532
T: -0.938689 Q: -0.0149683
T: -0.904627 Q: -0.0101855
T: -0.854831 Q: -0.00493595
T: -0.790816 Q: -0.00485324
T: -0.714525 Q: -0.00159498
T: -0.628276 Q: -0.00116559
T: -0.534691 Q: inf
T: -0.436614 Q: inf
T: -0.337023 Q: -0.000323131
T: -0.238945 Q: -0.000774743
T: -0.14536 Q: -0.00030036
T: 0.0171794 Q: inf
T: 0.130991 Q: -0.000313274
T: 0.165053 Q: -0.00117568
T: 0.182347 Q: -0.000410734
T: 0.182347 Q: -0.000678158
T: 0.165053 Q: inf
T: 0.130991 Q: -0.000876561
T: 0.0811952 Q: inf
T: 0.0171794 Q: -0.00151879
T: -0.0591116 Q: -0.000587356
T: -0.14536 Q: -0.00125263
T: -0.238945 Q: inf
T: -0.337023 Q: -0.00331308
Sec_Event 2948812 N50: 33
T: -0.722867 Q: -0.0676667
T: -0.759542 Q: -0.0472568
T: -0.794537 Q: inf
T: -0.826789 Q: -0.0376251
T: -0.855317 Q: inf
T: -0.879255 Q: -0.0321363
T: -0.897875 Q: inf
T: -0.910612 Q: -0.0201182
T: -0.917079 Q: inf
T: -0.917079 Q: -0.0180296
T: -0.910612 Q: inf
T: -0.897875 Q: -0.0172532
T: -0.879255 Q: -0.0154057
T: -0.855317 Q: -0.0175943
T: -0.826789 Q: -0.0217673
T: -0.794537 Q: -0.0227962
T: -0.759542 Q: -0.0253901
T: -0.722867 Q: inf
T: -0.685627 Q: -0.0382909
T: -0.648952 Q: -0.0524831
T: -0.613957 Q: inf
T: -0.581705 Q: -0.0603559
T: -0.553177 Q: -0.0718687
T: -0.529239 Q: -0.0684973
T: -0.510619 Q: inf
T: -0.497882 Q: -0.0669802
T: -0.491415 Q: -0.0764538
T: -0.491415 Q: -0.0739537
T: -0.497882 Q: -0.078588
T: -0.510619 Q: -0.0935079
T: -0.529239 Q: -0.0894429
T: -0.553177 Q: -0.0745206
T: -0.581705 Q: inf
T: -0.613957 Q: -0.0676388
T: -0.648952 Q: -0.0652792
T: -0.685627 Q: -0.0718411
Sec_Event 2948812 N50: 35
T: -0.0481308 Q: -0.0333202
T: -0.162985 Q: -0.0284361
T: -0.272578 Q: -0.0333154
T: -0.373579 Q: -0.032818
T: -0.46292 Q: -0.0349594
T: -0.537886 Q: -0.0373545
T: -0.596199 Q: -0.0448233
T: -0.636088 Q: -0.030165
T: -0.656339 Q: -0.0197764
T: -0.656339 Q: -0.0172843
T: -0.636088 Q: inf
T: -0.596199 Q: -0.00929618
T: -0.537886 Q: -0.00595798
T: -0.46292 Q: -0.00713511
T: -0.373579 Q: -0.00268805
T: -0.272578 Q: -0.00401678
T: -0.162985 Q: -0.00178278
T: -0.0481308 Q: -0.00242924
T: 0.0684954 Q: -0.000604648
T: 0.18335 Q: -0.00232923
T: 0.292943 Q: -0.00183167
T: 0.393944 Q: -0.00220742
T: 0.483285 Q: -0.00199591
T: 0.558251 Q: -0.00228106
T: 0.616564 Q: -0.000991618
T: 0.656452 Q: -0.000933869
T: 0.676704 Q: -0.00105592
T: 0.676704 Q: -0.00258387
T: 0.656452 Q: -0.000791691
T: 0.616564 Q: inf
T: 0.558251 Q: -0.00201174
T: 0.483285 Q: -0.00226521
T: 0.393944 Q: -0.00779129
T: 0.292943 Q: -0.0142148
T: 0.18335 Q: inf
T: 0.0684954 Q: -0.0312778
Sec_Event 3122331 N50: 26
T: 0.477097 Q: -0.0531662
T: 0.394863 Q: -0.0363524
T: 0.316396 Q: -0.0263765
T: 0.24408 Q: -0.0249171
T: 0.180113 Q: inf
T: 0.126438 Q: -0.0254462
T: 0.0846864 Q: inf
