Output file: output/wt_090377.root input file:/disk03/lowe10/sk7/sle/lomugd.090377.root
 Id of this manager : 10
InitReadRoot: total = 20250262
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16615 14094.7 12296.1
0/20250262
Sec_Event 821607 N50: 33
T: 0.011426 Q: -0.000896985
T: -0.102936 Q: -0.00122571
T: -0.212059 Q: 1.22427
T: -0.312627 Q: 0.975003
T: -0.401585 Q: -0.000499297
T: -0.476229 Q: -0.000854031
T: -0.534292 Q: -0.00209033
T: -0.57401 Q: -0.00127647
T: -0.594175 Q: 1.05358
T: -0.594175 Q: -0.00126976
T: -0.57401 Q: 0.971269
T: -0.534292 Q: -0.00161093
T: -0.476229 Q: -0.00224464
T: -0.401585 Q: 0.985775
T: -0.312627 Q: -0.00183644
T: -0.212059 Q: -0.00227976
T: -0.102936 Q: -0.00409368
T: 0.011426 Q: -0.00537801
T: 0.127552 Q: -0.00372923
T: 0.241914 Q: -0.0056921
T: 0.351037 Q: -0.00434956
T: 0.451605 Q: -0.00270391
T: 0.540563 Q: -0.00249241
T: 0.615207 Q: -0.00185228
T: 0.67327 Q: -0.00310055
T: 0.712988 Q: -0.00177772
T: 0.733153 Q: -0.0022142
T: 0.733153 Q: -0.00341981
T: 0.712988 Q: 0.858562
T: 0.67327 Q: -0.00341695
T: 0.615207 Q: -0.000955928
T: 0.540563 Q: 1.0626
T: 0.451605 Q: -0.000866045
T: 0.351037 Q: -0.0012668
T: 0.241914 Q: 1.01764
T: 0.127552 Q: 0.960103
Sec_Event 1093630 N50: 32
T: 0.122231 Q: -0.0235381
T: 0.0107411 Q: -0.0234075
T: -0.095641 Q: 0.922163
T: -0.193683 Q: -0.0261912
T: -0.280407 Q: -0.0233295
T: -0.353177 Q: -0.0178441
T: -0.409781 Q: 0.785389
T: -0.448501 Q: -0.00953862
T: -0.46816 Q: -0.00629093
T: -0.46816 Q: -0.00307595
T: -0.448501 Q: -0.00256146
T: -0.409781 Q: -0.00118373
T: -0.353177 Q: -0.000792547
T: -0.280407 Q: -0.000305066
T: -0.193683 Q: 0.862342
T: -0.095641 Q: 0.914263
T: 0.0107411 Q: -0.00188339
T: 0.122231 Q: 1.07326
T: 0.23544 Q: -0.000308589
T: 0.34693 Q: -0.000374434
T: 0.453312 Q: 1.95023
T: 0.551354 Q: -0.00123744
T: 0.638078 Q: -0.00090018
T: 0.710847 Q: -0.00148896
T: 0.767452 Q: -0.00241729
T: 0.806172 Q: -0.00584086
T: 0.825831 Q: -0.0171536
T: 0.825831 Q: 0.555562
T: 0.806172 Q: 0.554139
T: 0.767452 Q: -0.0360462
T: 0.710847 Q: 1.71071
T: 0.638078 Q: 0.741993
T: 0.551354 Q: 0.747056
T: 0.453312 Q: -0.0435478
T: 0.34693 Q: 1.01298
T: 0.23544 Q: -0.0286009
Sec_Event 1876848 N50: 42
T: 0.387767 Q: 2.2349
T: 0.294642 Q: -0.0447604
T: 0.205783 Q: -0.043973
T: 0.12389 Q: 1.37553
T: 0.0514514 Q: 2.49271
T: -0.00933172 Q: 1.04773
T: -0.0566126 Q: -0.0335016
T: -0.0889546 Q: 1.1086
T: -0.105375 Q: -0.0229454
T: -0.105375 Q: -0.0120581
T: -0.0889546 Q: 1.14471
T: -0.0566126 Q: 1.12558
T: -0.00933172 Q: -0.0100859
T: 0.0514514 Q: -0.00732516
T: 0.12389 Q: -0.00419592
T: 0.205783 Q: 1.08444
T: 0.294642 Q: -0.00280864
T: 0.387767 Q: -0.00385061
T: 0.482329 Q: -0.00274115
T: 0.575454 Q: -0.0030154
T: 0.664313 Q: 1.98259
T: 0.746206 Q: 2.07575
T: 0.818644 Q: 1.00815
T: 0.879427 Q: -0.00296384
T: 0.926708 Q: -0.0043557
T: 0.95905 Q: 1.01275
T: 0.97547 Q: -0.00254047
T: 0.97547 Q: 1.04002
T: 0.95905 Q: -0.00392117
T: 0.926708 Q: 1.08111
T: 0.879427 Q: 1.27152
T: 0.818644 Q: -0.00550782
T: 0.746206 Q: 1.10852
T: 0.664313 Q: -0.00787424
T: 0.575454 Q: -0.0137463
T: 0.482329 Q: -0.0217762
Sec_Event 2115483 N50: 43
T: -0.409119 Q: 2.52396
T: -0.509776 Q: 0.941515
