Output file: output/wt_090605.root input file:/disk03/lowe10/sk7/sle/lomugd.090605.root
 Id of this manager : 10
InitReadRoot: total = 10153878
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/10153878
Sec_Event 607009 N50: 27
T: -0.527366 Q: -0.0277413
T: -0.614656 Q: -0.0394655
T: -0.697946 Q: -0.0382537
T: -0.774707 Q: inf
T: -0.842606 Q: inf
T: -0.899581 Q: -0.0698729
T: -0.943899 Q: -0.0536269
T: -0.974214 Q: -0.0540302
T: -0.989605 Q: -0.0508768
T: -0.989605 Q: -0.0514208
T: -0.974214 Q: -0.0492826
T: -0.943899 Q: -0.053628
T: -0.899581 Q: inf
T: -0.842606 Q: inf
T: -0.774707 Q: -0.0435049
T: -0.697946 Q: -0.0416104
T: -0.614656 Q: inf
T: -0.527366 Q: inf
T: -0.43873 Q: -0.0236381
T: -0.351441 Q: -0.0279951
T: -0.26815 Q: -0.0189079
T: -0.191389 Q: -0.0197704
T: -0.12349 Q: -0.0181576
T: -0.0665162 Q: -0.0213987
T: -0.0221982 Q: inf
T: 0.00811709 Q: -0.0197041
T: 0.0235086 Q: inf
T: 0.0235086 Q: -0.0238459
T: 0.00811709 Q: inf
T: -0.0221982 Q: -0.0244768
T: -0.0665162 Q: -0.0198106
T: -0.12349 Q: -0.0203367
T: -0.191389 Q: -0.0199494
T: -0.26815 Q: -0.0253232
T: -0.351441 Q: -0.0222564
T: -0.43873 Q: -0.0211969
Sec_Event 1287387 N50: 25
T: 0.0340983 Q: -0.0180647
T: -0.0798839 Q: -0.0280476
T: -0.188644 Q: -0.0231852
T: -0.288879 Q: inf
T: -0.377541 Q: -0.0228854
T: -0.451938 Q: -0.0262178
T: -0.509808 Q: -0.0352089
T: -0.549393 Q: -0.0291872
T: -0.569492 Q: -0.0302513
T: -0.569492 Q: -0.0265876
T: -0.549393 Q: -0.0264388
T: -0.509808 Q: -0.0286531
T: -0.451938 Q: -0.0182769
T: -0.377541 Q: -0.0130751
T: -0.288879 Q: inf
T: -0.188644 Q: -0.0166582
T: -0.0798839 Q: -0.0114282
T: 0.0340983 Q: -0.0120947
T: 0.149839 Q: -0.0191115
T: 0.263821 Q: -0.00996118
T: 0.372581 Q: inf
T: 0.472816 Q: -0.0162975
T: 0.561478 Q: -0.0165212
T: 0.635875 Q: -0.0169335
T: 0.693745 Q: -0.0176162
T: 0.733331 Q: inf
T: 0.753429 Q: -0.0138595
T: 0.753429 Q: -0.0150381
T: 0.733331 Q: -0.0133088
T: 0.693745 Q: inf
T: 0.635875 Q: -0.0185471
T: 0.561478 Q: -0.0225555
T: 0.472816 Q: inf
T: 0.372581 Q: -0.0273513
T: 0.263821 Q: -0.0272907
T: 0.149839 Q: -0.019944
Sec_Event 2046152 N50: 37
T: 0.074872 Q: -0.0347166
T: -0.0381594 Q: -0.0294978
T: -0.146013 Q: inf
T: -0.245411 Q: inf
T: -0.333334 Q: inf
T: -0.40711 Q: -0.0449561
T: -0.464497 Q: -0.045993
T: -0.503753 Q: -0.0525619
T: -0.523683 Q: inf
T: -0.523683 Q: -0.0762313
T: -0.503753 Q: -0.0492351
T: -0.464497 Q: -0.0458767
T: -0.40711 Q: -0.0397293
T: -0.333334 Q: inf
T: -0.245411 Q: inf
T: -0.146013 Q: -0.0263826
T: -0.0381594 Q: -0.0228445
T: 0.074872 Q: -0.0174883
T: 0.189647 Q: -0.0195551
T: 0.302678 Q: -0.0330605
T: 0.410532 Q: -0.026323
T: 0.50993 Q: -0.0356915
T: 0.597853 Q: -0.0299134
T: 0.671629 Q: -0.0374533
T: 0.729016 Q: inf
T: 0.768272 Q: -0.0182794
T: 0.788202 Q: inf
T: 0.788202 Q: -0.0197409
T: 0.768272 Q: -0.0253647
T: 0.729016 Q: -0.024966
T: 0.671629 Q: -0.0257663
T: 0.597853 Q: -0.0343515
T: 0.50993 Q: inf
T: 0.410532 Q: -0.0462334
T: 0.302678 Q: -0.0413586
T: 0.189647 Q: -0.0466305
Sec_Event 3941089 N50: 29
T: -0.234563 Q: -0.0376161
T: -0.346087 Q: -0.0392781
T: -0.452502 Q: -0.0380309
T: -0.550574 Q: -0.0540735
T: -0.637324 Q: inf
T: -0.710116 Q: -0.0718102
