Output file: output/wt_090485.root input file:/disk03/lowe10/sk7/sle/lomugd.090485.root
 Id of this manager : 10
InitReadRoot: total = 19820240
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12662 14481.3 12544.7
0/19820240
Sec_Event 155455 N50: 25
T: -0.298275 Q: -0.00165616
T: -0.406817 Q: 2.49693
T: -0.510386 Q: -0.0047527
T: -0.605836 Q: 2.17863
T: -0.690267 Q: -0.00585257
T: -0.761113 Q: 1.20519
T: -0.816221 Q: -0.0155342
T: -0.853917 Q: -0.0254014
T: -0.873056 Q: -0.058662
T: -0.873056 Q: -0.0607368
T: -0.853917 Q: 0.912075
T: -0.816221 Q: -0.0548229
T: -0.761113 Q: -0.0680595
T: -0.690267 Q: -0.0661223
T: -0.605836 Q: -0.0527662
T: -0.510386 Q: -0.0404965
T: -0.406817 Q: -0.0461688
T: -0.298275 Q: -0.0347292
T: -0.188058 Q: -0.0491284
T: -0.0795164 Q: -0.0292148
T: 0.0240531 Q: -0.0265979
T: 0.119503 Q: -0.0178016
T: 0.203934 Q: -0.0149324
T: 0.27478 Q: 0.775689
T: 0.329888 Q: -0.00818292
T: 0.367584 Q: 1.11011
T: 0.386723 Q: -0.00721773
T: 0.386723 Q: -0.00671829
T: 0.367584 Q: -0.00406952
T: 0.329888 Q: -0.00533875
T: 0.27478 Q: -0.00464231
T: 0.203934 Q: 1.00261
T: 0.119503 Q: -0.00189412
T: 0.0240531 Q: -0.00199708
T: -0.0795164 Q: -0.0028923
T: -0.188058 Q: 1.18149
Sec_Event 155455 N50: 39
T: -0.744931 Q: -0.0124328
T: -0.758099 Q: -0.0136123
T: -0.770663 Q: -0.0149296
T: -0.782243 Q: -0.0171169
T: -0.792486 Q: 2.39746
T: -0.80108 Q: 1.05787
T: -0.807766 Q: 3.79195
T: -0.812339 Q: -0.0414374
T: -0.814661 Q: 2.32816
T: -0.814661 Q: -0.0560363
T: -0.812339 Q: 1.35107
T: -0.807766 Q: -0.0691118
T: -0.80108 Q: -0.076267
T: -0.792486 Q: 1.50797
T: -0.782243 Q: -0.0727856
T: -0.770663 Q: -0.0674495
T: -0.758099 Q: -0.0727594
T: -0.744931 Q: -0.0751972
T: -0.73156 Q: -0.0834332
T: -0.718392 Q: -0.0718271
T: -0.705828 Q: -0.0671503
T: -0.694248 Q: 2.70857
T: -0.684006 Q: -0.0471057
T: -0.675411 Q: 1.08883
T: -0.668726 Q: -0.0342487
T: -0.664153 Q: -0.0266733
T: -0.661831 Q: 2.36809
T: -0.661831 Q: -0.022412
T: -0.664153 Q: 1.10678
T: -0.668726 Q: 1.41854
T: -0.675411 Q: 1.16179
T: -0.684006 Q: 1.41767
T: -0.694248 Q: 1.14349
T: -0.705828 Q: -0.00627837
T: -0.718392 Q: 2.34569
T: -0.73156 Q: 3.04904
Sec_Event 744683 N50: 38
T: -0.327371 Q: -0.0192401
T: -0.434197 Q: -0.0174007
T: -0.536129 Q: -0.0297806
T: -0.630069 Q: -0.037416
T: -0.713165 Q: -0.0304558
T: -0.78289 Q: -0.0256023
T: -0.837127 Q: -0.021319
T: -0.874227 Q: -0.0205687
T: -0.893063 Q: -0.0220193
T: -0.893063 Q: -0.0198329
T: -0.874227 Q: -0.0179485
T: -0.837127 Q: 1.04444
T: -0.78289 Q: 3.53251
T: -0.713165 Q: 1.11109
T: -0.630069 Q: 1.01568
T: -0.536129 Q: -0.00441085
T: -0.434197 Q: -0.00253276
T: -0.327371 Q: -0.00176405
T: -0.218898 Q: -0.00170434
T: -0.112072 Q: 1.06833
T: -0.0101405 Q: 1.09537
T: 0.0838003 Q: -0.00214069
T: 0.166896 Q: -0.00284343
T: 0.236621 Q: -0.00512654
T: 0.290858 Q: 1.07397
T: 0.327958 Q: -0.00497823
T: 0.346794 Q: -0.00500305
T: 0.346794 Q: 1.22493
T: 0.327958 Q: 0.962045
T: 0.290858 Q: -0.00895428
T: 0.236621 Q: 1.04867
T: 0.166896 Q: -0.0225599
T: 0.0838003 Q: 1.12667
T: -0.0101405 Q: 0.98989
T: -0.112072 Q: 1.40205
T: -0.218898 Q: -0.0130369
Sec_Event 744683 N50: 39
T: 0.619067 Q: -0.00487063
T: 0.562742 Q: -0.0065383
