Output file: output/wt_090170.root input file:/disk03/lowe10/sk7/sle/lomugd.090170.root
 Id of this manager : 10
InitReadRoot: total = 22255337
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12861.1 14919.4 12418.8
0/22255337
Sec_Event 294565 N50: 25
T: -0.181679 Q: -0.0161043
T: -0.29493 Q: -0.0175155
T: -0.402992 Q: -0.0273467
T: -0.502582 Q: -0.0246628
T: -0.590675 Q: -0.0309273
T: -0.664594 Q: -0.0287322
T: -0.722092 Q: -0.0264703
T: -0.761424 Q: 2.39797
T: -0.781393 Q: -0.0256043
T: -0.781393 Q: -0.0260782
T: -0.761424 Q: -0.0236
T: -0.722092 Q: -0.028826
T: -0.664594 Q: -0.0360999
T: -0.590675 Q: -0.0525913
T: -0.502582 Q: -0.0481921
T: -0.402992 Q: 1.58857
T: -0.29493 Q: -0.050005
T: -0.181679 Q: -0.0409137
T: -0.0666823 Q: 2.48126
T: 0.0465678 Q: -0.0384277
T: 0.15463 Q: -0.0466534
T: 0.25422 Q: -0.0548352
T: 0.342313 Q: -0.0567539
T: 0.416232 Q: -0.0536045
T: 0.473731 Q: -0.052926
T: 0.513062 Q: -0.0498349
T: 0.533031 Q: -0.0520363
T: 0.533031 Q: -0.0470507
T: 0.513062 Q: 1.09684
T: 0.473731 Q: 1.20286
T: 0.416232 Q: -0.0397558
T: 0.342313 Q: -0.0275951
T: 0.25422 Q: 1.06679
T: 0.15463 Q: 1.0754
T: 0.0465678 Q: -0.0166827
T: -0.0666823 Q: -0.0140293
Sec_Event 549737 N50: 30
T: 0.0403161 Q: 0.963962
T: -0.0735433 Q: 0.961701
T: -0.182187 Q: -0.00230269
T: -0.282313 Q: -0.00243971
T: -0.37088 Q: 0.938717
T: -0.445197 Q: -0.00400072
T: -0.503005 Q: -0.00441952
T: -0.542548 Q: -0.00581775
T: -0.562624 Q: -0.00968941
T: -0.562624 Q: 0.980882
T: -0.542548 Q: -0.0140177
T: -0.503005 Q: -0.0128115
T: -0.445197 Q: -0.0154143
T: -0.37088 Q: 2.18206
T: -0.282313 Q: -0.0138325
T: -0.182187 Q: -0.013327
T: -0.0735433 Q: 1.01899
T: 0.0403161 Q: -0.00997479
T: 0.155932 Q: -0.0139293
T: 0.269792 Q: -0.0184115
T: 0.378435 Q: -0.0174355
T: 0.478561 Q: -0.0194489
T: 0.567128 Q: -0.0255757
T: 0.641445 Q: -0.0205351
T: 0.699253 Q: 1.81601
T: 0.738796 Q: -0.016414
T: 0.758872 Q: -0.0193235
T: 0.758872 Q: -0.0188576
T: 0.738796 Q: -0.0122857
T: 0.699253 Q: -0.00882707
T: 0.641445 Q: 0.821257
T: 0.567128 Q: -0.00656822
T: 0.478561 Q: -0.00483197
T: 0.378435 Q: 0.966173
T: 0.269792 Q: 1.10007
T: 0.155932 Q: -0.00175095
Sec_Event 1028548 N50: 25
T: 0.174221 Q: -0.0647348
T: 0.0649796 Q: -0.045122
T: -0.0392572 Q: 3.61704
T: -0.135322 Q: -0.0502575
T: -0.220297 Q: -0.0575236
T: -0.291599 Q: -0.0543883
T: -0.347062 Q: -0.051443
T: -0.385001 Q: -0.0622194
T: -0.404264 Q: -0.0539334
T: -0.404264 Q: -0.0652758
T: -0.385001 Q: -0.0536862
T: -0.347062 Q: -0.0476363
T: -0.291599 Q: -0.0317899
T: -0.220297 Q: -0.0279952
T: -0.135322 Q: 1.59517
T: -0.0392572 Q: -0.0228013
T: 0.0649796 Q: -0.021669
T: 0.174221 Q: -0.0173048
T: 0.285147 Q: -0.0229015
T: 0.394389 Q: -0.022073
T: 0.498625 Q: -0.033727
T: 0.594691 Q: 1.46094
T: 0.679665 Q: -0.0347029
T: 0.750967 Q: -0.0328394
T: 0.806431 Q: -0.0342149
T: 0.84437 Q: -0.0188426
T: 0.863632 Q: -0.017821
T: 0.863632 Q: -0.0212715
T: 0.84437 Q: 1.42848
T: 0.806431 Q: -0.0245034
T: 0.750967 Q: -0.0330215
T: 0.679665 Q: -0.0352679
T: 0.594691 Q: 1.52336
T: 0.498625 Q: -0.066329
T: 0.394389 Q: -0.0561438
T: 0.285147 Q: -0.0560274
Sec_Event 1792479 N50: 32
T: -0.668825 Q: -0.0900471
