Output file: output/wt_090397.root input file:/disk03/lowe10/sk7/sle/lomugd.090397.root
 Id of this manager : 10
InitReadRoot: total = 6889742
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 17432.6 14710.6 12444.2
0/6889742
Sec_Event 219224 N50: 45
T: -0.588929 Q: -0.00130416
T: -0.66623 Q: 1.00948
T: -0.739989 Q: 2.55464
T: -0.807966 Q: -0.000363485
T: -0.868096 Q: 3.07717
T: -0.957797 Q: 1.31489
T: -0.984643 Q: 2.49036
T: -0.998273 Q: -0.000605546
T: -0.957797 Q: 1.38207
T: -0.91855 Q: -0.000420665
T: -0.807966 Q: -0.000886313
T: -0.739989 Q: -0.000402528
T: -0.66623 Q: 1.1575
T: -0.588929 Q: 1.21362
T: -0.510436 Q: 1.32193
T: -0.433135 Q: -0.000604242
T: -0.359375 Q: 1.06487
T: -0.291398 Q: -0.000692226
T: -0.231269 Q: -0.000263847
T: -0.180815 Q: 1.06751
T: -0.141568 Q: -0.000594512
T: -0.114722 Q: 0.938893
T: -0.101092 Q: -0.00029739
T: -0.101092 Q: 0.814611
T: -0.114722 Q: -0.00169259
T: -0.141568 Q: -0.00211283
T: -0.180815 Q: 1.67964
T: -0.231269 Q: -0.00405011
T: -0.291398 Q: -0.00574025
T: -0.359375 Q: 1.04557
T: -0.433135 Q: 0.871664
T: -0.510436 Q: -0.00142609
Sec_Event 324020 N50: 31
T: 0.320245 Q: -0.00593304
T: 0.220699 Q: -0.00984607
T: 0.125713 Q: -0.0154986
T: 0.0381732 Q: 1.75133
T: -0.03926 Q: -0.0244787
T: -0.104234 Q: -0.0206561
T: -0.154775 Q: -0.0249366
T: -0.189347 Q: -0.0270325
T: -0.2069 Q: -0.0261744
T: -0.2069 Q: -0.0372814
T: -0.189347 Q: -0.0354562
T: -0.154775 Q: -0.0411676
T: -0.104234 Q: 0.730045
T: -0.03926 Q: 1.06548
T: 0.0381732 Q: -0.0475134
T: 0.125713 Q: 0.635225
T: 0.220699 Q: -0.0255067
T: 0.320245 Q: -0.00572401
T: 0.421327 Q: -0.00279209
T: 0.520873 Q: -0.00156956
T: 0.615859 Q: -0.00142295
T: 0.703398 Q: -0.000457184
T: 0.780832 Q: -0.000318558
T: 0.845806 Q: -0.000261373
T: 0.896347 Q: 0.897211
T: 0.930919 Q: -0.000334108
T: 0.948472 Q: -0.000297767
T: 0.948472 Q: -0.000413299
T: 0.896347 Q: -0.000265876
T: 0.845806 Q: -0.000277738
T: 0.780832 Q: 0.953366
T: 0.703398 Q: -0.000341239
T: 0.615859 Q: -0.00238744
T: 0.520873 Q: -0.00321871
T: 0.421327 Q: -0.00236795
Sec_Event 324020 N50: 32
T: -0.356458 Q: 0.934645
T: -0.461327 Q: 0.980731
T: -0.561392 Q: 0.861062
T: -0.653613 Q: -0.0048463
T: -0.735186 Q: -0.011056
T: -0.803635 Q: 0.915171
T: -0.856878 Q: 0.818242
T: -0.893299 Q: -0.0614428
T: -0.91179 Q: -0.0713266
T: -0.91179 Q: 1.1899
T: -0.893299 Q: -0.0615523
T: -0.856878 Q: 0.938385
T: -0.803635 Q: -0.0714469
T: -0.735186 Q: -0.078482
T: -0.653613 Q: -0.0494076
T: -0.561392 Q: -0.0479539
T: -0.461327 Q: -0.0383608
T: -0.356458 Q: -0.0319302
T: -0.249972 Q: -0.0249914
T: -0.145103 Q: -0.0304469
T: -0.0450379 Q: 1.06696
T: 0.0471824 Q: -0.0266473
T: 0.128756 Q: -0.0157001
T: 0.197204 Q: -0.0116065
T: 0.250448 Q: -0.00849479
T: 0.286868 Q: -0.00623473
T: 0.30536 Q: -0.00585161
T: 0.30536 Q: -0.00502232
T: 0.286868 Q: -0.00506556
T: 0.250448 Q: 0.753712
T: 0.197204 Q: -0.00343706
T: 0.128756 Q: -0.0037616
T: 0.0471824 Q: -0.00275743
T: -0.0450379 Q: -0.00639935
T: -0.145103 Q: -0.00761992
T: -0.249972 Q: -0.0025612
Sec_Event 477879 N50: 37
T: -0.0532715 Q: -0.00181051
T: -0.168134 Q: -0.00104573
T: -0.378743 Q: -0.0026682
T: -0.46809 Q: 1.85055
T: -0.543061 Q: -0.00402126
T: -0.601379 Q: 1.40796
T: -0.64127 Q: -0.0120164
