Output file: output/wt_090105.root input file:/disk03/lowe10/sk7/sle/lomugd.090105.root
 Id of this manager : 10
InitReadRoot: total = 21138873
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13771.9 13772 12078.5
0/21138873
Sec_Event 383601 N50: 38
T: 0.422985 Q: -0.0284269
T: 0.333792 Q: -0.0233981
T: 0.248685 Q: -0.018922
T: 0.17025 Q: 1.6977
T: 0.100871 Q: -0.0154944
T: 0.0426544 Q: 1.35471
T: -0.00262998 Q: -0.0151169
T: -0.0336063 Q: 1.66057
T: -0.0493334 Q: 1.35982
T: -0.0493334 Q: -0.0225152
T: -0.0336063 Q: 3.22427
T: -0.00262998 Q: -0.0170744
T: 0.0426544 Q: -0.0173894
T: 0.100871 Q: -0.0214839
T: 0.17025 Q: -0.0197581
T: 0.248685 Q: -0.0216691
T: 0.333792 Q: -0.0262501
T: 0.422985 Q: 1.74346
T: 0.513553 Q: -0.0340632
T: 0.602746 Q: 1.39376
T: 0.687853 Q: -0.0326701
T: 0.766288 Q: -0.0284067
T: 0.835667 Q: -0.0289516
T: 0.893884 Q: -0.024528
T: 0.939168 Q: -0.0158262
T: 0.970144 Q: -0.0190818
T: 0.985871 Q: -0.0169036
T: 0.985871 Q: -0.0139181
T: 0.970144 Q: -0.0155425
T: 0.939168 Q: 1.62099
T: 0.893884 Q: -0.0194481
T: 0.835667 Q: 1.36421
T: 0.766288 Q: 1.64065
T: 0.687853 Q: -0.0291878
T: 0.602746 Q: -0.0288016
T: 0.513553 Q: -0.0213161
Sec_Event 383601 N50: 33
T: -0.340562 Q: -0.0288327
T: -0.446531 Q: -0.0428961
T: -0.547646 Q: -0.0410102
T: -0.640833 Q: -0.0423441
T: -0.723263 Q: -0.040651
T: -0.792429 Q: 1.27279
T: -0.846231 Q: -0.0329265
T: -0.883034 Q: -0.0289609
T: -0.901719 Q: 2.92818
T: -0.901719 Q: -0.0278425
T: -0.883034 Q: -0.0293268
T: -0.846231 Q: -0.0301821
T: -0.792429 Q: -0.0318164
T: -0.723263 Q: -0.0313962
T: -0.640833 Q: 1.16052
T: -0.547646 Q: -0.0177793
T: -0.446531 Q: 1.21741
T: -0.340562 Q: -0.015185
T: -0.232959 Q: -0.0147771
T: -0.12699 Q: -0.0196267
T: -0.0258752 Q: -0.0126457
T: 0.0673123 Q: 2.47367
T: 0.149742 Q: -0.0169847
T: 0.218908 Q: -0.0168699
T: 0.27271 Q: -0.0254676
T: 0.309512 Q: 1.23945
T: 0.328198 Q: -0.0270129
T: 0.328198 Q: -0.0219
T: 0.309512 Q: 1.2735
T: 0.27271 Q: 1.48271
T: 0.218908 Q: -0.0311558
T: 0.149742 Q: -0.0262279
T: 0.0673123 Q: 2.4913
T: -0.0258752 Q: 1.49912
T: -0.12699 Q: 1.1659
T: -0.232959 Q: 2.73285
Sec_Event 832192 N50: 43
T: 0.30716 Q: -0.0296156
T: 0.206523 Q: -0.029345
T: 0.110497 Q: -0.0226873
T: 0.0219987 Q: -0.0270397
T: -0.0562826 Q: -0.0245064
T: -0.121969 Q: -0.0296708
T: -0.173063 Q: 1.29876
T: -0.208014 Q: 2.18904
T: -0.225759 Q: -0.0270399
T: -0.225759 Q: -0.0246078
T: -0.208014 Q: 1.49179
T: -0.173063 Q: 1.51123
T: -0.121969 Q: -0.0222831
T: -0.0562826 Q: -0.0204446
T: 0.0219987 Q: -0.0238709
T: 0.110497 Q: -0.0177664
T: 0.206523 Q: 1.24986
T: 0.30716 Q: 1.33751
T: 0.409349 Q: -0.0213639
T: 0.509986 Q: -0.0225946
T: 0.606012 Q: -0.037171
T: 0.69451 Q: 1.03035
T: 0.772792 Q: -0.0566793
T: 0.838477 Q: 0.99341
T: 0.889572 Q: -0.0445098
T: 0.924523 Q: 1.44294
T: 0.942268 Q: 1.16426
T: 0.942268 Q: -0.04099
T: 0.924523 Q: -0.0430407
T: 0.889572 Q: -0.0521099
T: 0.838477 Q: -0.0606862
T: 0.772792 Q: 1.42735
T: 0.69451 Q: -0.0589767
T: 0.606012 Q: -0.0438347
T: 0.509986 Q: 1.29572
T: 0.409349 Q: -0.0305516
Sec_Event 832192 N50: 38
T: 0.362595 Q: -0.0120735
T: 0.266913 Q: -0.010164
