Output file: output/wt_090044.root input file:/disk03/lowe10/sk7/sle/lomugd.090044.root
 Id of this manager : 10
InitReadRoot: total = 22570422
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13248.6 13775.3 11419.3
0/22570422
Sec_Event 489038 N50: 30
T: 0.0591814 Q: -0.00128904
T: -0.0542568 Q: -0.00156732
T: -0.162498 Q: 1.04385
T: -0.262254 Q: -0.00152974
T: -0.350493 Q: -0.00167522
T: -0.424535 Q: -0.00159137
T: -0.482129 Q: -0.00262716
T: -0.521526 Q: -0.00416448
T: -0.541528 Q: 3.23332
T: -0.541528 Q: 1.07496
T: -0.521526 Q: -0.00632323
T: -0.482129 Q: -0.00747306
T: -0.424535 Q: -0.00989458
T: -0.350493 Q: -0.0111324
T: -0.262254 Q: -0.00969752
T: -0.162498 Q: 1.13955
T: -0.0542568 Q: -0.0148909
T: 0.0591814 Q: -0.0135052
T: 0.17437 Q: 1.03206
T: 0.287808 Q: 1.11475
T: 0.396049 Q: -0.0174146
T: 0.495805 Q: -0.0122715
T: 0.584044 Q: -0.0114199
T: 0.658086 Q: -0.00931897
T: 0.71568 Q: -0.00609899
T: 0.755077 Q: -0.00653205
T: 0.775079 Q: -0.00736272
T: 0.775079 Q: -0.00393636
T: 0.755077 Q: -0.004173
T: 0.71568 Q: -0.00292673
T: 0.658086 Q: -0.00363172
T: 0.584044 Q: -0.00315156
T: 0.495805 Q: -0.00157759
T: 0.396049 Q: 1.26737
T: 0.287808 Q: 1.12297
T: 0.17437 Q: 2.39303
Sec_Event 612393 N50: 39
T: -0.480128 Q: -0.0454467
T: -0.573512 Q: 1.10548
T: -0.662618 Q: 1.08173
T: -0.744739 Q: 1.27289
T: -0.817379 Q: -0.0774762
T: -0.878332 Q: -0.0653092
T: -0.925744 Q: -0.0588486
T: -0.958176 Q: 0.791322
T: -0.974643 Q: -0.0654091
T: -0.974643 Q: -0.0649834
T: -0.958176 Q: -0.0750631
T: -0.925744 Q: -0.0333009
T: -0.878332 Q: -0.0159311
T: -0.817379 Q: -0.00863521
T: -0.744739 Q: 1.00689
T: -0.662618 Q: -0.00507239
T: -0.573512 Q: -0.00991794
T: -0.480128 Q: -0.00301299
T: -0.385303 Q: -0.00285488
T: -0.291918 Q: -0.00378036
T: -0.202812 Q: 1.2611
T: -0.120691 Q: -0.00342372
T: -0.0480509 Q: -0.00438473
T: 0.0129014 Q: 2.23905
T: 0.0603139 Q: -0.00516002
T: 0.092746 Q: -0.00688804
T: 0.109212 Q: 1.21156
T: 0.109212 Q: -0.00831051
T: 0.092746 Q: -0.00985368
T: 0.0603139 Q: -0.017997
T: 0.0129014 Q: -0.0144017
T: -0.0480509 Q: 1.20776
T: -0.120691 Q: -0.0291697
T: -0.202812 Q: -0.0339815
T: -0.291918 Q: -0.0272609
T: -0.385303 Q: -0.0406342
Sec_Event 1214217 N50: 33
T: 0.278437 Q: -0.0227182
T: 0.17557 Q: -0.0132207
T: 0.0774141 Q: -0.0163258
T: -0.0130464 Q: -0.0206425
T: -0.0930634 Q: -0.0145804
T: -0.160206 Q: -0.0143854
T: -0.212433 Q: -0.0152411
T: -0.248159 Q: -0.0133026
T: -0.266297 Q: -0.0117529
T: -0.266297 Q: -0.0101084
T: -0.248159 Q: -0.0134561
T: -0.212433 Q: -0.0075224
T: -0.160206 Q: -0.00823337
T: -0.0930634 Q: -0.00733758
T: -0.0130464 Q: -0.0084935
T: 0.0774141 Q: -0.00586928
T: 0.17557 Q: -0.0111735
T: 0.278437 Q: -0.00739628
T: 0.382892 Q: -0.0100311
T: 0.48576 Q: 0.996853
T: 0.583916 Q: -0.00860953
T: 0.674376 Q: 1.04946
T: 0.754393 Q: -0.0125247
T: 0.821536 Q: -0.00775495
T: 0.873763 Q: 5.29535
T: 0.909489 Q: -0.00495782
T: 0.927627 Q: -0.00420391
T: 0.927627 Q: -0.00449138
T: 0.909489 Q: -0.00498331
T: 0.873763 Q: 1.15844
T: 0.821536 Q: 1.02321
T: 0.754393 Q: 2.1781
T: 0.674376 Q: 0.951776
T: 0.583916 Q: -0.0153508
T: 0.48576 Q: 1.00094
T: 0.382892 Q: 1.00434
Sec_Event 1403067 N50: 31
T: -0.325875 Q: -0.0324539
