Output file: output/wt_090128.root input file:/disk03/lowe10/sk7/sle/lomugd.090128.root
 Id of this manager : 10
InitReadRoot: total = 14700812
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 14445.5 13539.9 11971.3
0/14700812
Sec_Event 389872 N50: 32
T: 0.628496 Q: -0.0090971
T: 0.574499 Q: -0.0101094
T: 0.522975 Q: 1.09752
T: 0.47549 Q: 0.940642
T: 0.433488 Q: -0.0222471
T: 0.398243 Q: -0.0138377
T: 0.370828 Q: 1.16395
T: 0.352075 Q: 0.930538
T: 0.342554 Q: 0.875814
T: 0.342554 Q: -0.0053895
T: 0.352075 Q: -0.00400207
T: 0.370828 Q: -0.00424948
T: 0.398243 Q: -0.00244766
T: 0.433488 Q: -0.00163261
T: 0.47549 Q: -0.00127245
T: 0.522975 Q: -0.00140243
T: 0.574499 Q: -0.00120244
T: 0.628496 Q: -0.00130245
T: 0.683327 Q: -0.00150521
T: 0.737324 Q: 1.78029
T: 0.788848 Q: -0.0017481
T: 0.836333 Q: -0.00105591
T: 0.878335 Q: -0.00181937
T: 0.91358 Q: -0.00151003
T: 0.940995 Q: -0.00126965
T: 0.959748 Q: -0.00308201
T: 0.969269 Q: -0.00069684
T: 0.969269 Q: -0.0019768
T: 0.959748 Q: -0.00202065
T: 0.940995 Q: 2.03252
T: 0.91358 Q: 1.31731
T: 0.878335 Q: -0.00251179
T: 0.836333 Q: 1.02276
T: 0.788848 Q: -0.00426852
T: 0.737324 Q: -0.0043192
T: 0.683327 Q: -0.00763004
Sec_Event 453395 N50: 43
T: -0.728543 Q: -0.0617151
T: -0.761562 Q: -0.0524633
T: -0.793068 Q: 1.0943
T: -0.822105 Q: -0.04746
T: -0.847789 Q: -0.0542772
T: -0.86934 Q: 1.99181
T: -0.886104 Q: 1.15647
T: -0.897572 Q: -0.0472167
T: -0.903394 Q: -0.0584928
T: -0.903394 Q: 0.934466
T: -0.897572 Q: -0.0507912
T: -0.886104 Q: 2.0512
T: -0.86934 Q: -0.0443822
T: -0.847789 Q: 1.00049
T: -0.822105 Q: -0.0557434
T: -0.793068 Q: -0.0465882
T: -0.761562 Q: 1.06955
T: -0.728543 Q: -0.0576803
T: -0.695015 Q: -0.0564406
T: -0.661996 Q: -0.0552813
T: -0.63049 Q: -0.0460858
T: -0.601454 Q: -0.0432239
T: -0.57577 Q: -0.0453809
T: -0.554218 Q: -0.0455591
T: -0.537454 Q: -0.0505364
T: -0.525987 Q: -0.0502219
T: -0.520165 Q: 4.0384
T: -0.520165 Q: -0.049038
T: -0.525987 Q: -0.048189
T: -0.537454 Q: -0.0490117
T: -0.554218 Q: 1.24084
T: -0.57577 Q: -0.0405267
T: -0.601454 Q: -0.0430247
T: -0.63049 Q: -0.0549283
T: -0.661996 Q: -0.043403
T: -0.695015 Q: -0.0453085
Sec_Event 540310 N50: 38
T: -0.0619525 Q: -0.00898967
T: -0.176816 Q: -0.0110335
T: -0.286418 Q: -0.00812348
T: -0.387428 Q: -0.0107928
T: -0.476776 Q: -0.0129547
T: -0.551748 Q: -0.0171052
T: -0.610066 Q: 1.36857
T: -0.649957 Q: -0.032153
T: -0.670211 Q: 2.56192
T: -0.670211 Q: -0.0351558
T: -0.649957 Q: 1.44371
T: -0.610066 Q: 1.53937
T: -0.551748 Q: -0.046725
T: -0.476776 Q: 1.36087
T: -0.387428 Q: -0.03934
T: -0.286418 Q: 1.56145
T: -0.176816 Q: -0.028775
T: -0.0619525 Q: -0.0317047
T: 0.0546832 Q: 1.29917
T: 0.169547 Q: -0.0425496
T: 0.279149 Q: -0.0313373
T: 0.380158 Q: 1.72577
T: 0.469506 Q: -0.0341821
T: 0.544478 Q: -0.0331084
T: 0.602796 Q: 1.32638
T: 0.642688 Q: -0.0278199
T: 0.662942 Q: -0.0211518
T: 0.662942 Q: -0.0212122
T: 0.642688 Q: -0.0239918
T: 0.602796 Q: 1.12479
T: 0.544478 Q: -0.0179582
T: 0.469506 Q: 1.23375
T: 0.380158 Q: -0.00979442
T: 0.279149 Q: -0.00991104
T: 0.169547 Q: -0.00738
T: 0.0546832 Q: 2.69715
Sec_Event 866916 N50: 48
T: 0.7188 Q: -0.0358536
T: 0.697131 Q: 1.35465
