Output file: output/wt_090423.root input file:/disk03/lowe10/sk7/sle/lomugd.090423.root
 Id of this manager : 10
InitReadRoot: total = 907910
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16657.6 14561.1 12580.3
0/907910
Sec_Event 410563 N50: 28
T: -0.254006 Q: -0.0308317
T: -0.364728 Q: 1.38825
T: -0.470378 Q: -0.0356309
T: -0.567745 Q: -0.0449524
T: -0.653872 Q: 2.60833
T: -0.72614 Q: 1.299
T: -0.782355 Q: -0.0587601
T: -0.820809 Q: -0.0560722
T: -0.840332 Q: 1.38957
T: -0.840332 Q: 1.29184
T: -0.820809 Q: -0.0447956
T: -0.782355 Q: -0.0454088
T: -0.72614 Q: -0.0334161
T: -0.653872 Q: 1.09529
T: -0.567745 Q: -0.0165612
T: -0.470378 Q: -0.0156189
T: -0.364728 Q: -0.0144531
T: -0.254006 Q: 1.45351
T: -0.141576 Q: -0.0108991
T: -0.0308538 Q: 1.24492
T: 0.0747959 Q: -0.0112913
T: 0.172163 Q: 1.03675
T: 0.25829 Q: -0.0143756
T: 0.330558 Q: -0.0217189
T: 0.386773 Q: 0.984965
T: 0.425227 Q: 1.10876
T: 0.44475 Q: -0.0262594
T: 0.44475 Q: -0.021911
T: 0.425227 Q: -0.0227901
T: 0.386773 Q: -0.021704
T: 0.330558 Q: 1.14081
T: 0.25829 Q: -0.0253084
T: 0.172163 Q: 1.27546
T: 0.0747959 Q: -0.0379568
T: -0.0308538 Q: 1.59791
T: -0.141576 Q: -0.0354885
Sec_Event 1349861 N50: 29
T: -0.115489 Q: -0.0156451
T: -0.230011 Q: -0.022457
T: -0.339288 Q: 0.931604
T: -0.439997 Q: -0.0197703
T: -0.52908 Q: -0.0233572
T: -0.60383 Q: -0.0162152
T: -0.661974 Q: -0.0148054
T: -0.701748 Q: 1.69427
T: -0.721941 Q: -0.00925127
T: -0.721941 Q: 0.889254
T: -0.701748 Q: 0.865987
T: -0.661974 Q: -0.00175566
T: -0.60383 Q: -0.00390265
T: -0.52908 Q: 1.0323
T: -0.439997 Q: -0.000351351
T: -0.339288 Q: -0.00294747
T: -0.115489 Q: -0.00103251
T: 0.00080059 Q: -0.00325107
T: 0.115323 Q: -0.000906849
T: 0.2246 Q: -0.00079527
T: 0.325309 Q: -0.000600124
T: 0.414392 Q: 1.01738
T: 0.489141 Q: -0.000656504
T: 0.547286 Q: -0.00144709
T: 0.587059 Q: -0.00228846
T: 0.607253 Q: -0.00374011
T: 0.607253 Q: -0.00691736
T: 0.587059 Q: -0.00747962
T: 0.547286 Q: 0.882573
T: 0.489141 Q: -0.0188789
T: 0.414392 Q: -0.0168158
T: 0.325309 Q: 0.929901
T: 0.2246 Q: -0.0238096
T: 0.115323 Q: -0.0156044
T: 0.00080059 Q: -0.0148122
Sec_Event 1946247 N50: 46
T: 0.18192 Q: -0.00796595
T: 0.0730629 Q: -0.00744837
T: -0.0308077 Q: -0.0070841
T: -0.126535 Q: -0.00801542
T: -0.211211 Q: 1.23856
T: -0.282263 Q: 1.3908
T: -0.337531 Q: 1.05522
T: -0.375337 Q: -0.00372023
T: -0.394532 Q: -0.00300701
T: -0.394532 Q: 1.09805
T: -0.375337 Q: 1.53032
T: -0.337531 Q: 4.68711
T: -0.282263 Q: -0.00323372
T: -0.211211 Q: 3.51952
T: -0.126535 Q: 2.81865
T: -0.0308077 Q: -0.00117425
T: 0.0730629 Q: 1.10484
T: 0.18192 Q: -0.00193793
T: 0.292457 Q: -0.00135587
T: 0.401315 Q: -0.00116235
T: 0.505185 Q: 1.07349
T: 0.600913 Q: 1.03778
T: 0.685589 Q: 1.3011
T: 0.756641 Q: 1.32405
T: 0.811909 Q: -0.00131056
T: 0.849715 Q: -0.000617865
T: 0.868909 Q: -0.00108192
T: 0.868909 Q: 1.18991
T: 0.849715 Q: -0.00182431
T: 0.811909 Q: -0.00261611
T: 0.756641 Q: -0.00198129
T: 0.685589 Q: -0.00219272
T: 0.600913 Q: -0.00277979
T: 0.505185 Q: -0.00930925
T: 0.401315 Q: -0.00961433
T: 0.292457 Q: -0.00953247
Sec_Event 2236735 N50: 44
T: -0.183257 Q: -0.03536
T: -0.296465 Q: -0.037988
T: -0.404487 Q: -0.0414807
