Output file: output/wt_090389.root input file:/disk03/lowe10/sk7/sle/lomugd.090389.root
 Id of this manager : 10
InitReadRoot: total = 1602973
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 18526.1 14520.4 12430.2
0/1602973
Sec_Event 421550 N50: 33
T: 0.0360555 Q: 1.3296
T: -0.0778889 Q: -0.0337992
T: -0.186613 Q: -0.0280361
T: -0.286814 Q: 1.61502
T: -0.375447 Q: -0.0422505
T: -0.449819 Q: -0.03339
T: -0.50767 Q: -0.0456567
T: -0.547243 Q: -0.047401
T: -0.567334 Q: 1.25598
T: -0.567334 Q: -0.0408483
T: -0.547243 Q: 1.46385
T: -0.50767 Q: -0.0283966
T: -0.449819 Q: 2.55255
T: -0.375447 Q: -0.0164115
T: -0.286814 Q: -0.0252775
T: -0.186613 Q: -0.0115938
T: -0.0778889 Q: -0.0119899
T: 0.0360555 Q: -0.0235786
T: 0.151758 Q: -0.0149656
T: 0.265702 Q: -0.0204529
T: 0.374427 Q: -0.0115981
T: 0.474628 Q: 1.12356
T: 0.563261 Q: 0.894153
T: 0.637633 Q: -0.010158
T: 0.695484 Q: 1.3766
T: 0.735056 Q: -0.00835601
T: 0.755148 Q: 2.72785
T: 0.755148 Q: -0.00968129
T: 0.735056 Q: 1.1112
T: 0.695484 Q: -0.00831473
T: 0.637633 Q: -0.00982855
T: 0.563261 Q: -0.0183459
T: 0.474628 Q: -0.020899
T: 0.374427 Q: 0.90481
T: 0.265702 Q: -0.0214757
T: 0.151758 Q: -0.0310346
Sec_Event 421550 N50: 35
T: 0.383355 Q: -0.0079829
T: 0.289768 Q: 1.21531
T: 0.200467 Q: 1.07483
T: 0.118167 Q: -0.00619356
T: 0.0453688 Q: 1.29948
T: -0.0157164 Q: 1.19645
T: -0.0632322 Q: -0.0131904
T: -0.0957349 Q: -0.0106792
T: -0.112237 Q: -0.00912483
T: -0.112237 Q: -0.0101066
T: -0.0957349 Q: -0.00800804
T: -0.0632322 Q: -0.00836707
T: -0.0157164 Q: -0.00964667
T: 0.0453688 Q: -0.00872449
T: 0.118167 Q: -0.00972819
T: 0.200467 Q: 1.05955
T: 0.289768 Q: -0.0111246
T: 0.383355 Q: -0.0150789
T: 0.478387 Q: -0.0187171
T: 0.571975 Q: 1.08754
T: 0.661275 Q: -0.0130542
T: 0.743575 Q: -0.013195
T: 0.816374 Q: -0.00746845
T: 0.877459 Q: -0.0101582
T: 0.924975 Q: -0.00804866
T: 0.957477 Q: -0.00564844
T: 0.973979 Q: -0.00565032
T: 0.973979 Q: -0.00553301
T: 0.957477 Q: -0.00631912
T: 0.924975 Q: 0.966005
T: 0.877459 Q: -0.00861298
T: 0.816374 Q: -0.00907729
T: 0.743575 Q: -0.011143
T: 0.661275 Q: -0.0123324
T: 0.571975 Q: -0.0107731
T: 0.478387 Q: -0.0118469
Sec_Event 421550 N50: 40
T: -0.542985 Q: 1.14657
T: -0.627987 Q: -0.0149805
T: -0.709096 Q: -0.0174434
T: -0.783846 Q: -0.0214898
T: -0.849966 Q: -0.0397842
T: -0.905447 Q: -0.043746
T: -0.948604 Q: -0.0350235
T: -0.978125 Q: -0.0308541
T: -0.993114 Q: 1.25129
T: -0.993114 Q: -0.0303705
T: -0.978125 Q: 1.18065
T: -0.948604 Q: -0.0381656
T: -0.905447 Q: -0.0391485
T: -0.849966 Q: -0.0452321
T: -0.783846 Q: 0.982668
T: -0.709096 Q: 2.08706
T: -0.627987 Q: -0.0202593
T: -0.542985 Q: -0.0176783
T: -0.456671 Q: -0.0132278
T: -0.371668 Q: 1.13457
T: -0.29056 Q: -0.00942353
T: -0.21581 Q: -0.00826566
T: -0.149689 Q: -0.00978149
T: -0.0942078 Q: 1.04254
T: -0.0510508 Q: 1.16882
T: -0.0215298 Q: -0.00816979
T: -0.00654152 Q: 1.04954
T: -0.00654152 Q: -0.00399478
T: -0.0215298 Q: 1.28498
T: -0.0510508 Q: -0.00552346
T: -0.0942078 Q: -0.00611091
T: -0.149689 Q: -0.00885856
T: -0.21581 Q: -0.00820204
T: -0.29056 Q: -0.0144011
T: -0.371668 Q: 1.30816
T: -0.456671 Q: -0.0112991
Sec_Event 421550 N50: 33
T: -0.223976 Q: 1.35304
