Output file: output/wt_090535.root input file:/disk03/lowe10/sk7/sle/lomugd.090535.root
 Id of this manager : 10
InitReadRoot: total = 21577529
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12221.2
0/21577529
Sec_Event 1282269 N50: 45
T: 0.532575 Q: -0.00639052
T: 0.458873 Q: -0.00661702
T: 0.388547 Q: -0.00866705
T: 0.323734 Q: -0.00786078
T: 0.266404 Q: -0.00784207
T: 0.218298 Q: -0.0108526
T: 0.180879 Q: inf
T: 0.155282 Q: inf
T: 0.142286 Q: -0.0122358
T: 0.142286 Q: inf
T: 0.155282 Q: -0.0172599
T: 0.180879 Q: inf
T: 0.218298 Q: -0.0236792
T: 0.266404 Q: inf
T: 0.323734 Q: -0.0195278
T: 0.388547 Q: -0.0254923
T: 0.458873 Q: -0.0252116
T: 0.532575 Q: inf
T: 0.607415 Q: -0.012755
T: 0.681117 Q: -0.0062056
T: 0.751443 Q: -0.00550471
T: 0.816256 Q: -0.00406963
T: 0.873586 Q: -0.00321871
T: 0.921692 Q: inf
T: 0.959112 Q: -0.00299362
T: 0.984708 Q: -0.0021409
T: 0.997704 Q: inf
T: 0.997704 Q: -0.00251823
T: 0.984708 Q: -0.00296093
T: 0.959112 Q: -0.00215282
T: 0.921692 Q: inf
T: 0.873586 Q: inf
T: 0.816256 Q: -0.00491733
T: 0.751443 Q: -0.00577023
T: 0.681117 Q: inf
T: 0.607415 Q: -0.00709905
Sec_Event 1282269 N50: 45
T: 0.177119 Q: inf
T: 0.0680207 Q: inf
T: -0.0360797 Q: -0.0119745
T: -0.132019 Q: -0.018335
T: -0.216883 Q: -0.0233661
T: -0.288092 Q: inf
T: -0.343482 Q: inf
T: -0.381372 Q: -0.0300368
T: -0.400609 Q: -0.033731
T: -0.400609 Q: inf
T: -0.381372 Q: -0.0403604
T: -0.343482 Q: -0.0357461
T: -0.288092 Q: -0.0347774
T: -0.216883 Q: inf
T: -0.132019 Q: inf
T: -0.0360797 Q: inf
T: 0.0680207 Q: -0.0274622
T: 0.177119 Q: -0.034919
T: 0.2879 Q: -0.0415971
T: 0.396999 Q: -0.0174945
T: 0.501099 Q: inf
T: 0.597039 Q: -0.00530565
T: 0.681902 Q: inf
T: 0.753111 Q: -0.0037051
T: 0.808502 Q: -0.00253466
T: 0.846391 Q: inf
T: 0.865628 Q: inf
T: 0.865628 Q: -0.00182397
T: 0.846391 Q: inf
T: 0.808502 Q: inf
T: 0.753111 Q: -0.00243334
T: 0.681902 Q: -0.00636885
T: 0.597039 Q: inf
T: 0.501099 Q: -0.00957609
T: 0.396999 Q: -0.0136305
T: 0.2879 Q: -0.015969
Sec_Event 1656987 N50: 26
T: -0.531198 Q: inf
T: -0.61794 Q: inf
T: -0.700709 Q: inf
T: -0.776988 Q: -0.00176502
T: -0.844462 Q: inf
T: -0.901078 Q: -0.00198009
T: -0.945119 Q: -0.00136954
T: -0.975244 Q: -0.00134053
T: -0.990539 Q: -0.0013859
T: -0.990539 Q: inf
T: -0.975244 Q: -0.00122592
T: -0.945119 Q: -0.0026036
T: -0.901078 Q: -0.0014703
T: -0.844462 Q: -0.00255362
T: -0.776988 Q: -0.002598
T: -0.700709 Q: -0.00507838
T: -0.61794 Q: -0.00973663
T: -0.531198 Q: -0.0082533
T: -0.443118 Q: inf
T: -0.356376 Q: -0.0339027
T: -0.273608 Q: -0.0403286
T: -0.197328 Q: -0.0365624
T: -0.129855 Q: inf
T: -0.0732381 Q: -0.0396045
T: -0.029198 Q: -0.0293191
T: 0.000927145 Q: -0.0271256
T: 0.0162221 Q: -0.0226158
T: 0.0162221 Q: -0.0170297
T: 0.000927145 Q: inf
T: -0.029198 Q: -0.00947222
T: -0.0732381 Q: -0.00831457
T: -0.129855 Q: inf
T: -0.197328 Q: inf
T: -0.273608 Q: -0.00291605
T: -0.356376 Q: inf
T: -0.443118 Q: -0.00427538
Sec_Event 1656987 N50: 32
T: 0.375939 Q: inf
T: 0.281588 Q: -0.025933
T: 0.191559 Q: -0.0265821
T: 0.108587 Q: -0.0276336
T: 0.0351949 Q: -0.0377768
T: -0.0263886 Q: -0.0380353
T: -0.0742922 Q: -0.0431998
T: -0.10706 Q: inf
T: -0.123697 Q: -0.0551868
