Output file: output/wt_090179.root input file:/disk03/lowe10/sk7/sle/lomugd.090179.root
 Id of this manager : 10
InitReadRoot: total = 21409214
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12507.2 15410.9 12589.3
0/21409214
Sec_Event 221654 N50: 28
T: -0.454768 Q: -0.00221464
T: -0.550984 Q: 1.12938
T: -0.642792 Q: -0.001108
T: -0.727403 Q: 1.07256
T: -0.802246 Q: -0.000721257
T: -0.865047 Q: 1.19262
T: -0.913897 Q: -0.000705871
T: -0.964278 Q: 1.09751
T: -0.964278 Q: -0.000297228
T: -0.947313 Q: -0.00032123
T: -0.913897 Q: -0.000755081
T: -0.865047 Q: -0.000268038
T: -0.802246 Q: -0.000565696
T: -0.727403 Q: -0.000547762
T: -0.642792 Q: -0.000897235
T: -0.550984 Q: -0.0018318
T: -0.454768 Q: 0.799342
T: -0.357067 Q: -0.00582894
T: -0.260851 Q: -0.017006
T: -0.169043 Q: -0.0170041
T: -0.0844317 Q: -0.0200803
T: -0.00958884 Q: -0.0203681
T: 0.0532118 Q: 1.36198
T: 0.102062 Q: -0.0174373
T: 0.135478 Q: -0.0187504
T: 0.152443 Q: -0.0247523
T: 0.152443 Q: -0.0227487
T: 0.135478 Q: -0.019131
T: 0.102062 Q: -0.0169936
T: 0.0532118 Q: 1.28226
T: -0.00958884 Q: -0.0175404
T: -0.0844317 Q: -0.0192855
T: -0.169043 Q: -0.0143892
T: -0.260851 Q: 0.772789
T: -0.357067 Q: -0.00617066
Sec_Event 1431532 N50: 35
T: 0.460027 Q: 0.771956
T: 0.375467 Q: 0.94469
T: 0.294781 Q: -0.00370034
T: 0.22042 Q: 1.06733
T: 0.154644 Q: -0.00844037
T: 0.0994508 Q: -0.00871437
T: 0.0565186 Q: 1.01334
T: 0.0271511 Q: 0.722149
T: 0.0122409 Q: 1.09953
T: 0.0122409 Q: -0.0257946
T: 0.0271511 Q: -0.0274697
T: 0.0565186 Q: 0.965403
T: 0.0994508 Q: 2.15083
T: 0.154644 Q: -0.0426117
T: 0.22042 Q: 1.70538
T: 0.294781 Q: 0.644561
T: 0.375467 Q: 1.46578
T: 0.460027 Q: -0.00175294
T: 0.545892 Q: -0.00194586
T: 0.630452 Q: -0.000606875
T: 0.711138 Q: 1.3515
T: 0.785499 Q: 1.37353
T: 0.851275 Q: -0.000398123
T: 0.9494 Q: -0.000388231
T: 0.993678 Q: 1.28909
T: 0.9494 Q: -0.000445442
T: 0.906468 Q: 1.29136
T: 0.785499 Q: 1.28778
T: 0.711138 Q: -0.000317089
T: 0.630452 Q: -0.000591511
T: 0.545892 Q: 1.0256
Sec_Event 1612810 N50: 35
T: -0.23631 Q: -0.00117264
T: -0.347765 Q: 1.26256
T: -0.454115 Q: 1.12326
T: -0.552127 Q: 1.20068
T: -0.638824 Q: -0.00191762
T: -0.711572 Q: -0.00443936
T: -0.768159 Q: -0.00479241
T: -0.806867 Q: -0.00628293
T: -0.82652 Q: -0.0139268
T: -0.82652 Q: -0.0125597
T: -0.806867 Q: -0.0225702
T: -0.768159 Q: -0.0182852
T: -0.711572 Q: -0.0193591
T: -0.638824 Q: -0.0202607
T: -0.552127 Q: -0.0199429
T: -0.454115 Q: -0.0123812
T: -0.347765 Q: -0.0138981
T: -0.23631 Q: -0.00938319
T: -0.123135 Q: -0.014197
T: -0.0116795 Q: 0.989093
T: 0.0946701 Q: 2.28623
T: 0.192682 Q: -0.00695785
T: 0.279379 Q: -0.00466025
T: 0.352127 Q: -0.00353314
T: 0.408714 Q: -0.0107681
T: 0.447422 Q: -0.00247034
T: 0.467075 Q: -0.0020419
T: 0.467075 Q: -0.00263646
T: 0.447422 Q: -0.00153119
T: 0.408714 Q: -0.00151313
T: 0.352127 Q: -0.000454662
T: 0.279379 Q: 1.22549
T: 0.192682 Q: -0.000645632
T: 0.0946701 Q: 1.3441
T: -0.0116795 Q: -0.00206024
T: -0.123135 Q: -0.000980802
Sec_Event 2171470 N50: 37
T: -0.248135 Q: -0.00367357
T: -0.359109 Q: 1.06966
T: -0.464999 Q: -0.00674457
T: -0.562588 Q: -0.00732971
T: -0.64891 Q: 1.99806
T: -0.721344 Q: -0.00896624
T: -0.777686 Q: -0.0108276
