Output file: output/wt_090065.root input file:/disk03/lowe10/sk7/sle/lomugd.090065.root
 Id of this manager : 10
InitReadRoot: total = 7899583
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 11880.8 13635.1 11789.2
0/7899583
Sec_Event 345800 N50: 30
T: -0.53899 Q: 1.22316
T: -0.624592 Q: -0.0369519
T: -0.706272 Q: -0.0312151
T: -0.781549 Q: -0.0237165
T: -0.848135 Q: 1.27997
T: -0.904008 Q: -0.0146709
T: -0.947469 Q: -0.0139308
T: -0.977198 Q: 1.36218
T: -0.992292 Q: -0.0115666
T: -0.992292 Q: -0.0112393
T: -0.977198 Q: 1.38792
T: -0.947469 Q: -0.0123269
T: -0.904008 Q: -0.0138781
T: -0.848135 Q: -0.00711686
T: -0.781549 Q: 2.44897
T: -0.706272 Q: -0.00438667
T: -0.624592 Q: -0.00235767
T: -0.53899 Q: -0.00242645
T: -0.452067 Q: -0.00375879
T: -0.366466 Q: -0.00127065
T: -0.284785 Q: 2.50825
T: -0.209508 Q: 1.04442
T: -0.142922 Q: -0.00401392
T: -0.0870494 Q: -0.0029109
T: -0.0435882 Q: 1.19171
T: -0.013859 Q: -0.00371086
T: 0.00123491 Q: -0.00449472
T: 0.00123491 Q: -0.00910893
T: -0.013859 Q: 1.11881
T: -0.0435882 Q: -0.00961167
T: -0.0870494 Q: -0.0152687
T: -0.142922 Q: -0.0198565
T: -0.209508 Q: 1.14699
T: -0.284785 Q: 1.16038
T: -0.366466 Q: -0.0304461
T: -0.452067 Q: -0.0326345
Sec_Event 648402 N50: 43
T: 0.636524 Q: -0.0267559
T: 0.584601 Q: -0.0232853
T: 0.535057 Q: 1.03772
T: 0.489396 Q: -0.0178772
T: 0.449008 Q: 0.961456
T: 0.415117 Q: -0.007357
T: 0.388755 Q: -0.00613114
T: 0.370723 Q: -0.00603004
T: 0.361567 Q: -0.0041012
T: 0.361567 Q: -0.00236279
T: 0.370723 Q: -0.00255821
T: 0.388755 Q: 2.4119
T: 0.415117 Q: 1.22459
T: 0.449008 Q: 1.02623
T: 0.489396 Q: -0.0022972
T: 0.535057 Q: -0.0019879
T: 0.584601 Q: 3.18679
T: 0.636524 Q: 1.07712
T: 0.689248 Q: -0.00258366
T: 0.741171 Q: -0.00806427
T: 0.790715 Q: 2.19071
T: 0.836375 Q: 0.84904
T: 0.876764 Q: -0.0134179
T: 0.910654 Q: -0.0138636
T: 0.937016 Q: -0.0120126
T: 0.955049 Q: 1.16184
T: 0.964204 Q: 1.20803
T: 0.964204 Q: 1.10466
T: 0.955049 Q: 1.05783
T: 0.937016 Q: -0.0146398
T: 0.910654 Q: -0.0158355
T: 0.876764 Q: 1.11668
T: 0.836375 Q: 1.06333
T: 0.790715 Q: -0.0247922
T: 0.741171 Q: -0.0278598
T: 0.689248 Q: -0.029086
Sec_Event 1232170 N50: 30
T: 0.00206264 Q: -0.000431418
T: -0.112425 Q: -0.000646853
T: -0.322347 Q: 1.748
T: -0.411403 Q: 1.36124
T: -0.486129 Q: 1.79954
T: -0.544256 Q: 1.31437
T: -0.584018 Q: -0.000430973
T: -0.604205 Q: -0.000817276
T: -0.604205 Q: 0.97417
T: -0.584018 Q: 1.14373
T: -0.544256 Q: -0.00211511
T: -0.486129 Q: -0.0028734
T: -0.411403 Q: -0.00290506
T: -0.322347 Q: -0.00254558
T: -0.221668 Q: -0.00585438
T: -0.112425 Q: -0.00398716
T: 0.00206264 Q: 1.21014
T: 0.118317 Q: -0.00744921
T: 0.232804 Q: 1.16578
T: 0.342047 Q: 0.823795
T: 0.442726 Q: -0.00560417
T: 0.531782 Q: -0.00549626
T: 0.606509 Q: -0.00472656
T: 0.664636 Q: -0.00376508
T: 0.704397 Q: -0.00555943
T: 0.724584 Q: 1.22339
T: 0.724584 Q: 1.02371
T: 0.704397 Q: -0.000782636
T: 0.664636 Q: 1.04863
T: 0.606509 Q: -0.00286679
T: 0.531782 Q: -0.000366132
T: 0.442726 Q: -0.000786932
T: 0.232804 Q: 2.48459
Sec_Event 1558390 N50: 40
T: 0.334707 Q: -0.00996453
T: 0.236422 Q: 3.50775
T: 0.142639 Q: 1.12399
T: 0.0562085 Q: -0.00612182
T: -0.0202439 Q: -0.00547855
