Output file: output/wt_090190.root input file:/disk03/lowe10/sk7/sle/lomugd.090190.root
 Id of this manager : 10
InitReadRoot: total = 20724963
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 14943.7 14920.5 12447.7
0/20724963
Sec_Event 233220 N50: 28
T: 0.679373 Q: -0.0263736
T: 0.640435 Q: -0.0309272
T: 0.60328 Q: -0.0203834
T: 0.569039 Q: -0.0248584
T: 0.53875 Q: -0.0240995
T: 0.513335 Q: -0.0357225
T: 0.493565 Q: 1.10051
T: 0.480042 Q: -0.0318399
T: 0.473176 Q: -0.0295349
T: 0.473176 Q: -0.0244682
T: 0.480042 Q: -0.0349925
T: 0.493565 Q: 2.42261
T: 0.513335 Q: 1.36096
T: 0.53875 Q: 1.05277
T: 0.569039 Q: -0.0456116
T: 0.60328 Q: -0.0592744
T: 0.640435 Q: 1.12603
T: 0.679373 Q: 1.29724
T: 0.718912 Q: -0.0647138
T: 0.757851 Q: -0.0594033
T: 0.795005 Q: -0.0625736
T: 0.829247 Q: -0.0579028
T: 0.859536 Q: -0.066638
T: 0.884951 Q: -0.0620481
T: 0.90472 Q: 1.43141
T: 0.918243 Q: -0.0528453
T: 0.925109 Q: -0.0535832
T: 0.925109 Q: -0.0598669
T: 0.918243 Q: 0.945815
T: 0.90472 Q: -0.0503739
T: 0.884951 Q: -0.051958
T: 0.859536 Q: -0.0412964
T: 0.829247 Q: 2.00104
T: 0.795005 Q: -0.0348735
T: 0.757851 Q: 0.961771
T: 0.718912 Q: -0.0278156
Sec_Event 975884 N50: 32
T: 0.499696 Q: -0.00619609
T: 0.420746 Q: -0.00356149
T: 0.345413 Q: -0.0058793
T: 0.275985 Q: 1.19093
T: 0.214573 Q: 1.14581
T: 0.163042 Q: 1.25307
T: 0.122958 Q: 1.25642
T: 0.0955386 Q: -0.00805277
T: 0.0816176 Q: -0.00569197
T: 0.0816176 Q: -0.0091043
T: 0.0955386 Q: -0.00724536
T: 0.122958 Q: -0.0106524
T: 0.163042 Q: -0.0121203
T: 0.214573 Q: -0.0116795
T: 0.275985 Q: -0.0137142
T: 0.345413 Q: -0.0187916
T: 0.420746 Q: 2.32051
T: 0.499696 Q: -0.0303202
T: 0.579864 Q: 2.12636
T: 0.658815 Q: -0.0504275
T: 0.734148 Q: -0.0408383
T: 0.803576 Q: -0.0343126
T: 0.864988 Q: -0.0317251
T: 0.916519 Q: 1.13248
T: 0.956603 Q: -0.0211059
T: 0.984022 Q: 1.06819
T: 0.997943 Q: -0.0214601
T: 0.997943 Q: -0.0191962
T: 0.984022 Q: 1.27583
T: 0.956603 Q: 1.34473
T: 0.916519 Q: -0.0268275
T: 0.864988 Q: -0.0305976
T: 0.803576 Q: -0.0114132
T: 0.734148 Q: 0.876523
T: 0.658815 Q: -0.00968612
T: 0.579864 Q: 3.30701
Sec_Event 1049774 N50: 38
T: 0.395835 Q: -0.0388602
T: 0.303573 Q: 1.16002
T: 0.215538 Q: -0.0220323
T: 0.134404 Q: -0.0223903
T: 0.0626367 Q: -0.015198
T: 0.00241692 Q: -0.0160992
T: -0.0444258 Q: -0.0169271
T: -0.076468 Q: -0.0167659
T: -0.0927363 Q: -0.014033
T: -0.0927363 Q: 2.25857
T: -0.076468 Q: 1.28467
T: -0.0444258 Q: -0.00698802
T: 0.00241692 Q: 1.1433
T: 0.0626367 Q: 1.13875
T: 0.134404 Q: -0.00503552
T: 0.215538 Q: 1.20921
T: 0.303573 Q: -0.0065916
T: 0.395835 Q: 1.08329
T: 0.489521 Q: -0.00848218
T: 0.581783 Q: -0.0111343
T: 0.669818 Q: -0.00975398
T: 0.750952 Q: -0.0104154
T: 0.822719 Q: -0.00966868
T: 0.882939 Q: -0.0105548
T: 0.929782 Q: 1.43238
T: 0.961824 Q: 1.34204
T: 0.978092 Q: 1.0974
T: 0.978092 Q: -0.00930616
T: 0.961824 Q: -0.00865351
T: 0.929782 Q: -0.00897081
T: 0.882939 Q: 1.05731
T: 0.822719 Q: 2.84174
T: 0.750952 Q: -0.0167149
T: 0.669818 Q: -0.0327973
T: 0.581783 Q: 1.18207
T: 0.489521 Q: -0.0275141
Sec_Event 1049774 N50: 35
T: -0.686367 Q: -0.0374956
T: -0.739314 Q: -0.0454862
