Output file: output/wt_090196.root input file:/disk03/lowe10/sk7/sle/lomugd.090196.root
 Id of this manager : 10
InitReadRoot: total = 20598096
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 15370.4 14673.6 12520.8
0/20598096
Sec_Event 873818 N50: 38
T: -0.684913 Q: -0.00187816
T: -0.738366 Q: -0.00144275
T: -0.789371 Q: -0.00140898
T: -0.836378 Q: -0.000933086
T: -0.877957 Q: 0.954587
T: -0.912846 Q: 1.07207
T: -0.939985 Q: -0.000933714
T: -0.95855 Q: 1.08269
T: -0.967975 Q: -0.00103505
T: -0.967975 Q: -0.00062006
T: -0.95855 Q: -0.000596586
T: -0.939985 Q: 1.00844
T: -0.912846 Q: -0.00115744
T: -0.877957 Q: -0.000517322
T: -0.836378 Q: -0.00118832
T: -0.789371 Q: -0.00159519
T: -0.738366 Q: -0.00128278
T: -0.684913 Q: -0.00123669
T: -0.630635 Q: 0.945869
T: -0.577181 Q: 2.66155
T: -0.526176 Q: 1.38517
T: -0.47917 Q: -0.00257243
T: -0.437591 Q: 1.81496
T: -0.402701 Q: -0.00314847
T: -0.375562 Q: -0.00290704
T: -0.356998 Q: -0.00425207
T: -0.347573 Q: -0.0053565
T: -0.347573 Q: -0.00524088
T: -0.356998 Q: -0.0067349
T: -0.375562 Q: 0.972067
T: -0.402701 Q: -0.0100008
T: -0.437591 Q: -0.0126951
T: -0.47917 Q: 1.02485
T: -0.526176 Q: 0.870297
T: -0.577181 Q: -0.00339702
T: -0.630635 Q: -0.00317958
Sec_Event 1110803 N50: 33
T: 0.228537 Q: -0.00222326
T: 0.122293 Q: 1.48095
T: 0.0209167 Q: -0.00380102
T: -0.0725122 Q: -0.00182898
T: -0.155155 Q: -0.00244719
T: -0.2245 Q: 1.15675
T: -0.278442 Q: -0.00395532
T: -0.31534 Q: 1.32547
T: -0.334073 Q: 1.13658
T: -0.334073 Q: 2.49637
T: -0.31534 Q: 3.00741
T: -0.278442 Q: 2.36707
T: -0.2245 Q: -0.00426465
T: -0.155155 Q: 1.34419
T: -0.0725122 Q: -0.00681391
T: 0.0209167 Q: -0.00650834
T: 0.122293 Q: -0.00535873
T: 0.228537 Q: -0.00887982
T: 0.336419 Q: -0.0106312
T: 0.442662 Q: -0.00849496
T: 0.544039 Q: -0.0130821
T: 0.637468 Q: 1.05521
T: 0.72011 Q: -0.0237232
T: 0.789456 Q: -0.040351
T: 0.843397 Q: -0.0428399
T: 0.880295 Q: -0.0582949
T: 0.899029 Q: -0.0602286
T: 0.899029 Q: 1.79387
T: 0.880295 Q: -0.0320157
T: 0.843397 Q: 1.01577
T: 0.789456 Q: -0.0106611
T: 0.72011 Q: 1.17158
T: 0.637468 Q: -0.00833548
T: 0.544039 Q: -0.0051911
T: 0.442662 Q: 1.1167
T: 0.336419 Q: 1.17036
Sec_Event 1110803 N50: 39
T: -0.349844 Q: -0.00537851
T: -0.455179 Q: -0.00219633
T: -0.55569 Q: 1.01752
T: -0.648321 Q: 1.14705
T: -0.730258 Q: -0.000962192
T: -0.799011 Q: 1.21536
T: -0.852491 Q: -0.000344124
T: -0.889074 Q: 1.36138
T: -0.907647 Q: 2.38294
T: -0.852491 Q: 1.16005
T: -0.799011 Q: -0.000321244
T: -0.730258 Q: -0.000845321
T: -0.648321 Q: 1.03183
T: -0.55569 Q: 0.880136
T: -0.455179 Q: 1.76413
T: -0.349844 Q: -0.00488758
T: -0.242883 Q: -0.00815619
T: -0.137547 Q: -0.0103714
T: -0.0370364 Q: -0.0090194
T: 0.0555945 Q: 1.00136
T: 0.137531 Q: -0.0112563
T: 0.206284 Q: -0.0159452
T: 0.259765 Q: -0.0257921
T: 0.296348 Q: -0.0275468
T: 0.314921 Q: -0.0260595
T: 0.314921 Q: 1.08681
T: 0.296348 Q: -0.0303824
T: 0.259765 Q: -0.0309919
T: 0.206284 Q: -0.0323681
T: 0.137531 Q: 1.22467
T: 0.0555945 Q: -0.0305125
T: -0.0370364 Q: -0.0319436
T: -0.137547 Q: -0.0368348
T: -0.242883 Q: -0.0186035
Sec_Event 1464723 N50: 38
Sec_Event 1480966 N50: 54
T: 0.737737 Q: -0.0167527
T: 0.730221 Q: 1.41988
T: 0.72305 Q: -0.00714089
