Output file: output/wt_090135.root input file:/disk03/lowe10/sk7/sle/lomugd.090135.root
 Id of this manager : 10
InitReadRoot: total = 23584420
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13350 13315.5 12004.6
0/23584420
Sec_Event 307791 N50: 31
T: -0.581304 Q: -0.0445758
T: -0.659997 Q: -0.0526421
T: -0.735085 Q: -0.06439
T: -0.804286 Q: -0.0647831
T: -0.865498 Q: -0.0539545
T: -0.916862 Q: -0.0462421
T: -0.956815 Q: -0.0373332
T: -0.984145 Q: -0.035078
T: -0.99802 Q: -0.0371291
T: -0.99802 Q: 1.27985
T: -0.984145 Q: -0.0368293
T: -0.956815 Q: 1.27459
T: -0.916862 Q: 1.32632
T: -0.865498 Q: 1.29203
T: -0.804286 Q: 2.06321
T: -0.735085 Q: -0.0496542
T: -0.659997 Q: -0.0330107
T: -0.581304 Q: -0.0336484
T: -0.501397 Q: -0.0331306
T: -0.422705 Q: -0.0280142
T: -0.347617 Q: -0.0264913
T: -0.278415 Q: -0.0268335
T: -0.217203 Q: 1.24202
T: -0.16584 Q: -0.0274485
T: -0.125887 Q: -0.03884
T: -0.0985569 Q: -0.0319231
T: -0.0846813 Q: 1.17237
T: -0.0846813 Q: -0.0404205
T: -0.0985569 Q: 1.2464
T: -0.125887 Q: 1.1319
T: -0.16584 Q: -0.0379948
T: -0.217203 Q: 1.60917
T: -0.278415 Q: -0.0328086
T: -0.347617 Q: 1.16679
T: -0.422705 Q: -0.0346681
T: -0.501397 Q: -0.0347427
Sec_Event 674310 N50: 30
T: 0.439291 Q: -0.0477952
T: 0.352071 Q: -0.0380674
T: 0.268846 Q: 1.3404
T: 0.192146 Q: 1.35798
T: 0.124301 Q: -0.0392704
T: 0.0673726 Q: -0.0410142
T: 0.0230899 Q: -0.0313368
T: -0.0072013 Q: 1.40751
T: -0.0225805 Q: -0.0395225
T: -0.0225805 Q: -0.0226453
T: -0.0072013 Q: -0.0278836
T: 0.0230899 Q: -0.0224102
T: 0.0673726 Q: -0.019872
T: 0.124301 Q: 1.40499
T: 0.192146 Q: 1.28773
T: 0.268846 Q: -0.0229027
T: 0.352071 Q: -0.0210804
T: 0.439291 Q: -0.0223381
T: 0.527856 Q: -0.0226944
T: 0.615076 Q: -0.0269267
T: 0.6983 Q: -0.0280923
T: 0.775 Q: -0.0238328
T: 0.842845 Q: -0.0198309
T: 0.899774 Q: 1.21541
T: 0.944057 Q: -0.0171229
T: 0.974348 Q: -0.013532
T: 0.989727 Q: 1.73425
T: 0.989727 Q: 1.17827
T: 0.974348 Q: -0.0146398
T: 0.944057 Q: -0.0191625
T: 0.899774 Q: 1.53695
T: 0.842845 Q: -0.0245925
T: 0.775 Q: -0.0272342
T: 0.6983 Q: -0.0492532
T: 0.615076 Q: -0.0421223
T: 0.527856 Q: -0.0447752
Sec_Event 674310 N50: 25
T: 0.14479 Q: -0.0354975
T: 0.034203 Q: -0.0420656
T: -0.0713175 Q: -0.0492273
T: -0.168566 Q: -0.0554342
T: -0.254587 Q: 1.29389
T: -0.326767 Q: 2.87641
T: -0.382914 Q: -0.0633864
T: -0.42132 Q: -0.0620866
T: -0.440819 Q: -0.0695423
T: -0.440819 Q: -0.0592016
T: -0.42132 Q: -0.053856
T: -0.382914 Q: -0.0439413
T: -0.326767 Q: -0.0412442
T: -0.254587 Q: -0.0300242
T: -0.168566 Q: -0.0301795
T: -0.0713175 Q: -0.0246889
T: 0.034203 Q: 1.06953
T: 0.14479 Q: -0.0158379
T: 0.257082 Q: -0.0182907
T: 0.367669 Q: 0.970316
T: 0.47319 Q: -0.0146013
T: 0.570438 Q: -0.010233
T: 0.656459 Q: -0.00670136
T: 0.728639 Q: -0.00560834
T: 0.784786 Q: -0.00552619
T: 0.823192 Q: -0.00215958
T: 0.842691 Q: -0.00493192
T: 0.842691 Q: -0.00400133
T: 0.823192 Q: -0.00251775
T: 0.784786 Q: -0.00380647
T: 0.728639 Q: -0.0066518
T: 0.656459 Q: -0.00817908
T: 0.570438 Q: -0.0107136
T: 0.47319 Q: 0.939024
T: 0.367669 Q: -0.0328429
T: 0.257082 Q: 0.68232
Sec_Event 1951151 N50: 33
T: 0.494354 Q: -0.004737
T: 0.414605 Q: -0.00260525
