Output file: output/wt_090471.root input file:/disk03/lowe10/sk7/sle/lomugd.090471.root
 Id of this manager : 10
InitReadRoot: total = 514500
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/514500
Sec_Event 426015 N50: 34
T: -0.61007 Q: -0.00871512
T: -0.683227 Q: -0.0163871
T: -0.753033 Q: -0.0243956
T: -0.817366 Q: -0.0419414
T: -0.874273 Q: -0.0594404
T: -0.922023 Q: -0.0700822
T: -0.959165 Q: -0.0560866
T: -0.984573 Q: -0.0546809
T: -0.997472 Q: -0.0655004
T: -0.997472 Q: -0.0572148
T: -0.984573 Q: -0.0605563
T: -0.959165 Q: -0.0636426
T: -0.922023 Q: -0.0404516
T: -0.874273 Q: -0.0203019
T: -0.817366 Q: -0.00887855
T: -0.753033 Q: -0.00758089
T: -0.683227 Q: -0.00973525
T: -0.61007 Q: -0.00193159
T: -0.535784 Q: -0.00153029
T: -0.462627 Q: -0.00145539
T: -0.392821 Q: -0.00146146
T: -0.328488 Q: -0.00153023
T: -0.271582 Q: -0.00100191
T: -0.223832 Q: -0.00182179
T: -0.186689 Q: -0.000523766
T: -0.161282 Q: -0.00150178
T: -0.148382 Q: -0.00142938
T: -0.148382 Q: -0.00109132
T: -0.161282 Q: -0.000793414
T: -0.186689 Q: -0.00187467
T: -0.223832 Q: -0.00261257
T: -0.271582 Q: -0.00206219
T: -0.328488 Q: -0.00208537
T: -0.392821 Q: -0.00362847
T: -0.462627 Q: -0.0064205
T: -0.535784 Q: -0.0267868
Sec_Event 426015 N50: 48
T: -0.736924 Q: -0.00197112
T: -0.763057 Q: 2.00006
T: -0.787994 Q: -0.00212376
T: -0.810975 Q: -0.00438437
T: -0.831303 Q: -0.00314029
T: -0.84836 Q: -0.00668913
T: -0.861628 Q: 0.807345
T: -0.870704 Q: 0.674723
T: -0.875312 Q: 0.883189
T: -0.875312 Q: 0.746372
T: -0.870704 Q: 0.728231
T: -0.861628 Q: 1.14728
T: -0.84836 Q: -0.0620164
T: -0.831303 Q: -0.0831329
T: -0.810975 Q: 2.19686
T: -0.787994 Q: -0.0705846
T: -0.763057 Q: 1.23528
T: -0.736924 Q: -0.0749251
T: -0.710388 Q: -0.085519
T: -0.684254 Q: -0.0716006
T: -0.659318 Q: -0.0748015
T: -0.636337 Q: 2.31331
T: -0.616009 Q: 1.08233
T: -0.598952 Q: -0.0590855
T: -0.585684 Q: -0.0415275
T: -0.576608 Q: 1.2549
T: -0.572 Q: -0.0294365
T: -0.572 Q: -0.0195355
T: -0.576608 Q: 0.819966
T: -0.585684 Q: -0.00938734
T: -0.598952 Q: -0.00834092
T: -0.616009 Q: 3.06264
T: -0.636337 Q: 0.840833
T: -0.659318 Q: -0.00898764
T: -0.684254 Q: 0.724705
T: -0.710388 Q: -0.00343298
Sec_Event 426015 N50: 46
T: 0.59235 Q: 0.894435
T: 0.529973 Q: -0.00251325
T: 0.470453 Q: -0.00394901
T: 0.415599 Q: -0.0013364
T: 0.367078 Q: 2.20383
T: 0.326364 Q: 1.13162
T: 0.294695 Q: -0.000720269
T: 0.273031 Q: -0.00081613
T: 0.262032 Q: 1.06812
T: 0.262032 Q: 0.971821
T: 0.273031 Q: 1.40183
T: 0.294695 Q: -0.000732188
T: 0.326364 Q: -0.00118038
T: 0.367078 Q: -0.00224732
T: 0.415599 Q: 0.949903
T: 0.470453 Q: 1.07689
T: 0.529973 Q: -0.000996942
T: 0.59235 Q: 1.10585
T: 0.65569 Q: 2.18051
T: 0.718067 Q: 2.44033
T: 0.777587 Q: 1.05225
T: 0.83244 Q: -0.00062213
T: 0.880961 Q: 1.18579
T: 0.953345 Q: -0.000769401
T: 0.986007 Q: -0.000781072
T: 0.986007 Q: 1.39662
T: 0.975008 Q: 1.27752
T: 0.953345 Q: 1.43969
T: 0.921675 Q: 1.55496
T: 0.880961 Q: -0.000377419
T: 0.83244 Q: 1.29708
T: 0.777587 Q: -0.00034181
T: 0.718067 Q: 2.87973
T: 0.65569 Q: -0.00114268
Sec_Event 591307 N50: 37
T: 0.423071 Q: -0.0253707
T: 0.333888 Q: -0.016837
T: 0.248791 Q: -0.0174039
T: 0.170366 Q: -0.0131145
T: 0.100994 Q: -0.0157467
