Output file: output/wt_090118.root input file:/disk03/lowe10/sk7/sle/lomugd.090118.root
 Id of this manager : 10
InitReadRoot: total = 20475065
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 14095.2 13802.1 12269.1
0/20475065
Sec_Event 7240 N50: 32
T: 0.644868 Q: -0.0118874
T: 0.595202 Q: -0.0109365
T: 0.547811 Q: -0.0157754
T: 0.504135 Q: -0.0160154
T: 0.465502 Q: 1.18775
T: 0.433084 Q: -0.0228115
T: 0.407868 Q: -0.0213692
T: 0.390619 Q: 1.15324
T: 0.381862 Q: -0.0312965
T: 0.381862 Q: -0.0267141
T: 0.390619 Q: -0.0273361
T: 0.407868 Q: -0.0270813
T: 0.433084 Q: 0.629124
T: 0.465502 Q: -0.0251541
T: 0.504135 Q: 0.884379
T: 0.547811 Q: -0.0194813
T: 0.595202 Q: -0.0165267
T: 0.644868 Q: -0.0106033
T: 0.695301 Q: -0.00710384
T: 0.744967 Q: -0.0064158
T: 0.792358 Q: -0.00523562
T: 0.836034 Q: 1.23234
T: 0.874667 Q: -0.00400771
T: 0.907085 Q: -0.0074824
T: 0.932301 Q: 1.1078
T: 0.94955 Q: -0.00196279
T: 0.958308 Q: -0.00250717
T: 0.958308 Q: -0.00426039
T: 0.94955 Q: -0.0021527
T: 0.932301 Q: 1.06975
T: 0.907085 Q: -0.00367696
T: 0.874667 Q: 0.978193
T: 0.836034 Q: 1.0255
T: 0.792358 Q: -0.00516804
T: 0.744967 Q: -0.00607339
T: 0.695301 Q: -0.00795231
Sec_Event 33720 N50: 39
T: -0.450402 Q: -0.0166736
T: -0.547078 Q: -0.0147043
T: -0.639325 Q: 1.24136
T: -0.724341 Q: -0.0094855
T: -0.799541 Q: -0.0108922
T: -0.862642 Q: -0.00843297
T: -0.911726 Q: -0.00579831
T: -0.945301 Q: -0.00274064
T: -0.962348 Q: 1.32631
T: -0.962348 Q: -0.00374242
T: -0.945301 Q: 1.62032
T: -0.911726 Q: -0.00436908
T: -0.862642 Q: -0.00438595
T: -0.799541 Q: -0.00699734
T: -0.724341 Q: -0.00883856
T: -0.639325 Q: -0.0116565
T: -0.547078 Q: -0.0200583
T: -0.450402 Q: -0.0364149
T: -0.352235 Q: 3.19497
T: -0.255559 Q: -0.0488177
T: -0.163312 Q: -0.0547192
T: -0.0782963 Q: -0.0444307
T: -0.00309576 Q: -0.0491086
T: 0.060005 Q: 1.64345
T: 0.109089 Q: 1.52401
T: 0.142664 Q: 1.63063
T: 0.15971 Q: -0.0482054
T: 0.15971 Q: -0.0442402
T: 0.142664 Q: -0.0554099
T: 0.109089 Q: -0.0386554
T: 0.060005 Q: 1.33659
T: -0.00309576 Q: 1.44786
T: -0.0782963 Q: -0.0197798
T: -0.163312 Q: 1.22941
T: -0.255559 Q: -0.0153805
T: -0.352235 Q: -0.0171462
Sec_Event 179340 N50: 46
T: -0.284133 Q: -0.00500949
T: -0.393426 Q: 1.42343
T: -0.497713 Q: 1.05581
T: -0.593824 Q: -0.00626385
T: -0.678839 Q: -0.00547872
T: -0.750175 Q: -0.002978
T: -0.805665 Q: 2.32767
T: -0.843622 Q: 1.27392
T: -0.862894 Q: -0.0026303
T: -0.862894 Q: 1.17153
T: -0.843622 Q: 1.26368
T: -0.805665 Q: 1.15486
T: -0.750175 Q: -0.00348563
T: -0.678839 Q: -0.00469899
T: -0.593824 Q: -0.00690292
T: -0.497713 Q: -0.0113118
T: -0.393426 Q: -0.0213539
T: -0.284133 Q: -0.0246979
T: -0.173153 Q: -0.0184308
T: -0.06386 Q: -0.0165625
T: 0.0404266 Q: 1.26887
T: 0.136538 Q: -0.0244301
T: 0.221553 Q: -0.0220412
T: 0.292889 Q: 1.48172
T: 0.348379 Q: 2.45453
T: 0.386336 Q: -0.0169195
T: 0.405607 Q: -0.0206843
T: 0.405607 Q: 1.11923
T: 0.386336 Q: -0.0126014
T: 0.348379 Q: -0.00689463
T: 0.292889 Q: -0.00627307
T: 0.221553 Q: -0.0124809
T: 0.136538 Q: -0.00495966
T: 0.0404266 Q: -0.00463661
T: -0.06386 Q: 1.17701
T: -0.173153 Q: -0.00453218
Sec_Event 412759 N50: 30
T: 0.0518133 Q: 1.24238
T: -0.0617982 Q: -0.0443643
