Output file: output/wt_090152.root input file:/disk03/lowe10/sk7/sle/lomugd.090152.root
 Id of this manager : 10
InitReadRoot: total = 10071551
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13407.8 14906.7 12443.7
0/10071551
Sec_Event 409709 N50: 25
T: -0.441768 Q: -0.0188187
T: -0.53933 Q: -0.0176149
T: -0.632424 Q: 1.31507
T: -0.718219 Q: -0.0309035
T: -0.794109 Q: 2.28046
T: -0.857789 Q: -0.0272806
T: -0.907323 Q: -0.0303289
T: -0.941206 Q: -0.02145
T: -0.958409 Q: -0.02339
T: -0.958409 Q: -0.020016
T: -0.941206 Q: -0.0220862
T: -0.907323 Q: -0.0255422
T: -0.857789 Q: -0.026548
T: -0.794109 Q: 1.4189
T: -0.718219 Q: 1.35712
T: -0.632424 Q: -0.0546891
T: -0.53933 Q: -0.0482021
T: -0.441768 Q: -0.0447223
T: -0.3427 Q: -0.0591743
T: -0.245137 Q: -0.0397964
T: -0.152044 Q: -0.0370799
T: -0.066249 Q: 1.29619
T: 0.00964129 Q: -0.0335626
T: 0.0733208 Q: 1.327
T: 0.122855 Q: -0.0422196
T: 0.156738 Q: -0.0314919
T: 0.173941 Q: 1.34236
T: 0.173941 Q: -0.0260321
T: 0.156738 Q: -0.0329958
T: 0.122855 Q: 1.55543
T: 0.0733208 Q: -0.0200535
T: 0.00964129 Q: 1.11646
T: -0.066249 Q: -0.0164979
T: -0.152044 Q: -0.0147601
T: -0.245137 Q: -0.0147119
T: -0.3427 Q: -0.0162865
Sec_Event 538821 N50: 39
T: -0.701226 Q: -0.0104049
T: -0.748527 Q: -0.0107969
T: -0.793661 Q: -0.0243244
T: -0.835256 Q: -0.0159015
T: -0.87205 Q: -0.0265162
T: -0.902923 Q: -0.0439639
T: -0.926939 Q: 2.29331
T: -0.943366 Q: -0.0487219
T: -0.951706 Q: 1.3884
T: -0.951706 Q: -0.0468602
T: -0.943366 Q: 1.42944
T: -0.926939 Q: 1.21771
T: -0.902923 Q: -0.0532495
T: -0.87205 Q: -0.0529584
T: -0.835256 Q: -0.0585865
T: -0.793661 Q: -0.0724393
T: -0.748527 Q: -0.0671191
T: -0.701226 Q: -0.0719067
T: -0.653195 Q: -0.0626881
T: -0.605894 Q: -0.0564333
T: -0.56076 Q: 1.13402
T: -0.519165 Q: -0.0374039
T: -0.482371 Q: -0.0300304
T: -0.451498 Q: 1.12706
T: -0.427482 Q: -0.0193107
T: -0.411055 Q: -0.0135885
T: -0.402714 Q: -0.0170393
T: -0.402714 Q: -0.0140406
T: -0.411055 Q: -0.011646
T: -0.427482 Q: -0.0097143
T: -0.451498 Q: 1.09988
T: -0.482371 Q: -0.00934081
T: -0.519165 Q: 1.22975
T: -0.56076 Q: 1.0285
T: -0.605894 Q: -0.012122
T: -0.653195 Q: -0.0134087
Sec_Event 938447 N50: 39
T: 0.641608 Q: -0.0648714
T: 0.591047 Q: -0.070316
T: 0.542803 Q: 2.61206
T: 0.49834 Q: 1.15906
T: 0.459011 Q: 1.09543
T: 0.426009 Q: -0.0351115
T: 0.400339 Q: -0.0332194
T: 0.382779 Q: 2.47313
T: 0.373864 Q: -0.0146704
T: 0.373864 Q: -0.00829384
T: 0.382779 Q: -0.00587591
T: 0.400339 Q: -0.00480865
T: 0.426009 Q: -0.00342438
T: 0.459011 Q: 1.02181
T: 0.49834 Q: 1.04922
T: 0.542803 Q: -0.00181764
T: 0.591047 Q: -0.0022998
T: 0.641608 Q: -0.0016518
T: 0.692949 Q: -0.00204161
T: 0.74351 Q: 1.69657
T: 0.791754 Q: -0.00199446
T: 0.836217 Q: -0.005055
T: 0.875546 Q: -0.00450235
T: 0.908547 Q: -0.00860238
T: 0.934218 Q: -0.0241206
T: 0.951777 Q: -0.0327862
T: 0.960693 Q: -0.0398781
T: 0.960693 Q: -0.025312
T: 0.951777 Q: 1.58438
T: 0.934218 Q: 1.42898
T: 0.908547 Q: -0.0335769
T: 0.875546 Q: -0.0419763
T: 0.836217 Q: 1.45814
T: 0.791754 Q: -0.0603129
T: 0.74351 Q: -0.0574986
T: 0.692949 Q: -0.0724918
Sec_Event 938447 N50: 40
Sec_Event 938447 N50: 44
T: 0.597805 Q: -0.10514
