Output file: output/wt_090426.root input file:/disk03/lowe10/sk7/sle/lomugd.090426.root
 Id of this manager : 10
InitReadRoot: total = 664415
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16821.8 14605.8 12695.6
0/664415
Sec_Event 14897 N50: 33
T: -0.480331 Q: 0.942554
T: -0.573692 Q: -0.00112873
T: -0.662775 Q: -0.00158437
T: -0.744875 Q: -0.00174818
T: -0.817497 Q: -0.00140191
T: -0.878433 Q: -0.00173015
T: -0.925834 Q: -0.000713084
T: -0.958258 Q: 3.04574
T: -0.97472 Q: 1.08484
T: -0.97472 Q: -0.00100104
T: -0.958258 Q: -0.00234769
T: -0.925834 Q: -0.0006663
T: -0.878433 Q: 2.36424
T: -0.817497 Q: -0.00237265
T: -0.744875 Q: -0.00210147
T: -0.662775 Q: 0.911967
T: -0.573692 Q: 1.13633
T: -0.480331 Q: -0.00149672
T: -0.385531 Q: -0.000589145
T: -0.29217 Q: -0.00057243
T: -0.203086 Q: -0.000520942
T: -0.120987 Q: -0.000573981
T: -0.048365 Q: -0.000292206
T: 0.0125717 Q: -0.00038541
T: 0.0599721 Q: 1.36723
T: 0.0923959 Q: 1.25632
T: 0.108858 Q: 1.69298
T: 0.0923959 Q: -0.000292232
T: 0.0599721 Q: 1.30158
T: 0.0125717 Q: 1.44242
T: -0.048365 Q: -0.000303356
T: -0.120987 Q: -0.00295412
T: -0.203086 Q: -0.000276363
T: -0.29217 Q: 1.23803
T: -0.385531 Q: -0.000858288
Sec_Event 1839699 N50: 29
T: -0.140219 Q: -0.0152974
T: -0.254378 Q: -0.0108873
T: -0.363308 Q: -0.0117115
T: -0.463698 Q: -0.0171273
T: -0.552498 Q: 0.917476
T: -0.62701 Q: -0.0180676
T: -0.68497 Q: 1.18472
T: -0.724618 Q: -0.0207128
T: -0.744747 Q: -0.0143236
T: -0.744747 Q: 0.870735
T: -0.724618 Q: -0.00796381
T: -0.68497 Q: -0.00539666
T: -0.62701 Q: 0.944201
T: -0.552498 Q: -0.00483847
T: -0.463698 Q: 2.13562
T: -0.363308 Q: -0.00257972
T: -0.254378 Q: -0.00123255
T: -0.140219 Q: -0.00318974
T: -0.0242985 Q: -0.00201571
T: 0.0898608 Q: 1.37586
T: 0.19879 Q: -0.00171258
T: 0.29918 Q: 0.922846
T: 0.387981 Q: -0.00238427
T: 0.462493 Q: -0.00469551
T: 0.520453 Q: 0.945708
T: 0.5601 Q: 1.00587
T: 0.580229 Q: -0.00564229
T: 0.580229 Q: -0.00604627
T: 0.5601 Q: -0.00647665
T: 0.520453 Q: -0.0108979
T: 0.462493 Q: -0.0146841
T: 0.387981 Q: -0.00820635
T: 0.29918 Q: -0.0136666
T: 0.19879 Q: -0.0114489
T: 0.0898608 Q: -0.0176918
T: -0.0242985 Q: 2.2096
Sec_Event 1876130 N50: 26
T: -0.39358 Q: -0.0024762
T: -0.495575 Q: -0.00344752
T: -0.592897 Q: -0.00263772
T: -0.68259 Q: -0.00740521
T: -0.761928 Q: -0.00626076
T: -0.828501 Q: -0.00704866
T: -0.880285 Q: -0.00664756
T: -0.915708 Q: -0.00796181
T: -0.933692 Q: -0.00582926
T: -0.933692 Q: -0.0139388
T: -0.915708 Q: -0.00718448
T: -0.880285 Q: -0.00777429
T: -0.828501 Q: 2.35658
T: -0.761928 Q: -0.0128243
T: -0.68259 Q: -0.012951
T: -0.592897 Q: -0.0230007
T: -0.495575 Q: -0.0415019
T: -0.39358 Q: -0.0490955
T: -0.290011 Q: -0.0335656
T: -0.188016 Q: -0.0382296
T: -0.0906939 Q: -0.0393057
T: -0.00100096 Q: 1.30848
T: 0.0783371 Q: -0.0282215
T: 0.14491 Q: -0.0241547
T: 0.196694 Q: -0.0187401
T: 0.232116 Q: -0.0185117
T: 0.250101 Q: 1.06146
T: 0.250101 Q: 0.953597
T: 0.232116 Q: -0.00632947
T: 0.196694 Q: 1.14719
T: 0.14491 Q: -0.00425367
T: 0.0783371 Q: -0.00281394
T: -0.00100096 Q: 0.981991
T: -0.0906939 Q: -0.00343929
T: -0.188016 Q: -0.00136906
T: -0.290011 Q: -0.00440031
Sec_Event 2177232 N50: 25
T: 0.0447054 Q: -0.0291083
T: -0.0690626 Q: 4.25862
