Output file: output/wt_090054.root input file:/disk03/lowe10/sk7/sle/lomugd.090054.root
 Id of this manager : 10
InitReadRoot: total = 24706325
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12829.7 13696 11688.1
0/24706325
Sec_Event 210292 N50: 40
T: 0.0984141 Q: -0.0290757
T: -0.0139102 Q: 4.3402
T: -0.121089 Q: -0.0231404
T: -0.219865 Q: -0.0243751
T: -0.307238 Q: 1.40405
T: -0.380552 Q: -0.0395866
T: -0.437581 Q: -0.0326634
T: -0.476591 Q: 1.25766
T: -0.496397 Q: -0.0433511
T: -0.496397 Q: -0.0290939
T: -0.476591 Q: -0.0448143
T: -0.437581 Q: -0.0336551
T: -0.380552 Q: -0.0300332
T: -0.307238 Q: 2.69217
T: -0.219865 Q: -0.0231222
T: -0.121089 Q: 1.22267
T: -0.0139102 Q: -0.0196288
T: 0.0984141 Q: -0.0225618
T: 0.212471 Q: -0.0314958
T: 0.324795 Q: -0.0256839
T: 0.431974 Q: -0.0276141
T: 0.53075 Q: 1.70835
T: 0.618123 Q: -0.0312594
T: 0.691438 Q: 1.5617
T: 0.748466 Q: -0.0269136
T: 0.787476 Q: -0.0218432
T: 0.807282 Q: 1.14194
T: 0.807282 Q: 1.25679
T: 0.787476 Q: -0.0226219
T: 0.748466 Q: -0.0243169
T: 0.691438 Q: 1.6188
T: 0.618123 Q: 1.37891
T: 0.53075 Q: -0.0288044
T: 0.431974 Q: -0.0355318
T: 0.324795 Q: -0.0284226
T: 0.212471 Q: -0.0221926
Sec_Event 210292 N50: 44
T: -0.680053 Q: -0.0727592
T: -0.735148 Q: -0.0755475
T: -0.787719 Q: -0.077145
T: -0.836168 Q: -0.0716574
T: -0.879025 Q: -0.0680353
T: -0.914985 Q: -0.0649131
T: -0.942958 Q: -0.0575389
T: -0.962092 Q: -0.0528166
T: -0.971807 Q: -0.0497336
T: -0.971807 Q: 2.57662
T: -0.962092 Q: -0.0614155
T: -0.942958 Q: -0.0727274
T: -0.914985 Q: -0.0618956
T: -0.879025 Q: -0.0600355
T: -0.836168 Q: -0.0700782
T: -0.787719 Q: -0.063259
T: -0.735148 Q: -0.0623912
T: -0.680053 Q: -0.0592773
T: -0.624108 Q: -0.0525494
T: -0.569013 Q: -0.0583284
T: -0.516442 Q: -0.0516614
T: -0.467992 Q: -0.0468926
T: -0.425136 Q: -0.0501182
T: -0.389175 Q: -0.0396701
T: -0.361203 Q: -0.039403
T: -0.342069 Q: 2.74486
T: -0.332354 Q: -0.0484534
T: -0.332354 Q: -0.0349697
T: -0.342069 Q: -0.049692
T: -0.361203 Q: -0.0452116
T: -0.389175 Q: 2.58368
T: -0.425136 Q: 2.90013
T: -0.467992 Q: -0.0589671
T: -0.516442 Q: 2.57865
T: -0.569013 Q: 2.48601
T: -0.624108 Q: 2.09593
Sec_Event 450206 N50: 39
T: 0.00770713 Q: -0.00231886
T: -0.106707 Q: -0.00152722
T: -0.21588 Q: -0.00347914
T: -0.316494 Q: -0.00181429
T: -0.405492 Q: 1.35259
T: -0.48017 Q: -0.00424805
T: -0.53826 Q: -0.00460067
T: -0.577996 Q: -0.0060962
T: -0.59817 Q: 1.35075
T: -0.59817 Q: 1.26734
T: -0.577996 Q: -0.0103596
T: -0.53826 Q: 1.22128
T: -0.48017 Q: 1.07236
T: -0.405492 Q: -0.0247908
T: -0.316494 Q: 1.34995
T: -0.21588 Q: -0.0381937
T: -0.106707 Q: -0.0397314
T: 0.00770713 Q: 1.34601
T: 0.123886 Q: -0.0373335
T: 0.2383 Q: -0.046041
T: 0.347473 Q: -0.049789
T: 0.448087 Q: -0.0583498
T: 0.537085 Q: -0.0590148
T: 0.611764 Q: 2.8728
T: 0.669853 Q: -0.0751686
T: 0.709589 Q: -0.0606032
T: 0.729763 Q: -0.0541948
T: 0.729763 Q: -0.0298295
T: 0.709589 Q: -0.018986
T: 0.669853 Q: -0.00775608
T: 0.611764 Q: 1.25597
T: 0.537085 Q: -0.00387147
T: 0.448087 Q: -0.00152657
T: 0.347473 Q: 1.14129
T: 0.2383 Q: -0.00186351
T: 0.123886 Q: -0.00179746
Sec_Event 450206 N50: 32
T: -0.345069 Q: 0.804253
T: -0.450733 Q: -0.0196824
