Output file: output/wt_090559.root input file:/disk03/lowe10/sk7/sle/lomugd.090559.root
 Id of this manager : 10
InitReadRoot: total = 22156236
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/22156236
Sec_Event 520981 N50: 34
T: 0.404067 Q: inf
T: 0.312709 Q: inf
T: 0.225535 Q: -0.00478278
T: 0.145196 Q: inf
T: 0.0741311 Q: -0.00425552
T: 0.0145009 Q: -0.00310452
T: -0.0318832 Q: -0.00268689
T: -0.0636117 Q: -0.00330687
T: -0.0797207 Q: -0.00227807
T: -0.0797207 Q: -0.00521516
T: -0.0636117 Q: -0.00361999
T: -0.0318832 Q: -0.00314504
T: 0.0145009 Q: -0.00288192
T: 0.0741311 Q: -0.00319801
T: 0.145196 Q: -0.00555714
T: 0.225535 Q: inf
T: 0.312709 Q: -0.0054598
T: 0.404067 Q: inf
T: 0.496835 Q: inf
T: 0.588194 Q: -0.014066
T: 0.675368 Q: -0.0203835
T: 0.755707 Q: inf
T: 0.826772 Q: -0.0367721
T: 0.886402 Q: -0.0555306
T: 0.932786 Q: -0.0625992
T: 0.964514 Q: inf
T: 0.980623 Q: inf
T: 0.980623 Q: -0.0684081
T: 0.964514 Q: inf
T: 0.932786 Q: -0.0676697
T: 0.886402 Q: -0.0561524
T: 0.826772 Q: inf
T: 0.755707 Q: -0.0174824
T: 0.675368 Q: -0.0114641
T: 0.588194 Q: -0.00968849
T: 0.496835 Q: -0.00621356
Sec_Event 1907146 N50: 30
T: 0.438306 Q: -0.00807775
T: 0.350964 Q: -0.00700843
T: 0.267624 Q: -0.00645134
T: 0.190817 Q: -0.00627475
T: 0.122877 Q: inf
T: 0.0658682 Q: -0.0151829
T: 0.0215236 Q: -0.0175596
T: -0.00880994 Q: inf
T: -0.0242107 Q: -0.0195666
T: -0.0242107 Q: -0.010919
T: -0.00880994 Q: -0.0212806
T: 0.0215236 Q: inf
T: 0.0658682 Q: -0.0218038
T: 0.122877 Q: inf
T: 0.190817 Q: -0.0225159
T: 0.267624 Q: inf
T: 0.350964 Q: -0.0384125
T: 0.438306 Q: inf
T: 0.526996 Q: -0.0109179
T: 0.614338 Q: -0.00652804
T: 0.697678 Q: -0.00704638
T: 0.774485 Q: -0.00376627
T: 0.842425 Q: -0.00377038
T: 0.899434 Q: -0.0026324
T: 0.943778 Q: -0.00173159
T: 0.974112 Q: -0.00299396
T: 0.989513 Q: inf
T: 0.989513 Q: -0.00137335
T: 0.974112 Q: -0.00352505
T: 0.943778 Q: inf
T: 0.899434 Q: -0.00142705
T: 0.842425 Q: -0.00494903
T: 0.774485 Q: -0.00278265
T: 0.697678 Q: -0.00377743
T: 0.614338 Q: -0.00526459
T: 0.526996 Q: -0.00763936
Sec_Event 1907146 N50: 31
T: 0.451839 Q: -0.0211477
T: 0.366208 Q: -0.0233911
T: 0.284499 Q: -0.0286345
T: 0.209197 Q: -0.0286692
T: 0.142587 Q: inf
T: 0.0866954 Q: inf
T: 0.0432193 Q: -0.0282666
T: 0.0134798 Q: -0.024704
T: -0.00161928 Q: inf
T: -0.00161928 Q: -0.0305062
T: 0.0134798 Q: inf
T: 0.0432193 Q: inf
T: 0.0866954 Q: -0.0218349
T: 0.142587 Q: -0.0204216
T: 0.209197 Q: -0.0236763
T: 0.284499 Q: -0.0144212
T: 0.366208 Q: -0.0127137
T: 0.451839 Q: -0.01258
T: 0.538791 Q: inf
T: 0.624423 Q: -0.00882473
T: 0.706131 Q: inf
T: 0.781434 Q: inf
T: 0.848043 Q: -0.0037191
T: 0.903935 Q: inf
T: 0.947411 Q: -0.0018127
T: 0.977151 Q: -0.00127932
T: 0.99225 Q: -0.0028648
T: 0.99225 Q: -0.00195601
T: 0.977151 Q: -0.00237666
T: 0.947411 Q: -0.00286103
T: 0.903935 Q: -0.00338339
T: 0.848043 Q: -0.00499934
T: 0.781434 Q: inf
T: 0.706131 Q: -0.00477334
T: 0.624423 Q: inf
T: 0.538791 Q: -0.0145306
Sec_Event 2591025 N50: 32
T: -0.719228 Q: -0.0116648
T: -0.757993 Q: -0.0115395
T: -0.794981 Q: inf
T: -0.829071 Q: -0.00808912
T: -0.859224 Q: -0.00690723
T: -0.884526 Q: -0.00650855
