Output file: output/wt_090521.root input file:/disk03/lowe10/sk7/sle/lomugd.090521.root
 Id of this manager : 10
InitReadRoot: total = 18246656
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12344.1
0/18246656
Sec_Event 481072 N50: 28
Sec_Event 481072 N50: 36
T: 0.400377 Q: inf
T: 0.308611 Q: -0.0217919
T: 0.221048 Q: inf
T: 0.14035 Q: -0.0186801
T: 0.0689686 Q: -0.0158054
T: 0.00907225 Q: inf
T: -0.0375188 Q: inf
T: -0.069389 Q: inf
T: -0.0855699 Q: -0.0108968
T: -0.0855699 Q: inf
T: -0.069389 Q: inf
T: -0.0375188 Q: -0.00581256
T: 0.00907225 Q: inf
T: 0.0689686 Q: -0.00406797
T: 0.14035 Q: -0.00524009
T: 0.221048 Q: -0.00427053
T: 0.308611 Q: -0.00279381
T: 0.400377 Q: -0.00483565
T: 0.49356 Q: -0.00686858
T: 0.585326 Q: -0.00895963
T: 0.672889 Q: -0.00861348
T: 0.753587 Q: inf
T: 0.824969 Q: inf
T: 0.884865 Q: -0.0268924
T: 0.931456 Q: inf
T: 0.963326 Q: inf
T: 0.979507 Q: -0.0282995
T: 0.979507 Q: -0.0277028
T: 0.963326 Q: -0.0297268
T: 0.931456 Q: -0.0319689
T: 0.884865 Q: inf
T: 0.824969 Q: -0.0436604
T: 0.753587 Q: -0.056815
T: 0.672889 Q: inf
T: 0.585326 Q: -0.046034
T: 0.49356 Q: inf
Sec_Event 691491 N50: 33
T: -0.685855 Q: -0.00148388
T: -0.738981 Q: -0.00328404
T: -0.789674 Q: -0.00102684
T: -0.836393 Q: -0.0017601
T: -0.877718 Q: inf
T: -0.912394 Q: inf
T: -0.939367 Q: -0.000988539
T: -0.957817 Q: inf
T: -0.967185 Q: -0.000782243
T: -0.967185 Q: inf
T: -0.957817 Q: -0.000336094
T: -0.939367 Q: -0.000792067
T: -0.912394 Q: -0.00127193
T: -0.877718 Q: -0.000604678
T: -0.836393 Q: -0.00136185
T: -0.789674 Q: -0.000933973
T: -0.738981 Q: -0.00163486
T: -0.685855 Q: -0.00193632
T: -0.631909 Q: -0.00309045
T: -0.578782 Q: inf
T: -0.52809 Q: -0.00469061
T: -0.481371 Q: -0.00676053
T: -0.440046 Q: inf
T: -0.40537 Q: -0.0160553
T: -0.378397 Q: inf
T: -0.359946 Q: -0.0152413
T: -0.350579 Q: -0.0149999
T: -0.350579 Q: inf
T: -0.359946 Q: inf
T: -0.378397 Q: -0.0124263
T: -0.40537 Q: -0.0118106
T: -0.440046 Q: -0.0098728
T: -0.481371 Q: -0.0064074
T: -0.52809 Q: inf
T: -0.578782 Q: -0.00458909
T: -0.631909 Q: -0.00229804
Sec_Event 742804 N50: 34
Sec_Event 1147430 N50: 35
T: -0.635918 Q: -0.0013563
T: -0.76766 Q: inf
T: -0.826944 Q: -0.000564647
T: -0.879384 Q: -0.00030201
T: -0.923386 Q: -0.000273895
T: -0.957613 Q: -0.00027423
T: -0.981026 Q: -0.000318168
T: -0.992914 Q: -0.000435539
T: -0.957613 Q: -0.000601859
T: -0.923386 Q: inf
T: -0.879384 Q: -0.000343716
T: -0.826944 Q: inf
T: -0.76766 Q: -0.000738474
T: -0.703333 Q: -0.000804269
T: -0.635918 Q: -0.00142036
T: -0.567463 Q: inf
T: -0.500047 Q: -0.00186864
T: -0.435721 Q: -0.00372637
T: -0.376437 Q: -0.00599439
T: -0.323997 Q: inf
T: -0.279995 Q: -0.00861653
T: -0.245767 Q: inf
T: -0.222354 Q: -0.00929137
T: -0.210467 Q: -0.00819564
T: -0.210467 Q: -0.00867822
T: -0.222354 Q: inf
T: -0.245767 Q: -0.0106751
T: -0.279995 Q: -0.0089955
T: -0.323997 Q: -0.00776001
T: -0.376437 Q: -0.00614059
T: -0.435721 Q: -0.00400956
T: -0.500047 Q: -0.00308769
T: -0.567463 Q: -0.00127029
Sec_Event 2105831 N50: 28
T: -0.222256 Q: -0.00846383
T: -0.33424 Q: -0.00531986
T: -0.441094 Q: inf
T: -0.539571 Q: -0.00773235
T: -0.626679 Q: inf
T: -0.699771 Q: inf
T: -0.756627 Q: -0.0185603
T: -0.795519 Q: inf
T: -0.815265 Q: -0.0264845
