Output file: output/wt_090200.root input file:/disk03/lowe10/sk7/sle/lomugd.090200.root
 Id of this manager : 10
InitReadRoot: total = 20714246
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 16649.4 14126.3 12569.6
0/20714246
Sec_Event 264446 N50: 38
T: -0.696018 Q: -0.0396222
T: -0.745406 Q: -0.0357088
T: -0.792533 Q: 1.31249
T: -0.835965 Q: -0.0370924
T: -0.874383 Q: -0.029876
T: -0.906619 Q: -0.0270192
T: -0.931694 Q: -0.0243344
T: -0.948847 Q: -0.0228828
T: -0.957556 Q: -0.0232782
T: -0.957556 Q: -0.0229461
T: -0.948847 Q: 1.21377
T: -0.931694 Q: 1.18066
T: -0.906619 Q: 1.1038
T: -0.874383 Q: -0.0335321
T: -0.835965 Q: 0.998723
T: -0.792533 Q: 1.21838
T: -0.745406 Q: -0.00988057
T: -0.696018 Q: -0.0105325
T: -0.645867 Q: -0.00793274
T: -0.596478 Q: 3.54037
T: -0.549351 Q: -0.00315251
T: -0.505919 Q: 1.25023
T: -0.467502 Q: -0.00291481
T: -0.435265 Q: -0.00431164
T: -0.41019 Q: -0.00375585
T: -0.393037 Q: -0.00266101
T: -0.384329 Q: -0.00499406
T: -0.384329 Q: 1.13269
T: -0.393037 Q: -0.00445584
T: -0.41019 Q: -0.00824338
T: -0.435265 Q: -0.00758506
T: -0.467502 Q: -0.0102785
T: -0.505919 Q: 1.00543
T: -0.549351 Q: -0.0197835
T: -0.596478 Q: 1.12926
T: -0.645867 Q: 1.15531
 Incomplete 
Sec_Event 731263 N50: 30
T: 0.510862 Q: -0.00235923
T: 0.433629 Q: -0.00457637
T: 0.359933 Q: -0.0013959
T: 0.292014 Q: -0.00167531
T: 0.231937 Q: 1.2709
T: 0.181526 Q: -0.00111682
T: 0.142314 Q: 1.60341
T: 0.115491 Q: -0.000834458
T: 0.101872 Q: -0.0118496
T: 0.101872 Q: 1.52329
T: 0.115491 Q: 1.31893
T: 0.142314 Q: -0.00100489
T: 0.181526 Q: 1.4363
T: 0.231937 Q: 1.20359
T: 0.292014 Q: 1.07594
T: 0.359933 Q: -0.00457154
T: 0.433629 Q: -0.00419554
T: 0.510862 Q: 0.961392
T: 0.589288 Q: -0.00559491
T: 0.666522 Q: -0.00988846
T: 0.740218 Q: -0.0171864
T: 0.808136 Q: -0.0248228
T: 0.868213 Q: -0.0401312
T: 0.918624 Q: -0.0458496
T: 0.957837 Q: -0.0446544
T: 0.98466 Q: -0.0323689
T: 0.998278 Q: 1.50484
T: 0.998278 Q: -0.0468598
T: 0.98466 Q: -0.041567
T: 0.957837 Q: -0.0399225
T: 0.918624 Q: -0.0584461
T: 0.868213 Q: -0.0254374
T: 0.808136 Q: -0.0170762
T: 0.740218 Q: -0.00866441
T: 0.666522 Q: 0.884645
T: 0.589288 Q: -0.00415716
Sec_Event 2395200 N50: 30
T: -0.54078 Q: -0.0156349
T: -0.626114 Q: 1.12752
T: -0.70754 Q: -0.0198952
T: -0.782582 Q: -0.0324536
T: -0.84896 Q: -0.039041
T: -0.904658 Q: -0.0338859
T: -0.947984 Q: 1.5039
T: -0.97762 Q: -0.0274171
T: -0.992667 Q: 1.29606
T: -0.992667 Q: -0.0300753
T: -0.97762 Q: 1.3821
T: -0.947984 Q: -0.030561
T: -0.904658 Q: -0.0378352
T: -0.84896 Q: 1.36752
T: -0.782582 Q: 1.39638
T: -0.70754 Q: 2.58511
T: -0.626114 Q: -0.0611034
T: -0.54078 Q: -0.0398627
T: -0.454129 Q: -0.033576
T: -0.368794 Q: 2.82307
T: -0.287369 Q: -0.0285319
T: -0.212327 Q: 1.30475
T: -0.145949 Q: 1.42243
T: -0.0902507 Q: 1.35184
T: -0.0469252 Q: 1.16838
T: -0.0172888 Q: -0.0172643
T: -0.00224204 Q: -0.0188054
T: -0.00224204 Q: -0.0165257
T: -0.0172888 Q: -0.0190075
T: -0.0469252 Q: 1.28446
T: -0.0902507 Q: -0.0148369
T: -0.145949 Q: -0.0130598
T: -0.212327 Q: 1.36803
T: -0.287369 Q: -0.00926737
T: -0.368794 Q: -0.0128693
T: -0.454129 Q: -0.0140278
Sec_Event 2985362 N50: 32
T: -0.429734 Q: -0.00567337
T: -0.528483 Q: 1.17953
