Output file: output/wt_090539.root input file:/disk03/lowe10/sk7/sle/lomugd.090539.root
 Id of this manager : 10
InitReadRoot: total = 21948159
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12282.2
0/21948159
Sec_Event 206408 N50: 27
T: 0.527363 Q: -0.00482602
T: 0.452788 Q: -0.00267136
T: 0.38163 Q: -0.00393836
T: 0.31605 Q: -0.00581058
T: 0.258041 Q: -0.00575191
T: 0.209366 Q: -0.00404078
T: 0.171503 Q: inf
T: 0.145604 Q: -0.00843371
T: 0.132454 Q: -0.0135937
T: 0.132454 Q: inf
T: 0.145604 Q: -0.0180737
T: 0.171503 Q: -0.0272128
T: 0.209366 Q: -0.0294292
T: 0.258041 Q: -0.028665
T: 0.31605 Q: -0.0368003
T: 0.38163 Q: -0.0341193
T: 0.452788 Q: -0.0368793
T: 0.527363 Q: inf
T: 0.603088 Q: -0.0279608
T: 0.677663 Q: inf
T: 0.748821 Q: -0.0162357
T: 0.814401 Q: inf
T: 0.87241 Q: -0.00976868
T: 0.921085 Q: -0.0105507
T: 0.958948 Q: inf
T: 0.984847 Q: inf
T: 0.997997 Q: inf
T: 0.997997 Q: inf
T: 0.984847 Q: -0.00555036
T: 0.958948 Q: -0.00598533
T: 0.921085 Q: -0.00597217
T: 0.87241 Q: -0.00664249
T: 0.814401 Q: -0.00528721
T: 0.748821 Q: -0.00379285
T: 0.677663 Q: inf
T: 0.603088 Q: inf
Sec_Event 206408 N50: 35
T: -0.641212 Q: -0.0501213
T: -0.70734 Q: -0.0493612
T: -0.770439 Q: -0.043993
T: -0.828592 Q: -0.0426115
T: -0.880031 Q: -0.0431821
T: -0.923193 Q: -0.0433857
T: -0.956768 Q: inf
T: -0.979734 Q: -0.0366621
T: -0.991394 Q: -0.029211
T: -0.991394 Q: -0.0330595
T: -0.979734 Q: -0.0341723
T: -0.956768 Q: inf
T: -0.923193 Q: inf
T: -0.880031 Q: -0.0317422
T: -0.828592 Q: inf
T: -0.770439 Q: inf
T: -0.70734 Q: -0.0322127
T: -0.641212 Q: inf
T: -0.574063 Q: -0.0333225
T: -0.507934 Q: -0.0326167
T: -0.444835 Q: inf
T: -0.386683 Q: -0.0338471
T: -0.335244 Q: inf
T: -0.292081 Q: -0.045047
T: -0.258507 Q: inf
T: -0.235541 Q: inf
T: -0.223881 Q: -0.0472156
T: -0.223881 Q: -0.0478363
T: -0.235541 Q: inf
T: -0.258507 Q: -0.041587
T: -0.292081 Q: -0.0570735
T: -0.335244 Q: -0.0424368
T: -0.386683 Q: inf
T: -0.444835 Q: -0.0506557
T: -0.507934 Q: -0.058432
T: -0.574063 Q: inf
Sec_Event 297836 N50: 32
T: -0.580458 Q: -0.0472952
T: -0.659303 Q: -0.0618943
T: -0.734535 Q: inf
T: -0.803869 Q: inf
T: -0.865199 Q: -0.0807723
T: -0.916661 Q: -0.071564
T: -0.956692 Q: -0.065315
T: -0.984074 Q: -0.0536806
T: -0.997976 Q: -0.0643705
T: -0.997976 Q: -0.0693408
T: -0.984074 Q: inf
T: -0.956692 Q: -0.0235904
T: -0.916661 Q: -0.0113532
T: -0.865199 Q: -0.0048405
T: -0.803869 Q: -0.00170373
T: -0.734535 Q: -0.00196414
T: -0.659303 Q: inf
T: -0.580458 Q: -0.00119144
T: -0.500398 Q: -0.000958404
T: -0.421554 Q: -0.0012323
T: -0.346321 Q: -0.0016217
T: -0.276987 Q: -0.000795806
T: -0.215657 Q: inf
T: -0.164195 Q: inf
T: -0.124165 Q: inf
T: -0.0967824 Q: -0.00161978
T: -0.08288 Q: inf
T: -0.08288 Q: -0.00471134
T: -0.0967824 Q: -0.00431701
T: -0.124165 Q: -0.00826641
T: -0.164195 Q: -0.00942674
T: -0.215657 Q: inf
T: -0.276987 Q: inf
T: -0.346321 Q: -0.0243959
T: -0.421554 Q: -0.0252916
T: -0.500398 Q: -0.0448897
Sec_Event 297836 N50: 37
T: -0.735974 Q: -0.0819472
T: -0.763028 Q: inf
T: -0.788842 Q: -0.101532
T: -0.812633 Q: inf
T: -0.833677 Q: -0.0842357
T: -0.851335 Q: -0.0904341
T: -0.865071 Q: inf
T: -0.874466 Q: -0.0752448
T: -0.879237 Q: inf
T: -0.879237 Q: inf
