Output file: output/wt_090477.root input file:/disk03/lowe10/sk7/sle/lomugd.090477.root
 Id of this manager : 10
InitReadRoot: total = 20117038
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/20117038
Sec_Event 8194 N50: 35
T: -0.393277 Q: -0.00129964
T: -0.497572 Q: 1.84387
T: -0.59369 Q: -0.000863257
T: -0.678711 Q: -0.00111922
T: -0.750053 Q: -0.00246424
T: -0.805546 Q: 1.02692
T: -0.843506 Q: 1.04543
T: -0.862779 Q: 1.23417
T: -0.862779 Q: 1.13471
T: -0.843506 Q: -0.00198596
T: -0.805546 Q: -0.00252251
T: -0.750053 Q: -0.0026514
T: -0.678711 Q: 1.30841
T: -0.59369 Q: -0.00508371
T: -0.497572 Q: 1.0551
T: -0.393277 Q: -0.0122645
T: -0.283976 Q: 1.58396
T: -0.172988 Q: 2.54419
T: -0.0636867 Q: -0.013933
T: 0.0406076 Q: 2.0651
T: 0.136726 Q: -0.0166007
T: 0.221747 Q: -0.0116578
T: 0.293089 Q: -0.00731192
T: 0.348582 Q: -0.00623588
T: 0.386542 Q: 1.06444
T: 0.405815 Q: 0.975192
T: 0.405815 Q: -0.00220051
T: 0.386542 Q: 1.08553
T: 0.348582 Q: -0.00102778
T: 0.293089 Q: -0.000636068
T: 0.221747 Q: -0.000359823
T: 0.136726 Q: -0.000576589
T: 0.0406076 Q: -0.000888003
T: -0.0636867 Q: 1.16399
T: -0.172988 Q: -0.000369892
Sec_Event 31725 N50: 33
T: 0.463936 Q: -0.0351612
T: 0.379897 Q: 1.23273
T: 0.299708 Q: 1.15507
T: 0.225805 Q: 2.55949
T: 0.160435 Q: -0.020532
T: 0.105582 Q: -0.0136165
T: 0.0629147 Q: -0.012671
T: 0.0337283 Q: 1.10588
T: 0.01891 Q: 1.0696
T: 0.01891 Q: -0.0113783
T: 0.0337283 Q: -0.00603688
T: 0.0629147 Q: 1.06393
T: 0.105582 Q: -0.00607043
T: 0.160435 Q: -0.00631679
T: 0.225805 Q: -0.00631602
T: 0.299708 Q: -0.00503722
T: 0.379897 Q: 2.31672
T: 0.463936 Q: -0.00634525
T: 0.549271 Q: -0.00968176
T: 0.63331 Q: -0.0100623
T: 0.713499 Q: -0.0110869
T: 0.787401 Q: -0.0158441
T: 0.852772 Q: 1.95449
T: 0.907624 Q: 1.4062
T: 0.950292 Q: -0.0166196
T: 0.979478 Q: -0.0157431
T: 0.994296 Q: -0.0163896
T: 0.994296 Q: -0.0172189
T: 0.979478 Q: 1.37407
T: 0.950292 Q: -0.0204027
T: 0.907624 Q: -0.0214714
T: 0.852772 Q: -0.0276564
T: 0.787401 Q: 2.47867
T: 0.713499 Q: -0.0403611
T: 0.63331 Q: -0.0366476
T: 0.549271 Q: -0.0433709
Sec_Event 88611 N50: 38
T: 0.410142 Q: -0.00896641
T: 0.319465 Q: -0.00906274
T: 0.232942 Q: -0.00569602
T: 0.153202 Q: -0.0123895
T: 0.0826674 Q: -0.0109587
T: 0.0234821 Q: -0.0059919
T: -0.0225559 Q: 1.36947
T: -0.0540477 Q: 1.37289
T: -0.0700366 Q: 1.31936
T: -0.0700366 Q: -0.00580087
T: -0.0540477 Q: -0.00546359
T: -0.0225559 Q: -0.00794722
T: 0.0234821 Q: -0.00616442
T: 0.0826674 Q: -0.00620517
T: 0.153202 Q: -0.00780339
T: 0.232942 Q: -0.00774803
T: 0.319465 Q: 1.3022
T: 0.410142 Q: -0.014518
T: 0.502218 Q: -0.0195192
T: 0.592895 Q: 3.04375
T: 0.679418 Q: 1.18064
T: 0.759158 Q: 1.08946
T: 0.829692 Q: -0.0088846
T: 0.888878 Q: -0.0079544
T: 0.934916 Q: -0.00694666
T: 0.966408 Q: 1.12979
T: 0.982396 Q: -0.00518235
T: 0.982396 Q: -0.00845339
T: 0.966408 Q: -0.00638962
T: 0.934916 Q: -0.00837273
T: 0.888878 Q: -0.0090595
T: 0.829692 Q: -0.00864358
T: 0.759158 Q: -0.0146093
T: 0.679418 Q: 1.15832
T: 0.592895 Q: 2.47691
T: 0.502218 Q: -0.0128274
Sec_Event 196484 N50: 30
T: 0.526094 Q: 2.58264
T: 0.451309 Q: -0.00677727
T: 0.37995 Q: 1.31034
