Output file: output/wt_090483.root input file:/disk03/lowe10/sk7/sle/lomugd.090483.root
 Id of this manager : 10
InitReadRoot: total = 20122387
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13418 14150.8 12551.3
0/20122387
Sec_Event 409967 N50: 43
T: 0.0901095 Q: 1.16656
T: -0.0224775 Q: 1.22542
T: -0.129907 Q: -0.0318516
T: -0.228914 Q: 1.17703
T: -0.316491 Q: 2.7843
T: -0.389977 Q: -0.0505854
T: -0.447139 Q: -0.0630312
T: -0.48624 Q: -0.0745984
T: -0.506093 Q: 1.40049
T: -0.506093 Q: 1.45595
T: -0.48624 Q: -0.0759612
T: -0.447139 Q: -0.070592
T: -0.389977 Q: 1.49074
T: -0.316491 Q: -0.056415
T: -0.228914 Q: 1.74738
T: -0.129907 Q: -0.0459825
T: -0.0224775 Q: 1.25201
T: 0.0901095 Q: -0.0481306
T: 0.204433 Q: 2.5385
T: 0.31702 Q: -0.0370423
T: 0.42445 Q: 1.00248
T: 0.523457 Q: -0.0295933
T: 0.611034 Q: 1.34428
T: 0.68452 Q: 1.32433
T: 0.741682 Q: -0.0114356
T: 0.780783 Q: -0.0103686
T: 0.800635 Q: -0.00993382
T: 0.800635 Q: 1.20304
T: 0.780783 Q: -0.0124862
T: 0.741682 Q: -0.0148097
T: 0.68452 Q: -0.0133827
T: 0.611034 Q: -0.0205272
T: 0.523457 Q: -0.0361592
T: 0.42445 Q: -0.0321683
T: 0.31702 Q: -0.0283285
T: 0.204433 Q: 2.38408
Sec_Event 446766 N50: 34
T: 0.551187 Q: -0.00990617
T: 0.480737 Q: 1.02324
T: 0.413514 Q: -0.00876918
T: 0.351561 Q: 2.37355
T: 0.29676 Q: -0.0117206
T: 0.250777 Q: -0.00813436
T: 0.215009 Q: 1.98325
T: 0.190541 Q: 0.958945
T: 0.178119 Q: -0.00865885
T: 0.178119 Q: -0.0162265
T: 0.190541 Q: -0.0160956
T: 0.215009 Q: -0.0159508
T: 0.250777 Q: -0.0217763
T: 0.29676 Q: 1.41975
T: 0.351561 Q: 2.37514
T: 0.413514 Q: 0.859957
T: 0.480737 Q: -0.0319907
T: 0.551187 Q: -0.031768
T: 0.622724 Q: -0.0312065
T: 0.693174 Q: 3.46466
T: 0.760397 Q: -0.0434383
T: 0.82235 Q: -0.0296708
T: 0.877151 Q: -0.0200639
T: 0.923134 Q: -0.0211292
T: 0.958902 Q: 2.28306
T: 0.98337 Q: -0.0178247
T: 0.995792 Q: 1.28126
T: 0.995792 Q: 1.18384
T: 0.98337 Q: -0.0155382
T: 0.958902 Q: 1.20724
T: 0.923134 Q: -0.0172413
T: 0.877151 Q: -0.0229148
T: 0.82235 Q: -0.0222552
T: 0.760397 Q: -0.0169164
T: 0.693174 Q: -0.0173221
T: 0.622724 Q: 0.948231
Sec_Event 979652 N50: 39
T: 0.637284 Q: 1.00855
T: 0.585562 Q: 0.857555
T: 0.53621 Q: 1.14702
T: 0.490727 Q: -0.00167502
T: 0.450494 Q: 0.887377
T: 0.416735 Q: -0.000571908
T: 0.390475 Q: 1.31784
T: 0.372513 Q: -0.00123788
T: 0.363393 Q: -0.00108341
T: 0.390475 Q: 3.48384
T: 0.416735 Q: -0.00068768
T: 0.450494 Q: -0.000256856
T: 0.490727 Q: -0.000732236
T: 0.53621 Q: -0.00071517
T: 0.585562 Q: 0.924682
T: 0.637284 Q: -0.00333258
T: 0.689804 Q: -0.0029293
T: 0.741525 Q: 0.826071
T: 0.790878 Q: 1.00978
T: 0.836361 Q: -0.00230466
T: 0.876593 Q: -0.00347262
T: 0.910352 Q: -0.00207921
T: 0.936612 Q: -0.00132849
T: 0.954575 Q: 0.983923
T: 0.963695 Q: -0.00139845
T: 0.963695 Q: -0.0014015
T: 0.954575 Q: 1.34429
T: 0.936612 Q: -0.000955432
T: 0.910352 Q: -0.00234702
T: 0.876593 Q: -0.00259768
T: 0.836361 Q: 0.931095
T: 0.790878 Q: 1.1088
T: 0.741525 Q: -0.00287638
T: 0.689804 Q: -0.0029532
Sec_Event 1166714 N50: 26
T: 0.403096 Q: -0.00258989
T: 0.311629 Q: 1.05008
T: 0.224353 Q: 1.16945
T: 0.143918 Q: -0.00447073
T: 0.0727698 Q: 1.11207
