Output file: output/wt_090047.root input file:/disk03/lowe10/sk7/sle/lomugd.090047.root
 Id of this manager : 10
InitReadRoot: total = 23193440
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 14294.8 13665.2 11531.6
0/23193440
Sec_Event 527391 N50: 37
T: 0.275782 Q: -0.0114934
T: 0.172719 Q: 1.15995
T: 0.0743772 Q: -0.0151426
T: -0.0162551 Q: -0.00903339
T: -0.0964241 Q: -0.0130289
T: -0.163694 Q: 1.23719
T: -0.21602 Q: 2.57697
T: -0.251814 Q: 1.11115
T: -0.269987 Q: -0.00799098
T: -0.269987 Q: 1.18124
T: -0.251814 Q: -0.011288
T: -0.21602 Q: -0.0110221
T: -0.163694 Q: -0.00899353
T: -0.0964241 Q: -0.0146989
T: -0.0162551 Q: -0.0097257
T: 0.0743772 Q: -0.0098704
T: 0.172719 Q: -0.0112092
T: 0.275782 Q: -0.0116551
T: 0.380435 Q: -0.0215757
T: 0.483499 Q: 1.19682
T: 0.581841 Q: -0.0270737
T: 0.672473 Q: -0.0272309
T: 0.752642 Q: -0.0393355
T: 0.819912 Q: 0.994644
T: 0.872238 Q: -0.0338105
T: 0.908032 Q: -0.0358102
T: 0.926205 Q: -0.0375273
T: 0.926205 Q: 2.39459
T: 0.908032 Q: -0.0339524
T: 0.872238 Q: -0.0349625
T: 0.819912 Q: -0.0400956
T: 0.752642 Q: 1.05799
T: 0.672473 Q: 2.15304
T: 0.581841 Q: -0.0189566
T: 0.483499 Q: -0.0159589
T: 0.380435 Q: -0.0127662
Sec_Event 1269051 N50: 35
T: -0.444153 Q: -0.0556754
T: -0.541474 Q: 1.30765
T: -0.634336 Q: 2.76277
T: -0.719918 Q: -0.0268665
T: -0.79562 Q: -0.0189888
T: -0.859142 Q: 1.26278
T: -0.908553 Q: -0.0149387
T: -0.942352 Q: -0.0122509
T: -0.959512 Q: -0.0107062
T: -0.959512 Q: 1.68766
T: -0.942352 Q: 1.33103
T: -0.908553 Q: -0.012446
T: -0.859142 Q: -0.0165709
T: -0.79562 Q: -0.0172625
T: -0.719918 Q: -0.0213201
T: -0.634336 Q: 1.20532
T: -0.541474 Q: -0.0202293
T: -0.444153 Q: -0.0208112
T: -0.345331 Q: -0.0213623
T: -0.24801 Q: -0.0228571
T: -0.155148 Q: -0.0254342
T: -0.0695652 Q: -0.0222926
T: 0.00613687 Q: -0.0232239
T: 0.0696585 Q: 1.32288
T: 0.119069 Q: -0.0341731
T: 0.152869 Q: 1.45221
T: 0.170029 Q: 1.34559
T: 0.170029 Q: -0.0423668
T: 0.152869 Q: 1.46909
T: 0.119069 Q: -0.0518291
T: 0.0696585 Q: -0.059645
T: 0.00613687 Q: 1.39869
T: -0.0695652 Q: -0.0559107
T: -0.155148 Q: -0.0665696
T: -0.24801 Q: -0.0519302
T: -0.345331 Q: -0.051576
Sec_Event 2272045 N50: 39
T: 0.656137 Q: -0.032144
T: 0.609702 Q: 1.22622
T: 0.565394 Q: 2.4556
T: 0.524559 Q: -0.0232345
T: 0.488439 Q: -0.0204613
T: 0.45813 Q: -0.0186394
T: 0.434555 Q: 1.31659
T: 0.418428 Q: -0.014874
T: 0.41024 Q: 1.12795
T: 0.41024 Q: -0.0108119
T: 0.418428 Q: 1.13419
T: 0.434555 Q: -0.0195717
T: 0.45813 Q: 2.19029
T: 0.488439 Q: -0.0140609
T: 0.524559 Q: -0.0263826
T: 0.565394 Q: -0.0190496
T: 0.609702 Q: -0.0191478
T: 0.656137 Q: 1.20282
T: 0.703289 Q: -0.0266712
T: 0.749724 Q: -0.0339593
T: 0.794032 Q: 1.07541
T: 0.834867 Q: 2.53502
T: 0.870987 Q: 1.11679
T: 0.901296 Q: 2.30703
T: 0.924872 Q: -0.0315886
T: 0.940999 Q: -0.0327316
T: 0.949186 Q: 1.48924
T: 0.949186 Q: 2.44264
T: 0.940999 Q: -0.0291144
T: 0.924872 Q: 1.20235
T: 0.901296 Q: -0.0336616
T: 0.870987 Q: 1.45344
T: 0.834867 Q: -0.040548
T: 0.794032 Q: -0.0453077
T: 0.749724 Q: -0.0399001
T: 0.703289 Q: -0.042469
Sec_Event 2272045 N50: 31
T: -0.151884 Q: -0.0181968
T: -0.265826 Q: -0.0173364
