Output file: output/wt_090115.root input file:/disk03/lowe10/sk7/sle/lomugd.090115.root
 Id of this manager : 10
InitReadRoot: total = 20799419
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13295.1 14026.3 12128.8
0/20799419
Sec_Event 581893 N50: 25
T: 0.540825 Q: -0.0151446
T: 0.468537 Q: -0.0129857
T: 0.39956 Q: -0.0131577
T: 0.335991 Q: -0.00713563
T: 0.279761 Q: -0.00525925
T: 0.232578 Q: -0.00336286
T: 0.195877 Q: -0.00377541
T: 0.170771 Q: 1.09271
T: 0.158025 Q: -0.00195426
T: 0.158025 Q: 1.0998
T: 0.170771 Q: -0.00336368
T: 0.195877 Q: -0.00177525
T: 0.232578 Q: -0.00141183
T: 0.279761 Q: -0.00269486
T: 0.335991 Q: 2.85724
T: 0.39956 Q: -0.00187185
T: 0.468537 Q: -0.00117041
T: 0.540825 Q: -0.00214773
T: 0.614228 Q: -0.00391942
T: 0.686516 Q: -0.00541609
T: 0.755493 Q: 1.10069
T: 0.819062 Q: -0.011016
T: 0.875292 Q: -0.0173043
T: 0.922474 Q: -0.0425548
T: 0.959176 Q: -0.078614
T: 0.984281 Q: -0.0521475
T: 0.997028 Q: 1.25097
T: 0.997028 Q: -0.0522621
T: 0.984281 Q: -0.0483458
T: 0.959176 Q: 1.54198
T: 0.922474 Q: -0.0677722
T: 0.875292 Q: -0.0734727
T: 0.819062 Q: -0.081978
T: 0.755493 Q: -0.0534512
T: 0.686516 Q: -0.0394568
T: 0.614228 Q: -0.0190507
Sec_Event 677173 N50: 37
T: -0.294299 Q: 1.15683
T: -0.403057 Q: 2.60361
T: -0.506833 Q: -0.00670897
T: -0.602474 Q: -0.00938871
T: -0.687073 Q: -0.0103066
T: -0.75806 Q: 1.14469
T: -0.813278 Q: 2.80822
T: -0.85105 Q: -0.00899475
T: -0.870227 Q: 1.27195
T: -0.870227 Q: 1.20919
T: -0.85105 Q: 1.20772
T: -0.813278 Q: 1.26589
T: -0.75806 Q: -0.0143308
T: -0.687073 Q: 1.26069
T: -0.602474 Q: -0.0283536
T: -0.506833 Q: -0.0371448
T: -0.403057 Q: -0.0442257
T: -0.294299 Q: -0.034382
T: -0.183862 Q: -0.038539
T: -0.0751036 Q: 1.33235
T: 0.0286726 Q: -0.0355987
T: 0.124313 Q: -0.0336837
T: 0.208912 Q: -0.0342881
T: 0.2799 Q: -0.0420023
T: 0.335118 Q: 1.24829
T: 0.372889 Q: 1.19767
T: 0.392066 Q: -0.0274248
T: 0.392066 Q: -0.0253885
T: 0.372889 Q: -0.0156418
T: 0.335118 Q: -0.0156537
T: 0.2799 Q: 2.21841
T: 0.208912 Q: -0.00648629
T: 0.124313 Q: 1.07227
T: 0.0286726 Q: 1.12044
T: -0.0751036 Q: -0.00403341
T: -0.183862 Q: -0.00505088
Sec_Event 677173 N50: 71
T: -0.473188 Q: -0.0505772
T: -0.567375 Q: 2.55709
T: -0.657248 Q: -0.0272795
T: -0.740075 Q: -0.0199373
T: -0.81334 Q: -0.0138456
T: -0.874816 Q: -0.0110469
T: -0.922636 Q: -0.00868885
T: -0.955347 Q: 2.59094
T: -0.971955 Q: -0.00900124
T: -0.971955 Q: -0.00997877
T: -0.955347 Q: 1.34703
T: -0.922636 Q: 1.30636
T: -0.874816 Q: 1.31752
T: -0.81334 Q: -0.0159507
T: -0.740075 Q: -0.01537
T: -0.657248 Q: -0.015712
T: -0.567375 Q: 2.48337
T: -0.473188 Q: 3.24241
T: -0.377547 Q: 2.78915
T: -0.28336 Q: 1.18473
T: -0.193487 Q: 2.56228
T: -0.11066 Q: -0.0213498
T: -0.0373956 Q: -0.0247911
T: 0.0240809 Q: 2.67724
T: 0.0719011 Q: 1.26675
T: 0.104612 Q: -0.0378419
T: 0.12122 Q: -0.0430039
T: 0.12122 Q: 1.24183
T: 0.104612 Q: -0.0576242
T: 0.0719011 Q: -0.0575944
T: 0.0240809 Q: -0.0479468
T: -0.0373956 Q: -0.0558997
T: -0.11066 Q: 1.42218
T: -0.193487 Q: 1.32824
T: -0.28336 Q: -0.0548748
T: -0.377547 Q: -0.0589864
 Incomplete 
Sec_Event 2457314 N50: 35
T: 0.36873 Q: -0.00113891
T: 0.273653 Q: -0.000265022
