Output file: output/wt_090465.root input file:/disk03/lowe10/sk7/sle/lomugd.090465.root
 Id of this manager : 10
InitReadRoot: total = 536733
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13437.3 13815.7 12535.3
0/536733
Sec_Event 45291 N50: 30
T: -0.167066 Q: -0.00214094
T: -0.28068 Q: -0.00238784
T: -0.389089 Q: 0.909725
T: -0.489 Q: 1.0539
T: -0.577376 Q: -0.00640496
T: -0.651532 Q: -0.00367472
T: -0.709216 Q: -0.00657621
T: -0.748674 Q: -0.0137689
T: -0.768707 Q: -0.0283013
T: -0.768707 Q: -0.0265665
T: -0.748674 Q: -0.0356057
T: -0.709216 Q: 0.85443
T: -0.651532 Q: 1.20099
T: -0.577376 Q: -0.0480056
T: -0.489 Q: 1.04046
T: -0.389089 Q: 1.0787
T: -0.28068 Q: -0.0345772
T: -0.167066 Q: -0.0315838
T: -0.0516993 Q: -0.0326153
T: 0.0619148 Q: -0.0274743
T: 0.170324 Q: -0.0404958
T: 0.270235 Q: -0.0257217
T: 0.358611 Q: -0.0258396
T: 0.432767 Q: -0.0242155
T: 0.490451 Q: -0.0243798
T: 0.529908 Q: -0.0171232
T: 0.549942 Q: -0.0102297
T: 0.549942 Q: -0.0117756
T: 0.529908 Q: -0.0113381
T: 0.490451 Q: 0.764015
T: 0.432767 Q: 0.799345
T: 0.358611 Q: -0.00229688
T: 0.270235 Q: 0.929984
T: 0.170324 Q: -0.00192494
T: 0.0619148 Q: 0.948567
T: -0.0516993 Q: -0.00142462
Sec_Event 514115 N50: 38
T: 0.73371 Q: 0.987107
T: 0.722329 Q: -0.00717083
T: 0.711469 Q: 0.855818
T: 0.701461 Q: 1.02112
T: 0.692608 Q: -0.0136306
T: 0.685179 Q: -0.0328955
T: 0.679401 Q: -0.0213043
T: 0.675449 Q: 0.968002
T: 0.673442 Q: -0.0287131
T: 0.673442 Q: 1.16175
T: 0.675449 Q: -0.0371652
T: 0.679401 Q: 1.3779
T: 0.685179 Q: -0.0372777
T: 0.692608 Q: -0.0396665
T: 0.701461 Q: -0.0536266
T: 0.711469 Q: 1.23208
T: 0.722329 Q: -0.0375441
T: 0.73371 Q: -0.0408317
T: 0.745266 Q: -0.0415051
T: 0.756647 Q: -0.0320897
T: 0.767507 Q: -0.0339719
T: 0.777515 Q: 1.30821
T: 0.786368 Q: -0.0267118
T: 0.793797 Q: -0.0230654
T: 0.799575 Q: -0.0227824
T: 0.803527 Q: 2.2591
T: 0.805534 Q: -0.0173135
T: 0.805534 Q: -0.0129245
T: 0.803527 Q: -0.0101107
T: 0.799575 Q: 1.13206
T: 0.793797 Q: 1.0223
T: 0.786368 Q: -0.0096072
T: 0.777515 Q: -0.0038574
T: 0.767507 Q: -0.00391775
T: 0.756647 Q: 0.987607
T: 0.745266 Q: 1.11426
Sec_Event 1062136 N50: 37
T: 0.342498 Q: -0.0132586
T: 0.244917 Q: 1.08801
T: 0.151806 Q: 1.2951
T: 0.0659945 Q: 1.17085
T: -0.00991019 Q: -0.0226262
T: -0.0736018 Q: -0.0428074
T: -0.123145 Q: 2.31756
T: -0.157035 Q: -0.0337835
T: -0.174241 Q: -0.0295915
T: -0.174241 Q: -0.0375114
T: -0.157035 Q: -0.0385552
T: -0.123145 Q: -0.0326017
T: -0.0736018 Q: -0.0420066
T: -0.00991019 Q: -0.0363714
T: 0.0659945 Q: -0.0375917
T: 0.151806 Q: 5.46567
T: 0.244917 Q: -0.0409564
T: 0.342498 Q: -0.0216286
T: 0.441585 Q: 0.959723
T: 0.539166 Q: -0.0057565
T: 0.632277 Q: -0.00355753
T: 0.718088 Q: -0.00314549
T: 0.793993 Q: -0.00214278
T: 0.857684 Q: 1.08324
T: 0.907228 Q: -0.0024181
T: 0.941117 Q: 2.46058
T: 0.958323 Q: 2.67752
T: 0.958323 Q: -0.00238311
T: 0.941117 Q: -0.00173833
T: 0.907228 Q: 1.08598
T: 0.857684 Q: 2.37199
T: 0.793993 Q: -0.00250016
T: 0.718088 Q: -0.00274973
T: 0.632277 Q: -0.00513016
T: 0.539166 Q: 1.01179
T: 0.441585 Q: 0.87599
Sec_Event 1062136 N50: 46
T: 0.0436149 Q: -0.0109209
T: -0.0701763 Q: -0.0158936
