Output file: output/wt_090034.root input file:/disk03/lowe10/sk7/sle/lomugd.090034.root
 Id of this manager : 10
InitReadRoot: total = 27265289
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12012.3 13270.9 11388.8
0/27265289
Sec_Event 109062 N50: 26
T: -0.681112 Q: 1.18202
T: -0.735855 Q: -0.0383372
T: -0.788091 Q: -0.0367011
T: -0.836232 Q: -0.0402406
T: -0.878815 Q: -0.0293852
T: -0.914546 Q: -0.0256703
T: -0.94234 Q: -0.0235374
T: -0.961352 Q: -0.0219138
T: -0.971005 Q: -0.0225556
T: -0.971005 Q: -0.0219619
T: -0.961352 Q: -0.0241102
T: -0.94234 Q: 1.14884
T: -0.914546 Q: -0.0238645
T: -0.878815 Q: -0.0242589
T: -0.836232 Q: -0.0269547
T: -0.788091 Q: -0.0290499
T: -0.735855 Q: -0.0233912
T: -0.681112 Q: -0.0226606
T: -0.625523 Q: -0.0203603
T: -0.57078 Q: -0.0142495
T: -0.518544 Q: 1.18665
T: -0.470403 Q: -0.0119905
T: -0.42782 Q: -0.0140318
T: -0.392089 Q: -0.0131043
T: -0.364295 Q: -0.0180573
T: -0.345283 Q: -0.0153261
T: -0.33563 Q: 1.16644
T: -0.33563 Q: -0.0138213
T: -0.345283 Q: 1.20398
T: -0.364295 Q: -0.0286598
T: -0.392089 Q: 1.18915
T: -0.42782 Q: -0.0182197
T: -0.470403 Q: -0.0249848
T: -0.518544 Q: 1.07472
T: -0.57078 Q: 1.37264
T: -0.625523 Q: -0.0311455
Sec_Event 423142 N50: 37
T: -0.714991 Q: -0.0521603
T: -0.756 Q: 2.46405
T: -0.79513 Q: -0.0620438
T: -0.831192 Q: -0.0612851
T: -0.863091 Q: -0.0585774
T: -0.889858 Q: -0.0574596
T: -0.910679 Q: -0.0582715
T: -0.924921 Q: -0.0516699
T: -0.932152 Q: 1.56913
T: -0.932152 Q: -0.0545309
T: -0.924921 Q: -0.0555152
T: -0.910679 Q: -0.0547847
T: -0.889858 Q: -0.0513412
T: -0.863091 Q: 1.23597
T: -0.831192 Q: -0.0269352
T: -0.79513 Q: -0.0261857
T: -0.756 Q: 1.30158
T: -0.714991 Q: -0.00839133
T: -0.673349 Q: -0.00612322
T: -0.63234 Q: -0.00597476
T: -0.59321 Q: -0.00504549
T: -0.557148 Q: -0.00795369
T: -0.525249 Q: -0.00460474
T: -0.498482 Q: -0.00401271
T: -0.477661 Q: 1.14368
T: -0.463419 Q: -0.00749902
T: -0.456188 Q: -0.00915912
T: -0.456188 Q: -0.00615699
T: -0.463419 Q: -0.00926892
T: -0.477661 Q: 2.55382
T: -0.498482 Q: -0.0101536
T: -0.525249 Q: -0.0137409
T: -0.557148 Q: 1.22831
T: -0.59321 Q: 2.61688
T: -0.63234 Q: -0.030941
T: -0.673349 Q: -0.0376679
Sec_Event 963341 N50: 32
T: 0.656592 Q: 1.27133
T: 0.610292 Q: 1.30331
T: 0.566113 Q: -0.0156876
T: 0.525397 Q: -0.0241795
T: 0.489382 Q: 1.19303
T: 0.459162 Q: -0.0213737
T: 0.435655 Q: -0.0262157
T: 0.419575 Q: 1.45159
T: 0.411411 Q: -0.0243963
T: 0.411411 Q: 1.15022
T: 0.419575 Q: -0.027364
T: 0.435655 Q: -0.0347084
T: 0.459162 Q: -0.0326508
T: 0.489382 Q: -0.0331188
T: 0.525397 Q: 1.4934
T: 0.566113 Q: -0.0447661
T: 0.610292 Q: 4.40784
T: 0.656592 Q: 1.20993
T: 0.703606 Q: -0.0415392
T: 0.749907 Q: -0.0377381
T: 0.794086 Q: 1.14375
T: 0.834801 Q: -0.0304781
T: 0.870816 Q: -0.0292013
T: 0.901037 Q: 1.37229
T: 0.924544 Q: -0.0186811
T: 0.940624 Q: -0.021337
T: 0.948787 Q: -0.0188252
T: 0.948787 Q: 3.03994
T: 0.940624 Q: 1.26305
T: 0.924544 Q: -0.0223015
T: 0.901037 Q: 0.970863
T: 0.870816 Q: -0.0206468
T: 0.834801 Q: -0.0233902
T: 0.794086 Q: -0.0221752
T: 0.749907 Q: 1.00039
T: 0.703606 Q: -0.0272267
Sec_Event 3930433 N50: 47
T: -0.582261 Q: -0.0691935
T: -0.660782 Q: -0.0874732
