Output file: output/wt_090075.root input file:/disk03/lowe10/sk7/sle/lomugd.090075.root
 Id of this manager : 10
InitReadRoot: total = 23332891
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12251.7 13736.7 11810.4
0/23332891
Sec_Event 1122931 N50: 46
T: -0.639457 Q: -0.00480329
T: -0.706016 Q: -0.00224247
T: -0.769527 Q: -0.00183059
T: -0.828059 Q: -0.00146342
T: -0.879833 Q: -0.00187181
T: -0.923277 Q: -0.000902756
T: -0.95707 Q: -0.00170786
T: -0.980186 Q: 2.27836
T: -0.991923 Q: 1.44222
T: -0.991923 Q: 1.44972
T: -0.980186 Q: 1.41598
T: -0.95707 Q: -0.00141632
T: -0.923277 Q: -0.00104835
T: -0.879833 Q: -0.00123168
T: -0.828059 Q: -0.00176322
T: -0.769527 Q: -0.00186666
T: -0.706016 Q: -0.0021897
T: -0.639457 Q: -0.00630728
T: -0.57187 Q: 1.00191
T: -0.50531 Q: -0.00764706
T: -0.441799 Q: -0.0125995
T: -0.383268 Q: -0.0231584
T: -0.331493 Q: -0.0296778
T: -0.288049 Q: -0.0325752
T: -0.254256 Q: 1.54109
T: -0.23114 Q: 0.832834
T: -0.219404 Q: 1.205
T: -0.219404 Q: 1.01561
T: -0.23114 Q: -0.0292858
T: -0.254256 Q: 2.1545
T: -0.288049 Q: -0.0218795
T: -0.331493 Q: 0.874319
T: -0.383268 Q: -0.0139713
T: -0.441799 Q: -0.0114615
T: -0.50531 Q: 0.979239
T: -0.57187 Q: -0.00572367
Sec_Event 1347663 N50: 41
Sec_Event 1355636 N50: 38
T: 0.0457698 Q: 1.13421
T: -0.0679754 Q: 1.33997
T: -0.17651 Q: -0.000828316
T: -0.276536 Q: 1.12296
T: -0.365014 Q: -0.001065
T: -0.439256 Q: -0.00136504
T: -0.497006 Q: 1.03742
T: -0.536509 Q: -0.00939923
T: -0.556566 Q: 0.919536
T: -0.556566 Q: -0.0090491
T: -0.536509 Q: -0.0133592
T: -0.497006 Q: 0.997439
T: -0.439256 Q: 0.876781
T: -0.365014 Q: -0.0250571
T: -0.276536 Q: -0.0211942
T: -0.17651 Q: -0.028448
T: -0.0679754 Q: -0.0270942
T: 0.0457698 Q: 0.950497
T: 0.16127 Q: 0.998243
T: 0.275015 Q: -0.0315844
T: 0.38355 Q: -0.0175746
T: 0.483575 Q: 1.81837
T: 0.572054 Q: -0.00626218
T: 0.646295 Q: -0.00432682
T: 0.704045 Q: 1.02103
T: 0.743549 Q: 0.984161
T: 0.763605 Q: -0.0023483
T: 0.763605 Q: -0.00215842
T: 0.743549 Q: -0.00249075
T: 0.704045 Q: 0.896262
T: 0.646295 Q: -0.00213596
T: 0.572054 Q: 0.932023
T: 0.483575 Q: -0.000703488
T: 0.38355 Q: -0.000863318
T: 0.275015 Q: -0.00211689
T: 0.16127 Q: 1.97638
Sec_Event 1427487 N50: 38
T: 0.0121354 Q: 1.22881
T: -0.102216 Q: -0.0217626
T: -0.211329 Q: -0.0157593
T: -0.311888 Q: -0.0186027
T: -0.400838 Q: -0.0208536
T: -0.475476 Q: -0.0217323
T: -0.533534 Q: 0.992219
T: -0.573248 Q: -0.0145342
T: -0.593411 Q: 1.03521
T: -0.593411 Q: 1.09936
T: -0.573248 Q: 0.953026
T: -0.533534 Q: 1.02331
T: -0.475476 Q: -0.0209331
T: -0.400838 Q: -0.0264199
T: -0.311888 Q: -0.0249391
T: -0.211329 Q: -0.0251206
T: -0.102216 Q: -0.0232447
T: 0.0121354 Q: -0.0287098
T: 0.128251 Q: 1.11833
T: 0.242603 Q: 1.21457
T: 0.351716 Q: -0.0260736
T: 0.452275 Q: -0.0371826
T: 0.541225 Q: -0.0488612
T: 0.615862 Q: -0.0589788
T: 0.67392 Q: -0.0562484
T: 0.713634 Q: -0.0596997
T: 0.733797 Q: -0.0531625
T: 0.733797 Q: 1.5566
T: 0.713634 Q: -0.0491366
T: 0.67392 Q: -0.0500172
T: 0.615862 Q: 1.02205
T: 0.541225 Q: -0.0359852
T: 0.452275 Q: 1.13503
T: 0.351716 Q: -0.0201954
T: 0.242603 Q: -0.0221444
T: 0.128251 Q: -0.0218535
Sec_Event 1427487 N50: 37
T: -0.200862 Q: -0.017572
