Output file: output/wt_090036.root input file:/disk03/lowe10/sk7/sle/lomugd.090036.root
 Id of this manager : 10
InitReadRoot: total = 20945909
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12908 13537 11420.2
0/20945909
Sec_Event 646568 N50: 35
T: -0.569143 Q: -0.00342989
T: -0.649957 Q: -0.00222188
T: -0.727068 Q: -0.00269761
T: -0.798134 Q: 0.821986
T: -0.860995 Q: -0.00542842
T: -0.913742 Q: -0.0103348
T: -0.954772 Q: -0.0201254
T: -0.982839 Q: 0.763369
T: -0.997088 Q: 1.29497
T: -0.997088 Q: 2.95854
T: -0.982839 Q: -0.0518364
T: -0.954772 Q: -0.0540703
T: -0.913742 Q: -0.0581549
T: -0.860995 Q: -0.0765741
T: -0.798134 Q: 1.41111
T: -0.727068 Q: -0.0958035
T: -0.649957 Q: -0.0907581
T: -0.569143 Q: -0.066307
T: -0.487083 Q: -0.0513302
T: -0.40627 Q: -0.0500778
T: -0.329159 Q: 1.11526
T: -0.258093 Q: -0.0345912
T: -0.195231 Q: -0.0377427
T: -0.142484 Q: -0.0232038
T: -0.101454 Q: 0.960608
T: -0.073388 Q: -0.0134607
T: -0.0591384 Q: -0.0124764
T: -0.0591384 Q: -0.00638411
T: -0.073388 Q: -0.00927028
T: -0.101454 Q: -0.00403024
T: -0.142484 Q: 1.06109
T: -0.195231 Q: -0.00370565
T: -0.258093 Q: 2.10208
T: -0.329159 Q: -0.00205945
T: -0.40627 Q: -0.0010272
T: -0.487083 Q: -0.0027172
Sec_Event 861630 N50: 50
T: -0.0814453 Q: -0.0404882
T: -0.196255 Q: -0.0406346
T: -0.305805 Q: -0.0384692
T: -0.406766 Q: 1.26954
T: -0.496072 Q: 1.14756
T: -0.571009 Q: 1.00428
T: -0.629299 Q: -0.038358
T: -0.669172 Q: 1.23412
T: -0.689416 Q: -0.0237607
T: -0.689416 Q: -0.0232394
T: -0.669172 Q: 1.04222
T: -0.629299 Q: -0.0204064
T: -0.571009 Q: -0.0175428
T: -0.496072 Q: 4.43212
T: -0.406766 Q: -0.00918648
T: -0.305805 Q: 2.16231
T: -0.196255 Q: 1.29123
T: -0.0814453 Q: -0.00814495
T: 0.0351352 Q: -0.00694284
T: 0.149945 Q: -0.00855148
T: 0.259494 Q: 3.6468
T: 0.360456 Q: 1.23105
T: 0.449762 Q: -0.0150635
T: 0.524699 Q: -0.0231574
T: 0.582989 Q: -0.0223611
T: 0.622862 Q: -0.0429772
T: 0.643106 Q: 1.06961
T: 0.643106 Q: 2.46404
T: 0.622862 Q: -0.0476129
T: 0.582989 Q: -0.0590988
T: 0.524699 Q: 2.19662
T: 0.449762 Q: -0.0465461
T: 0.360456 Q: -0.0648798
T: 0.259494 Q: 1.30533
T: 0.149945 Q: -0.0427241
T: 0.0351352 Q: -0.0411621
Sec_Event 1446303 N50: 40
T: 0.0257707 Q: 1.06683
T: -0.0883633 Q: 1.04322
T: -0.197269 Q: -0.00714998
T: -0.297636 Q: -0.00698963
T: -0.386417 Q: 1.07103
T: -0.460913 Q: -0.0128724
T: -0.51886 Q: -0.00786477
T: -0.558498 Q: 2.30738
T: -0.578623 Q: -0.010961
T: -0.578623 Q: 0.928791
T: -0.558498 Q: -0.0193206
T: -0.51886 Q: -0.0147806
T: -0.460913 Q: -0.019411
T: -0.386417 Q: -0.0198663
T: -0.297636 Q: 2.30877
T: -0.197269 Q: 1.06719
T: -0.0883633 Q: -0.0125557
T: 0.0257707 Q: 1.1272
T: 0.141665 Q: -0.0157731
T: 0.255799 Q: -0.0176571
T: 0.364705 Q: 1.02684
T: 0.465072 Q: 0.959464
T: 0.553853 Q: -0.0191914
T: 0.628349 Q: -0.0329613
T: 0.686296 Q: 1.2993
T: 0.725934 Q: 1.05907
T: 0.746059 Q: -0.016101
T: 0.746059 Q: -0.0137699
T: 0.725934 Q: -0.0247996
T: 0.686296 Q: -0.0156653
T: 0.628349 Q: 1.09845
T: 0.553853 Q: -0.0146702
T: 0.465072 Q: -0.00828386
T: 0.364705 Q: -0.00718635
T: 0.255799 Q: -0.00463655
T: 0.141665 Q: -0.00692968
Sec_Event 1660512 N50: 35
T: -0.111588 Q: -0.0299535
T: -0.226156 Q: 0.738284
