Output file: output/wt_090053.root input file:/disk03/lowe10/sk7/sle/lomugd.090053.root
 Id of this manager : 10
InitReadRoot: total = 24568928
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13310.4 13773.6 11679.4
0/24568928
Sec_Event 294315 N50: 48
T: -0.397024 Q: 2.24843
T: -0.49873 Q: 1.18806
T: -0.595776 Q: 3.2863
T: -0.685215 Q: 2.34738
T: -0.764328 Q: 0.936114
T: -0.830711 Q: -0.0569088
T: -0.882348 Q: 1.75341
T: -0.91767 Q: 0.855893
T: -0.935604 Q: -0.0445431
T: -0.935604 Q: -0.0410978
T: -0.91767 Q: -0.0326827
T: -0.882348 Q: -0.0140947
T: -0.830711 Q: 1.14559
T: -0.764328 Q: 0.876781
T: -0.685215 Q: -0.00963648
T: -0.595776 Q: 2.19109
T: -0.49873 Q: 1.08257
T: -0.397024 Q: 1.53925
T: -0.29375 Q: 1.16754
T: -0.192044 Q: -0.00263408
T: -0.0949978 Q: -0.00117566
T: -0.0055594 Q: -0.00147078
T: 0.0735535 Q: 1.23402
T: 0.139937 Q: 2.17764
T: 0.191574 Q: -0.00232188
T: 0.226896 Q: -0.0111387
T: 0.24483 Q: 1.06375
T: 0.24483 Q: -0.00531477
T: 0.226896 Q: -0.00618762
T: 0.191574 Q: 1.00154
T: 0.139937 Q: 1.02828
T: 0.0735535 Q: 1.26154
T: -0.0055594 Q: -0.0128621
T: -0.0949978 Q: 2.24576
T: -0.192044 Q: 1.03274
T: -0.29375 Q: 1.0201
Sec_Event 1034229 N50: 38
T: 0.0766925 Q: 1.29476
T: -0.0362883 Q: -0.00838651
T: -0.144093 Q: 1.26842
T: -0.243447 Q: -0.00841427
T: -0.331331 Q: 0.967713
T: -0.405074 Q: 1.09604
T: -0.462436 Q: -0.0152993
T: -0.501673 Q: -0.0222354
T: -0.521595 Q: -0.0267134
T: -0.521595 Q: -0.0302343
T: -0.501673 Q: -0.034841
T: -0.462436 Q: -0.0412373
T: -0.405074 Q: -0.0436941
T: -0.331331 Q: 1.33274
T: -0.243447 Q: -0.0463657
T: -0.144093 Q: -0.0559642
T: -0.0362883 Q: -0.0458641
T: 0.0766925 Q: -0.0470783
T: 0.191416 Q: -0.0542165
T: 0.304397 Q: 1.28776
T: 0.412202 Q: 1.33586
T: 0.511556 Q: -0.0676034
T: 0.59944 Q: -0.0670957
T: 0.673183 Q: -0.0662829
T: 0.730544 Q: -0.0514036
T: 0.769782 Q: -0.053495
T: 0.789704 Q: 1.06647
T: 0.789704 Q: -0.0503138
T: 0.769782 Q: -0.0410947
T: 0.730544 Q: -0.0206924
T: 0.673183 Q: -0.0164202
T: 0.59944 Q: -0.0118914
T: 0.511556 Q: -0.0088675
T: 0.412202 Q: -0.00543221
T: 0.304397 Q: -0.0040228
T: 0.191416 Q: -0.00343516
Sec_Event 1338979 N50: 62
T: -0.616346 Q: 2.37577
T: -0.688184 Q: 1.16239
T: -0.756731 Q: 1.1457
T: -0.819904 Q: 1.30044
T: -0.875784 Q: 1.31068
T: -0.922673 Q: 2.85541
T: -0.959146 Q: -0.0334772
T: -0.984095 Q: -0.0292457
T: -0.996762 Q: -0.0286179
T: -0.996762 Q: 1.34399
T: -0.984095 Q: 1.31669
T: -0.959146 Q: 1.42983
T: -0.922673 Q: 1.54225
T: -0.875784 Q: 0.976314
T: -0.819904 Q: 2.17147
T: -0.756731 Q: 2.124
T: -0.688184 Q: 3.42896
T: -0.616346 Q: 2.65742
T: -0.5434 Q: 2.53029
T: -0.471562 Q: 1.29923
T: -0.403015 Q: 1.3728
T: -0.339842 Q: -0.00893844
T: -0.283962 Q: -0.00745606
T: -0.237073 Q: 1.39233
T: -0.2006 Q: -0.00537369
T: -0.175651 Q: 2.9647
T: -0.162984 Q: 1.63661
T: -0.162984 Q: 2.83817
T: -0.175651 Q: -0.0102611
T: -0.2006 Q: 1.30616
T: -0.237073 Q: -0.0122256
T: -0.283962 Q: -0.01003
T: -0.339842 Q: 2.34747
T: -0.403015 Q: 1.19524
T: -0.471562 Q: 1.18697
T: -0.5434 Q: -0.0244351
Sec_Event 1635815 N50: 26
Sec_Event 1938653 N50: 47
Sec_Event 1938653 N50: 37
T: 0.573124 Q: -0.0308741
