Output file: output/wt_090187.root input file:/disk03/lowe10/sk7/sle/lomugd.090187.root
 Id of this manager : 10
InitReadRoot: total = 20804787
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 14524.7 14951.2 12429.6
0/20804787
Sec_Event 653354 N50: 31
T: -0.131757 Q: -0.018431
T: -0.246055 Q: 2.09573
T: -0.355118 Q: 3.07852
T: -0.45563 Q: -0.00941354
T: -0.544538 Q: -0.00521626
T: -0.619142 Q: -0.00521327
T: -0.677172 Q: -0.00213409
T: -0.716868 Q: -0.00306521
T: -0.737022 Q: 1.28624
T: -0.737022 Q: 1.35134
T: -0.716868 Q: 1.43346
T: -0.677172 Q: -0.00345132
T: -0.619142 Q: -0.00413212
T: -0.544538 Q: -0.00575707
T: -0.45563 Q: 2.69564
T: -0.355118 Q: -0.00397602
T: -0.246055 Q: -0.00298967
T: -0.131757 Q: -0.00411656
T: -0.015695 Q: -0.00387016
T: 0.0986035 Q: -0.00398857
T: 0.207666 Q: -0.00412666
T: 0.308178 Q: -0.00446872
T: 0.397087 Q: -0.006975
T: 0.47169 Q: -0.00812072
T: 0.529721 Q: -0.00845158
T: 0.569416 Q: -0.0103256
T: 0.58957 Q: -0.0161272
T: 0.58957 Q: -0.0160374
T: 0.569416 Q: -0.0171723
T: 0.529721 Q: 2.37002
T: 0.47169 Q: 1.10987
T: 0.397087 Q: -0.0208132
T: 0.308178 Q: 1.33633
T: 0.207666 Q: -0.0179231
T: 0.0986035 Q: -0.0176107
T: -0.015695 Q: -0.0165906
Sec_Event 1084390 N50: 33
T: -0.688515 Q: 2.29398
T: -0.740702 Q: -0.00830718
T: -0.790497 Q: 0.960184
T: -0.836389 Q: 0.840705
T: -0.876983 Q: -0.0117825
T: -0.911045 Q: -0.0190397
T: -0.937541 Q: -0.0215814
T: -0.955665 Q: -0.0251636
T: -0.964866 Q: -0.0239981
T: -0.964866 Q: 1.28285
T: -0.955665 Q: 1.3076
T: -0.937541 Q: 1.25384
T: -0.911045 Q: -0.0288807
T: -0.876983 Q: -0.0309986
T: -0.836389 Q: 1.18071
T: -0.790497 Q: -0.0442647
T: -0.740702 Q: 1.31374
T: -0.688515 Q: -0.0554416
T: -0.635524 Q: -0.0535682
T: -0.583338 Q: -0.051271
T: -0.533542 Q: -0.060176
T: -0.48765 Q: 1.26895
T: -0.447057 Q: -0.0386668
T: -0.412995 Q: -0.0332718
T: -0.386499 Q: 1.07933
T: -0.368375 Q: -0.0238388
T: -0.359173 Q: -0.0231905
T: -0.359173 Q: 1.32014
T: -0.368375 Q: -0.0180193
T: -0.386499 Q: -0.0112354
T: -0.412995 Q: -0.0116757
T: -0.447057 Q: 1.05438
T: -0.48765 Q: -0.00640159
T: -0.533542 Q: -0.00674915
T: -0.583338 Q: -0.00943068
T: -0.635524 Q: 1.0081
Sec_Event 1267667 N50: 42
T: -0.693492 Q: 0.916091
T: -0.743848 Q: 1.02057
T: -0.791898 Q: -0.00431186
T: -0.83618 Q: -0.00338389
T: -0.875351 Q: -0.00441952
T: -0.908218 Q: -0.00420888
T: -0.933785 Q: -0.0036073
T: -0.951274 Q: -0.00610842
T: -0.960153 Q: 1.09526
T: -0.960153 Q: -0.00415367
T: -0.951274 Q: -0.00452586
T: -0.933785 Q: -0.00600797
T: -0.908218 Q: -0.00518931
T: -0.875351 Q: -0.00670299
T: -0.83618 Q: 1.17355
T: -0.791898 Q: 1.13259
T: -0.743848 Q: 1.33791
T: -0.693492 Q: -0.0122375
T: -0.642359 Q: 2.15262
T: -0.592003 Q: -0.0249924
T: -0.543953 Q: -0.0283088
T: -0.49967 Q: 0.938189
T: -0.4605 Q: 2.41858
T: -0.427632 Q: -0.0329286
T: -0.402066 Q: -0.0376179
T: -0.384577 Q: 2.41184
T: -0.375698 Q: -0.0229871
T: -0.375698 Q: 2.32741
T: -0.384577 Q: 1.16412
T: -0.402066 Q: -0.0133275
T: -0.427632 Q: -0.0117864
T: -0.4605 Q: -0.00936857
T: -0.49967 Q: 1.05869
T: -0.543953 Q: -0.00589154
T: -0.592003 Q: -0.00401443
T: -0.642359 Q: -0.00353401
Sec_Event 1267667 N50: 44
Sec_Event 1267667 N50: 59
Sec_Event 1580990 N50: 31
