Output file: output/wt_090536.root input file:/disk03/lowe10/sk7/sle/lomugd.090536.root
 Id of this manager : 10
InitReadRoot: total = 21757218
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12221.2
0/21757218
Sec_Event 633186 N50: 37
T: -0.727848 Q: inf
T: -0.761347 Q: -0.0350043
T: -0.79331 Q: -0.0243358
T: -0.822768 Q: -0.022082
T: -0.848825 Q: -0.0177113
T: -0.87069 Q: inf
T: -0.887697 Q: -0.0158195
T: -0.899331 Q: -0.01512
T: -0.905238 Q: -0.0161122
T: -0.905238 Q: -0.0163728
T: -0.899331 Q: -0.0183346
T: -0.887697 Q: -0.0156958
T: -0.87069 Q: inf
T: -0.848825 Q: -0.0272215
T: -0.822768 Q: -0.0326234
T: -0.79331 Q: -0.0285971
T: -0.761347 Q: -0.0330869
T: -0.727848 Q: -0.0308214
T: -0.693833 Q: -0.0371928
T: -0.660335 Q: inf
T: -0.628371 Q: inf
T: -0.598913 Q: inf
T: -0.572856 Q: -0.0559698
T: -0.550992 Q: -0.0474199
T: -0.533984 Q: -0.0488834
T: -0.522351 Q: -0.0509759
T: -0.516444 Q: -0.0522302
T: -0.516444 Q: inf
T: -0.522351 Q: -0.0561499
T: -0.533984 Q: -0.0500149
T: -0.550992 Q: -0.0436391
T: -0.572856 Q: -0.0447021
T: -0.598913 Q: -0.0402275
T: -0.628371 Q: -0.0389099
T: -0.660335 Q: inf
T: -0.693833 Q: -0.0360444
Sec_Event 633186 N50: 28
Sec_Event 1347624 N50: 30
T: -0.186686 Q: -0.0156734
T: -0.2998 Q: -0.0167068
T: -0.407732 Q: -0.0209301
T: -0.507204 Q: -0.0185825
T: -0.595191 Q: inf
T: -0.669021 Q: -0.01842
T: -0.726451 Q: inf
T: -0.765735 Q: -0.0170105
T: -0.78568 Q: -0.0131719
T: -0.78568 Q: -0.0134774
T: -0.765735 Q: -0.0131933
T: -0.726451 Q: inf
T: -0.669021 Q: -0.0217202
T: -0.595191 Q: inf
T: -0.507204 Q: -0.0400821
T: -0.407732 Q: -0.0286765
T: -0.2998 Q: -0.0363954
T: -0.186686 Q: inf
T: -0.0718263 Q: -0.0285967
T: 0.0412881 Q: -0.0283154
T: 0.149221 Q: -0.0281015
T: 0.248692 Q: -0.0384859
T: 0.336679 Q: -0.0352037
T: 0.410509 Q: -0.0404106
T: 0.467939 Q: inf
T: 0.507223 Q: inf
T: 0.527168 Q: -0.0541098
T: 0.527168 Q: -0.0424529
T: 0.507223 Q: -0.0354037
T: 0.467939 Q: -0.0342934
T: 0.410509 Q: -0.0306621
T: 0.336679 Q: -0.0197997
T: 0.248692 Q: -0.0179629
T: 0.149221 Q: -0.0186353
T: 0.0412881 Q: -0.0161964
T: -0.0718263 Q: -0.0136688
Sec_Event 1347624 N50: 37
T: -0.604024 Q: -0.0211472
T: -0.678411 Q: inf
T: -0.749391 Q: -0.0180243
T: -0.814807 Q: inf
T: -0.87267 Q: -0.0117745
T: -0.921223 Q: -0.00842911
T: -0.958991 Q: -0.00525119
T: -0.984826 Q: -0.00732809
T: -0.997942 Q: -0.0059637
T: -0.997942 Q: -0.00681237
T: -0.984826 Q: inf
T: -0.958991 Q: -0.0084154
T: -0.921223 Q: -0.00808653
T: -0.87267 Q: -0.00718323
T: -0.814807 Q: -0.0106414
T: -0.749391 Q: inf
T: -0.678411 Q: -0.0130458
T: -0.604024 Q: -0.00895841
T: -0.528488 Q: inf
T: -0.4541 Q: inf
T: -0.38312 Q: -0.0111379
T: -0.317705 Q: inf
T: -0.259841 Q: -0.0057041
T: -0.211288 Q: -0.00605731
T: -0.173521 Q: -0.00630154
T: -0.147686 Q: -0.00663072
T: -0.134569 Q: -0.00467067
T: -0.134569 Q: -0.00669328
T: -0.147686 Q: -0.00498051
T: -0.173521 Q: -0.00844411
T: -0.211288 Q: -0.0068291
T: -0.259841 Q: -0.00948986
T: -0.317705 Q: -0.0100755
T: -0.38312 Q: inf
T: -0.4541 Q: inf
T: -0.528488 Q: inf
Sec_Event 1359394 N50: 31
T: 0.14394 Q: -0.00245534
T: 0.0333176 Q: -0.00276357
T: -0.0722374 Q: inf
T: -0.169517 Q: -0.00130878
T: -0.255566 Q: -0.00265652
