Output file: output/wt_090226.root input file:/disk03/lowe10/sk7/sle/lomugd.090226.root
 Id of this manager : 10
InitReadRoot: total = 20296583
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 15554.9 13882.7 12504.1
0/20296583
 Incomplete 
Sec_Event 336089 N50: 31
T: -0.391277 Q: -0.0134729
T: -0.493463 Q: -0.0128324
T: -0.590968 Q: 0.893676
T: -0.680829 Q: -0.0233749
T: -0.760316 Q: 0.841061
T: -0.827014 Q: -0.0343135
T: -0.878895 Q: -0.0320923
T: -0.914384 Q: 0.812936
T: -0.932402 Q: -0.029053
T: -0.932402 Q: 0.812231
T: -0.914384 Q: -0.0353224
T: -0.878895 Q: 0.893669
T: -0.827014 Q: -0.0094145
T: -0.760316 Q: -0.00489509
T: -0.680829 Q: -0.00332948
T: -0.590968 Q: -0.00270728
T: -0.493463 Q: -0.00345193
T: -0.391277 Q: -0.000793599
T: -0.287514 Q: -0.00144735
T: -0.185328 Q: 1.03693
T: -0.0878225 Q: 1.0453
T: 0.00203866 Q: -0.00538439
T: 0.0815255 Q: 1.21883
T: 0.148223 Q: -0.000996846
T: 0.200104 Q: -0.0022416
T: 0.235593 Q: -0.00153538
T: 0.253611 Q: -0.00227967
T: 0.253611 Q: -0.0014337
T: 0.235593 Q: -0.0104457
T: 0.200104 Q: 1.01311
T: 0.148223 Q: 0.965465
T: 0.0815255 Q: -0.00327499
T: 0.00203866 Q: -0.00577221
T: -0.0878225 Q: -0.00568471
T: -0.185328 Q: 1.24071
T: -0.287514 Q: 1.03504
Sec_Event 336089 N50: 34
T: 0.0297021 Q: -0.00689774
T: -0.084362 Q: -0.000257288
T: -0.193201 Q: -0.000832599
T: -0.293507 Q: -0.000802556
T: -0.382233 Q: 1.13203
T: -0.456683 Q: -0.000983162
T: -0.514595 Q: 1.08246
T: -0.554209 Q: -0.00113311
T: -0.574322 Q: -0.00147453
T: -0.574322 Q: 1.31375
T: -0.554209 Q: 1.0182
T: -0.514595 Q: -0.00307252
T: -0.456683 Q: -0.00441327
T: -0.382233 Q: 1.92423
T: -0.293507 Q: -0.00337105
T: -0.193201 Q: -0.00317001
T: -0.084362 Q: -0.00749543
T: 0.0297021 Q: -0.00251067
T: 0.145526 Q: 1.05372
T: 0.25959 Q: -0.0052021
T: 0.368429 Q: -0.00432896
T: 0.468735 Q: -0.00696368
T: 0.557461 Q: -0.00999864
T: 0.631911 Q: 0.975065
T: 0.689823 Q: -0.00370964
T: 0.729437 Q: 0.85038
T: 0.74955 Q: -0.00433812
T: 0.74955 Q: -0.00363669
T: 0.729437 Q: -0.00324847
T: 0.689823 Q: 1.25783
T: 0.631911 Q: 0.889487
T: 0.557461 Q: -0.00166513
T: 0.468735 Q: -0.000950726
T: 0.368429 Q: -0.00224407
T: 0.25959 Q: 2.07777
T: 0.145526 Q: 1.21486
Sec_Event 495839 N50: 31
T: -0.650534 Q: -0.000279643
T: -0.714289 Q: -0.000872147
T: -0.775123 Q: 0.92328
T: -0.831188 Q: -0.000475091
T: -0.880781 Q: -0.00089291
T: -0.922394 Q: 0.965138
T: -0.954763 Q: -0.000563521
T: -0.976905 Q: -0.000635268
T: -0.988147 Q: -0.00108689
T: -0.988147 Q: 1.13095
T: -0.976905 Q: -0.000936712
T: -0.954763 Q: -0.00215371
T: -0.922394 Q: 1.11882
T: -0.880781 Q: 1.16488
T: -0.831188 Q: -0.00182156
T: -0.775123 Q: 1.42988
T: -0.714289 Q: -0.00220497
T: -0.650534 Q: -0.00422998
T: -0.585796 Q: 0.918391
T: -0.522041 Q: -0.00537857
T: -0.461206 Q: 0.760376
T: -0.405141 Q: -0.00763047
T: -0.355549 Q: -0.00743097
T: -0.313936 Q: -0.00396626
T: -0.281566 Q: -0.00338941
T: -0.259425 Q: -0.00222971
T: -0.248183 Q: 0.98128
T: -0.248183 Q: -0.000879343
T: -0.259425 Q: -0.000501584
T: -0.313936 Q: -0.000574361
T: -0.355549 Q: 1.17652
T: -0.405141 Q: 1.23853
T: -0.461206 Q: 1.28698
T: -0.522041 Q: 1.11119
T: -0.585796 Q: -0.000291587
Sec_Event 2140540 N50: 42
T: -0.57606 Q: 0.958403
T: -0.655682 Q: 0.8699
T: -0.731656 Q: -0.0376045
