Output file: output/wt_090137.root input file:/disk03/lowe10/sk7/sle/lomugd.090137.root
 Id of this manager : 10
InitReadRoot: total = 23258418
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 13480.4 13215.7 11994.5
0/23258418
Sec_Event 266165 N50: 37
T: -0.298112 Q: 0.98651
T: -0.406663 Q: -0.00373902
T: -0.510241 Q: 1.01771
T: -0.605699 Q: -0.00665346
T: -0.690137 Q: 0.922589
T: -0.760988 Q: 0.86412
T: -0.816101 Q: -0.0125723
T: -0.8538 Q: 2.75926
T: -0.872941 Q: -0.0117035
T: -0.872941 Q: 1.40195
T: -0.8538 Q: 1.50611
T: -0.816101 Q: -0.0133481
T: -0.760988 Q: -0.0152298
T: -0.690137 Q: -0.0222126
T: -0.605699 Q: -0.0337648
T: -0.510241 Q: -0.0528848
T: -0.406663 Q: -0.0688051
T: -0.298112 Q: -0.050521
T: -0.187887 Q: -0.0687171
T: -0.079336 Q: -0.0533336
T: 0.0242421 Q: -0.0486773
T: 0.1197 Q: -0.0506658
T: 0.204138 Q: 1.49703
T: 0.274989 Q: 4.17317
T: 0.330102 Q: 1.34186
T: 0.367801 Q: -0.0493605
T: 0.386942 Q: 1.49157
T: 0.386942 Q: -0.0295676
T: 0.367801 Q: -0.0222473
T: 0.330102 Q: -0.0150216
T: 0.274989 Q: -0.00976027
T: 0.204138 Q: 1.30888
T: 0.1197 Q: 1.21869
T: 0.0242421 Q: 3.62296
T: -0.079336 Q: 1.14624
T: -0.187887 Q: -0.0034196
 Incomplete 
Sec_Event 390136 N50: 41
T: -0.529046 Q: -0.0531816
T: -0.616096 Q: -0.0529771
T: -0.699159 Q: 2.61122
T: -0.77571 Q: 2.31034
T: -0.843423 Q: -0.0289588
T: -0.900241 Q: 1.06676
T: -0.944438 Q: -0.0186022
T: -0.974671 Q: 1.10193
T: -0.99002 Q: -0.0159342
T: -0.99002 Q: -0.0182905
T: -0.974671 Q: -0.0209802
T: -0.944438 Q: -0.0225769
T: -0.900241 Q: 1.21437
T: -0.843423 Q: 4.47021
T: -0.77571 Q: -0.0221049
T: -0.699159 Q: -0.0229945
T: -0.616096 Q: -0.0172211
T: -0.529046 Q: 2.02604
T: -0.440652 Q: -0.0183116
T: -0.353601 Q: 1.1108
T: -0.270539 Q: -0.019688
T: -0.193988 Q: -0.0249084
T: -0.126274 Q: 1.03764
T: -0.0694561 Q: 1.26192
T: -0.0252593 Q: -0.0392557
T: 0.00497306 Q: -0.0344149
T: 0.0203224 Q: -0.0373673
T: 0.0203224 Q: 1.17363
T: 0.00497306 Q: -0.0473315
T: -0.0252593 Q: 1.31975
T: -0.0694561 Q: -0.047584
T: -0.126274 Q: -0.0567792
T: -0.193988 Q: 1.14508
T: -0.270539 Q: -0.050384
T: -0.353601 Q: -0.0458901
T: -0.440652 Q: -0.0497125
Sec_Event 612023 N50: 32
T: -0.0847462 Q: -0.00171399
T: -0.199539 Q: -0.00130957
T: -0.309072 Q: -0.00239022
T: -0.410019 Q: -0.00274599
T: -0.499311 Q: -0.00208691
T: -0.574237 Q: 1.93429
T: -0.632518 Q: -0.00950664
T: -0.672385 Q: -0.0151716
T: -0.692626 Q: -0.0131204
T: -0.692626 Q: -0.0158674
T: -0.672385 Q: -0.0168619
T: -0.632518 Q: -0.0252605
T: -0.574237 Q: -0.0274929
T: -0.499311 Q: -0.035495
T: -0.410019 Q: -0.0460604
T: -0.309072 Q: -0.0493445
T: -0.199539 Q: -0.0591526
T: -0.0847462 Q: 1.30857
T: 0.0318169 Q: 1.77055
T: 0.146609 Q: 1.39992
T: 0.256143 Q: -0.0564115
T: 0.357089 Q: 1.38831
T: 0.446382 Q: -0.0736209
T: 0.521307 Q: -0.0691197
T: 0.579589 Q: 1.08687
T: 0.619456 Q: 1.0671
T: 0.639697 Q: -0.0585437
T: 0.639697 Q: 0.996223
T: 0.619456 Q: 1.82032
T: 0.579589 Q: 0.846376
T: 0.521307 Q: -0.00421566
T: 0.446382 Q: 1.72373
T: 0.357089 Q: -0.00223095
T: 0.256143 Q: -0.000814522
T: 0.146609 Q: -0.00244504
T: 0.0318169 Q: -0.00209634
Sec_Event 1592409 N50: 42
Sec_Event 1592409 N50: 50
Sec_Event 1592409 N50: 61
