Output file: output/wt_090394.root input file:/disk03/lowe10/sk7/sle/lomugd.090394.root
 Id of this manager : 10
InitReadRoot: total = 20115270
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 18153.8 14396.9 12361.4
0/20115270
Sec_Event 1127676 N50: 35
T: 0.592563 Q: -0.00305356
T: 0.530231 Q: -0.00220849
T: 0.470754 Q: 1.08953
T: 0.41594 Q: 1.12081
T: 0.367455 Q: -0.00168211
T: 0.32677 Q: -0.00466811
T: 0.295123 Q: 1.07332
T: 0.273476 Q: -0.0016687
T: 0.262485 Q: 4.50058
T: 0.262485 Q: 1.67745
T: 0.273476 Q: 1.24847
T: 0.295123 Q: -0.00428181
T: 0.32677 Q: -0.00589319
T: 0.367455 Q: 1.01064
T: 0.41594 Q: -0.00924159
T: 0.470754 Q: -0.0140981
T: 0.530231 Q: -0.0181282
T: 0.592563 Q: -0.0189674
T: 0.655856 Q: -0.0361179
T: 0.718188 Q: -0.0589893
T: 0.777665 Q: -0.0774292
T: 0.832479 Q: -0.0821588
T: 0.880964 Q: -0.066865
T: 0.921649 Q: -0.063083
T: 0.953295 Q: -0.0553744
T: 0.974943 Q: -0.0549156
T: 0.985934 Q: 2.96864
T: 0.985934 Q: -0.0569412
T: 0.974943 Q: -0.0580808
T: 0.953295 Q: 0.826204
T: 0.921649 Q: -0.0500549
T: 0.880964 Q: -0.0217952
T: 0.832479 Q: -0.0128781
T: 0.777665 Q: 1.07855
T: 0.718188 Q: -0.00587268
T: 0.655856 Q: -0.00682962
Sec_Event 1247930 N50: 31
T: -0.264962 Q: -0.00468536
T: -0.375191 Q: -0.00140049
T: -0.48037 Q: -0.00209281
T: -0.577304 Q: -0.00203317
T: -0.663047 Q: -0.00334793
T: -0.734994 Q: -0.00597374
T: -0.790959 Q: -0.0109943
T: -0.829241 Q: -0.0128337
T: -0.848678 Q: -0.0243622
T: -0.848678 Q: -0.0260264
T: -0.829241 Q: -0.0315707
T: -0.790959 Q: -0.0303347
T: -0.734994 Q: -0.0240296
T: -0.663047 Q: -0.018791
T: -0.577304 Q: 0.867782
T: -0.48037 Q: 0.882667
T: -0.375191 Q: -0.0109849
T: -0.264962 Q: -0.0132615
T: -0.153032 Q: -0.00920294
T: -0.0428031 Q: -0.00911177
T: 0.0623763 Q: 0.872147
T: 0.15931 Q: 1.95463
T: 0.245053 Q: 1.10499
T: 0.317 Q: 0.915534
T: 0.372965 Q: -0.00479254
T: 0.411247 Q: 0.881667
T: 0.430684 Q: -0.00285872
T: 0.430684 Q: -0.00376216
T: 0.411247 Q: 0.905346
T: 0.372965 Q: -0.00165139
T: 0.317 Q: -0.00222118
T: 0.245053 Q: -0.00186192
T: 0.15931 Q: -0.00381455
T: 0.0623763 Q: -0.00179252
T: -0.0428031 Q: -0.00228798
T: -0.153032 Q: -0.00316064
Sec_Event 1247930 N50: 44
T: 0.586416 Q: 1.3718
T: 0.52279 Q: -0.021083
T: 0.462079 Q: -0.0229057
T: 0.406127 Q: -0.0333
T: 0.356635 Q: -0.0375426
T: 0.315106 Q: -0.0433777
T: 0.282802 Q: -0.0449177
T: 0.260705 Q: -0.0517207
T: 0.249486 Q: 1.21813
T: 0.249486 Q: 2.40495
T: 0.260705 Q: -0.0531989
T: 0.282802 Q: -0.0529981
T: 0.315106 Q: -0.0542346
T: 0.356635 Q: -0.0312584
T: 0.406127 Q: -0.0281862
T: 0.462079 Q: -0.0285399
T: 0.52279 Q: 1.04265
T: 0.586416 Q: -0.0130084
T: 0.651024 Q: 2.45377
T: 0.71465 Q: -0.00811926
T: 0.775361 Q: 1.48958
T: 0.831313 Q: 1.32359
T: 0.880805 Q: -0.00389178
T: 0.922334 Q: -0.00329157
T: 0.954638 Q: -0.00658074
T: 0.976735 Q: -0.002105
T: 0.987954 Q: -0.00292158
T: 0.987954 Q: -0.00282007
T: 0.976735 Q: 2.62678
T: 0.954638 Q: -0.00396534
T: 0.922334 Q: 4.05524
T: 0.880805 Q: -0.00464773
T: 0.831313 Q: -0.00478709
T: 0.775361 Q: -0.00623013
T: 0.71465 Q: -0.00762231
T: 0.651024 Q: 1.51275
Sec_Event 1247930 N50: 31
T: -0.0925505 Q: -0.00418833
T: -0.207293 Q: -0.0041948
