Output file: output/wt_090537.root input file:/disk03/lowe10/sk7/sle/lomugd.090537.root
 Id of this manager : 10
InitReadRoot: total = 22029634
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 12258.6
0/22029634
Sec_Event 88082 N50: 31
T: -0.299244 Q: inf
T: -0.407733 Q: -0.0249618
T: -0.511251 Q: -0.0306532
T: -0.606654 Q: -0.0226024
T: -0.691043 Q: -0.0150804
T: -0.761854 Q: -0.011107
T: -0.816935 Q: -0.00979609
T: -0.854613 Q: -0.00764052
T: -0.873742 Q: inf
T: -0.873742 Q: inf
T: -0.854613 Q: -0.00951066
T: -0.816935 Q: inf
T: -0.761854 Q: -0.0155219
T: -0.691043 Q: -0.0172252
T: -0.606654 Q: inf
T: -0.511251 Q: inf
T: -0.407733 Q: -0.0180073
T: -0.299244 Q: inf
T: -0.189082 Q: inf
T: -0.0805935 Q: inf
T: 0.0229249 Q: -0.0215534
T: 0.118328 Q: -0.0218102
T: 0.202717 Q: -0.0194563
T: 0.273528 Q: -0.022906
T: 0.328609 Q: -0.0299529
T: 0.366287 Q: inf
T: 0.385416 Q: -0.032974
T: 0.385416 Q: -0.0418762
T: 0.366287 Q: -0.0320297
T: 0.328609 Q: inf
T: 0.273528 Q: inf
T: 0.202717 Q: -0.0254251
T: 0.118328 Q: -0.0334329
T: 0.0229249 Q: -0.0245286
T: -0.0805935 Q: inf
T: -0.189082 Q: inf
Sec_Event 909425 N50: 37
T: -0.248082 Q: -0.0032957
T: -0.359059 Q: -0.00370352
T: -0.464951 Q: -0.00343878
T: -0.562542 Q: -0.00348816
T: -0.648866 Q: -0.00385608
T: -0.7213 Q: -0.00325141
T: -0.777644 Q: -0.0034784
T: -0.816186 Q: -0.00451885
T: -0.835754 Q: -0.00246796
T: -0.835754 Q: -0.00412336
T: -0.816186 Q: -0.00159143
T: -0.777644 Q: -0.00123583
T: -0.7213 Q: -0.00206103
T: -0.648866 Q: -0.000526946
T: -0.562542 Q: -0.000432121
T: -0.464951 Q: -0.000262999
T: -0.359059 Q: -0.000566212
T: -0.135394 Q: -0.000271532
T: -0.0244183 Q: -0.00051626
T: 0.179065 Q: -0.000264345
T: 0.265389 Q: -0.000321233
T: 0.337823 Q: -0.000345773
T: 0.394167 Q: -0.000311241
T: 0.432709 Q: -0.00178056
T: 0.452277 Q: -0.00068013
T: 0.452277 Q: -0.00114072
T: 0.432709 Q: -0.000585034
T: 0.394167 Q: -0.000997784
T: 0.337823 Q: -0.00102575
T: 0.265389 Q: -0.00107925
T: 0.179065 Q: -0.00127213
T: 0.0814739 Q: -0.00162121
T: -0.0244183 Q: -0.00196332
T: -0.135394 Q: -0.00176608
Sec_Event 1394446 N50: 25
T: -0.371031 Q: -0.0377357
T: -0.474824 Q: inf
T: -0.573862 Q: -0.0405352
T: -0.665137 Q: inf
T: -0.745873 Q: inf
T: -0.813619 Q: inf
T: -0.866316 Q: inf
T: -0.902363 Q: -0.0180046
T: -0.920665 Q: -0.0153435
T: -0.920665 Q: inf
T: -0.902363 Q: inf
T: -0.866316 Q: -0.01902
T: -0.813619 Q: -0.0198348
T: -0.745873 Q: -0.0165046
T: -0.665137 Q: -0.00983342
T: -0.573862 Q: inf
T: -0.474824 Q: -0.00716191
T: -0.371031 Q: -0.00738092
T: -0.265637 Q: -0.00662623
T: -0.161844 Q: -0.00447056
T: -0.0628058 Q: -0.00895872
T: 0.0284683 Q: -0.00916819
T: 0.109205 Q: -0.00769349
T: 0.176951 Q: inf
T: 0.229648 Q: -0.0136262
T: 0.265695 Q: inf
T: 0.283997 Q: inf
T: 0.283997 Q: -0.0242507
T: 0.265695 Q: -0.0246517
T: 0.229648 Q: -0.0318629
T: 0.176951 Q: -0.0279312
T: 0.109205 Q: -0.0335918
T: 0.0284683 Q: -0.0244046
T: -0.0628058 Q: -0.0258698
T: -0.161844 Q: inf
T: -0.265637 Q: inf
Sec_Event 2249513 N50: 30
T: 0.118009 Q: -0.0214697
T: 0.00636226 Q: -0.0234882
T: -0.100169 Q: -0.027034
T: -0.19835 Q: -0.0279276
T: -0.285195 Q: -0.0364776
T: -0.358067 Q: -0.0344613
T: -0.414752 Q: -0.0438201
T: -0.453526 Q: -0.0474098
