Output file: output/wt_090057.root input file:/disk03/lowe10/sk7/sle/lomugd.090057.root
 Id of this manager : 10
InitReadRoot: total = 1200009
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12166.5 13879.3 11729.6
0/1200009
Sec_Event 954051 N50: 43
T: 0.00203608 Q: 1.15587
T: -0.112452 Q: -0.0291659
T: -0.221695 Q: 1.22565
T: -0.322375 Q: -0.0372722
T: -0.41143 Q: 1.25945
T: -0.486157 Q: 1.39166
T: -0.544284 Q: -0.0412077
T: -0.584046 Q: 1.33341
T: -0.604233 Q: -0.0479284
T: -0.604233 Q: -0.0393588
T: -0.584046 Q: -0.0424857
T: -0.544284 Q: 1.50303
T: -0.486157 Q: -0.051176
T: -0.41143 Q: 1.42257
T: -0.322375 Q: 2.80509
T: -0.221695 Q: -0.0355859
T: -0.112452 Q: -0.0405747
T: 0.00203608 Q: 3.04691
T: 0.11829 Q: -0.032453
T: 0.232779 Q: 1.38313
T: 0.342022 Q: 1.4225
T: 0.442701 Q: 1.30142
T: 0.531757 Q: 2.73318
T: 0.606484 Q: -0.0553703
T: 0.664611 Q: 1.52599
T: 0.704372 Q: 1.56414
T: 0.72456 Q: -0.0451015
T: 0.72456 Q: -0.0430641
T: 0.704372 Q: 1.21739
T: 0.664611 Q: -0.052497
T: 0.606484 Q: -0.0412071
T: 0.531757 Q: -0.0486841
T: 0.442701 Q: -0.0442789
T: 0.342022 Q: 1.49843
T: 0.232779 Q: 1.28736
T: 0.11829 Q: -0.0324992
Sec_Event 954051 N50: 40
T: -0.032932 Q: 1.32952
T: -0.14773 Q: -0.0295282
T: -0.25727 Q: -0.0408965
T: -0.358222 Q: 1.32172
T: -0.447519 Q: 1.57561
T: -0.522448 Q: 3.63895
T: -0.580733 Q: 1.28151
T: -0.620602 Q: -0.0385879
T: -0.640844 Q: -0.0370908
T: -0.640844 Q: 1.18052
T: -0.620602 Q: -0.0378383
T: -0.580733 Q: 3.81595
T: -0.522448 Q: 1.40043
T: -0.447519 Q: -0.0373827
T: -0.358222 Q: 1.38817
T: -0.25727 Q: 1.49698
T: -0.14773 Q: -0.0305472
T: -0.032932 Q: -0.0349932
T: 0.0836372 Q: -0.0317353
T: 0.198436 Q: 1.56673
T: 0.307975 Q: -0.0397537
T: 0.408927 Q: -0.0496643
T: 0.498224 Q: -0.0568578
T: 0.573153 Q: 1.24314
T: 0.631438 Q: -0.0566659
T: 0.671307 Q: -0.0507328
T: 0.691549 Q: 1.10976
T: 0.691549 Q: 1.47786
T: 0.671307 Q: -0.0455699
T: 0.631438 Q: -0.0559142
T: 0.573153 Q: -0.0545812
T: 0.498224 Q: -0.0508863
T: 0.408927 Q: -0.0367486
T: 0.307975 Q: 1.35895
T: 0.198436 Q: 4.28996
T: 0.0836372 Q: -0.0297939
Sec_Event 954051 N50: 38
T: -0.0772267 Q: -0.0385976
T: -0.192055 Q: -0.0349386
T: -0.301622 Q: -0.0416529
T: -0.4026 Q: -0.0354286
T: -0.49192 Q: -0.0356299
T: -0.566869 Q: -0.0345186
T: -0.625169 Q: -0.0325024
T: -0.665048 Q: 1.18616
T: -0.685295 Q: 3.27947
T: -0.685295 Q: 1.1611
T: -0.665048 Q: 1.22646
T: -0.625169 Q: -0.0221287
T: -0.566869 Q: 1.9925
T: -0.49192 Q: -0.0121629
T: -0.4026 Q: -0.00911734
T: -0.301622 Q: 1.16425
T: -0.192055 Q: 1.08088
T: -0.0772267 Q: 1.18367
T: 0.0393726 Q: -0.00726807
T: 0.1542 Q: 2.0981
T: 0.263768 Q: 1.04115
T: 0.364746 Q: 1.01354
T: 0.454066 Q: 1.08701
T: 0.529015 Q: -0.0173097
T: 0.587314 Q: -0.0253846
T: 0.627194 Q: -0.0311285
T: 0.647441 Q: -0.0301995
T: 0.647441 Q: -0.0381819
T: 0.627194 Q: -0.0338013
T: 0.587314 Q: 1.06544
T: 0.529015 Q: -0.0420502
T: 0.454066 Q: -0.0523858
T: 0.364746 Q: -0.0355435
T: 0.263768 Q: -0.0408653
T: 0.1542 Q: 2.34166
T: 0.0393726 Q: 2.68772
Sec_Event 954051 N50: 28
T: -0.273226 Q: 3.53001
T: -0.383064 Q: -0.0152091
T: -0.487869 Q: -0.0161486
