Output file: output/wt_090556.root input file:/disk03/lowe10/sk7/sle/lomugd.090556.root
 Id of this manager : 10
InitReadRoot: total = 22234390
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/22234390
Sec_Event 800924 N50: 31
T: 0.527924 Q: -0.00660183
T: 0.453442 Q: -0.00913398
T: 0.382373 Q: -0.0043928
T: 0.316875 Q: inf
T: 0.258938 Q: -0.00894575
T: 0.210324 Q: -0.00411596
T: 0.172508 Q: inf
T: 0.146641 Q: -0.00460689
T: 0.133508 Q: inf
T: 0.133508 Q: inf
T: 0.146641 Q: -0.00921047
T: 0.172508 Q: -0.00527067
T: 0.210324 Q: -0.00474929
T: 0.258938 Q: -0.0107925
T: 0.316875 Q: -0.0109235
T: 0.382373 Q: -0.010546
T: 0.453442 Q: -0.0123663
T: 0.527924 Q: -0.0142792
T: 0.603554 Q: -0.0170318
T: 0.678036 Q: -0.017629
T: 0.749106 Q: inf
T: 0.814604 Q: inf
T: 0.87254 Q: -0.00827739
T: 0.921155 Q: -0.00646868
T: 0.95897 Q: -0.00670871
T: 0.984837 Q: inf
T: 0.99797 Q: -0.00469989
T: 0.99797 Q: inf
T: 0.984837 Q: -0.00747042
T: 0.95897 Q: -0.00682276
T: 0.921155 Q: -0.00605222
T: 0.87254 Q: inf
T: 0.814604 Q: -0.0110227
T: 0.749106 Q: -0.00904013
T: 0.678036 Q: inf
T: 0.603554 Q: -0.0118819
Sec_Event 946923 N50: 31
T: -0.407368 Q: inf
T: -0.50818 Q: -0.0297329
T: -0.604374 Q: -0.0380587
T: -0.693026 Q: -0.0463442
T: -0.771444 Q: -0.0706566
T: -0.837244 Q: -0.0671986
T: -0.888428 Q: -0.0554786
T: -0.923439 Q: inf
T: -0.941215 Q: inf
T: -0.941215 Q: -0.0490267
T: -0.923439 Q: inf
T: -0.888428 Q: -0.0609457
T: -0.837244 Q: -0.0747324
T: -0.771444 Q: -0.0795706
T: -0.693026 Q: -0.0774288
T: -0.604374 Q: inf
T: -0.50818 Q: inf
T: -0.407368 Q: -0.0353414
T: -0.305001 Q: -0.0349734
T: -0.204189 Q: -0.0436014
T: -0.107995 Q: -0.0355724
T: -0.0193425 Q: -0.0370918
T: 0.0590753 Q: -0.0326919
T: 0.124876 Q: -0.0329981
T: 0.176059 Q: -0.0346338
T: 0.211071 Q: -0.0275664
T: 0.228847 Q: -0.0424466
T: 0.228847 Q: inf
T: 0.211071 Q: -0.0335002
T: 0.176059 Q: inf
T: 0.124876 Q: inf
T: 0.0590753 Q: -0.0304868
T: -0.0193425 Q: -0.0288036
T: -0.107995 Q: -0.0268136
T: -0.204189 Q: -0.027516
T: -0.305001 Q: -0.0274097
Sec_Event 1407124 N50: 60
T: -0.254142 Q: -0.0108773
T: -0.364858 Q: inf
T: -0.470502 Q: -0.017062
T: -0.567864 Q: inf
T: -0.653986 Q: inf
T: -0.726251 Q: inf
T: -0.782463 Q: inf
T: -0.820914 Q: -0.0243449
T: -0.840436 Q: -0.0280399
T: -0.840436 Q: -0.0265596
T: -0.820914 Q: -0.027586
T: -0.782463 Q: inf
T: -0.726251 Q: -0.0377045
T: -0.653986 Q: -0.0476871
T: -0.567864 Q: -0.0462678
T: -0.470502 Q: inf
T: -0.364858 Q: inf
T: -0.254142 Q: -0.0369153
T: -0.141718 Q: inf
T: -0.0310014 Q: inf
T: 0.0746427 Q: inf
T: 0.172005 Q: -0.0442446
T: 0.258127 Q: -0.0401466
T: 0.330391 Q: -0.0473547
T: 0.386604 Q: -0.0416429
T: 0.425055 Q: -0.0370946
T: 0.444577 Q: -0.0472725
T: 0.444577 Q: -0.0337316
T: 0.425055 Q: -0.0278163
T: 0.386604 Q: -0.0295768
T: 0.330391 Q: -0.0257673
T: 0.258127 Q: -0.0292491
T: 0.172005 Q: inf
T: 0.0746427 Q: inf
T: -0.0310014 Q: inf
T: -0.141718 Q: -0.0113062
Sec_Event 1407124 N50: 37
T: 0.465152 Q: -0.0715348
T: 0.381276 Q: inf
T: 0.301243 Q: inf
T: 0.227485 Q: -0.0589627
T: 0.162241 Q: inf
T: 0.107495 Q: -0.0544074
T: 0.0649109 Q: -0.0564338
T: 0.0357813 Q: -0.0564437
