Output file: output/wt_090599.root input file:/disk03/lowe10/sk7/sle/lomugd.090599.root
 Id of this manager : 10
InitReadRoot: total = 16692674
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/16692674
Sec_Event 471993 N50: 28
T: -0.630949 Q: inf
T: -0.699535 Q: -0.0312063
T: -0.764979 Q: inf
T: -0.825292 Q: -0.0274229
T: -0.878642 Q: inf
T: -0.923408 Q: -0.0190678
T: -0.95823 Q: -0.0234288
T: -0.98205 Q: inf
T: -0.994143 Q: -0.0208939
T: -0.994143 Q: -0.0212625
T: -0.98205 Q: -0.0190269
T: -0.95823 Q: -0.0219478
T: -0.923408 Q: -0.0239902
T: -0.878642 Q: -0.0265309
T: -0.825292 Q: -0.033365
T: -0.764979 Q: -0.037555
T: -0.699535 Q: -0.0362286
T: -0.630949 Q: -0.0435493
T: -0.561306 Q: inf
T: -0.49272 Q: inf
T: -0.427276 Q: inf
T: -0.366963 Q: -0.0358805
T: -0.313613 Q: -0.0453833
T: -0.268847 Q: -0.046342
T: -0.234025 Q: -0.0467954
T: -0.210205 Q: -0.0473972
T: -0.198112 Q: -0.0552764
T: -0.198112 Q: -0.042642
T: -0.210205 Q: inf
T: -0.234025 Q: -0.0387401
T: -0.268847 Q: inf
T: -0.313613 Q: -0.0381874
T: -0.366963 Q: -0.0403074
T: -0.427276 Q: -0.042944
T: -0.49272 Q: -0.0384758
T: -0.561306 Q: -0.0336039
Sec_Event 666564 N50: 26
T: 0.378262 Q: -0.00338023
T: 0.284148 Q: -0.00100553
T: 0.194345 Q: inf
T: 0.111583 Q: -0.00059563
T: 0.0383747 Q: inf
T: -0.023054 Q: -0.00123839
T: -0.0708371 Q: inf
T: -0.103523 Q: inf
T: -0.120117 Q: -0.00222217
T: -0.120117 Q: -0.00174076
T: -0.103523 Q: -0.00407887
T: -0.0708371 Q: -0.00232778
T: -0.023054 Q: -0.00437137
T: 0.0383747 Q: -0.00692107
T: 0.111583 Q: inf
T: 0.194345 Q: -0.0066792
T: 0.284148 Q: -0.00898174
T: 0.378262 Q: inf
T: 0.473828 Q: inf
T: 0.567943 Q: -0.0250349
T: 0.657745 Q: -0.0314266
T: 0.740508 Q: -0.0275993
T: 0.813716 Q: -0.022373
T: 0.875145 Q: inf
T: 0.922928 Q: -0.0170834
T: 0.955613 Q: -0.0175714
T: 0.972208 Q: inf
T: 0.972208 Q: -0.0155659
T: 0.955613 Q: inf
T: 0.922928 Q: -0.015528
T: 0.875145 Q: inf
T: 0.813716 Q: -0.00642305
T: 0.740508 Q: inf
T: 0.657745 Q: inf
T: 0.567943 Q: -0.00432951
T: 0.473828 Q: -0.00202993
Sec_Event 918618 N50: 29
T: 0.626633 Q: -0.0392398
T: 0.572167 Q: -0.0371754
T: 0.520195 Q: -0.0298037
T: 0.472298 Q: -0.028061
T: 0.429931 Q: -0.0152247
T: 0.39438 Q: -0.0108835
T: 0.366727 Q: -0.00981047
T: 0.347811 Q: -0.0103707
T: 0.338207 Q: -0.00859683
T: 0.338207 Q: -0.0068191
T: 0.347811 Q: inf
T: 0.366727 Q: -0.0046375
T: 0.39438 Q: inf
T: 0.429931 Q: -0.00435564
T: 0.472298 Q: -0.00305078
T: 0.520195 Q: -0.00305359
T: 0.572167 Q: inf
T: 0.626633 Q: -0.00552475
T: 0.68194 Q: inf
T: 0.736406 Q: -0.00581619
T: 0.788378 Q: inf
T: 0.836275 Q: -0.0126734
T: 0.878642 Q: -0.0207072
T: 0.914192 Q: inf
T: 0.941846 Q: -0.0198322
T: 0.960762 Q: -0.0187834
T: 0.970366 Q: -0.0219798
T: 0.970366 Q: -0.0161419
T: 0.960762 Q: -0.019215
T: 0.941846 Q: inf
T: 0.914192 Q: -0.0181286
T: 0.878642 Q: inf
T: 0.836275 Q: -0.0271148
T: 0.788378 Q: inf
T: 0.736406 Q: -0.0401997
T: 0.68194 Q: inf
Sec_Event 956313 N50: 39
T: -0.713487 Q: -0.0122441
T: -0.755251 Q: -0.0117718
T: -0.795102 Q: -0.0133627
T: -0.831829 Q: -0.0148176
T: -0.864315 Q: -0.0139922
T: -0.891575 Q: -0.0164571
T: -0.912779 Q: inf
T: -0.927284 Q: -0.0105379
