Output file: output/wt_090564.root input file:/disk03/lowe10/sk7/sle/lomugd.090564.root
 Id of this manager : 10
InitReadRoot: total = 22010090
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 0 0 0
0/22010090
Sec_Event 2512088 N50: 32
T: -0.441664 Q: -0.0498561
T: -0.539237 Q: -0.0570027
T: -0.63234 Q: -0.0432775
T: -0.718145 Q: inf
T: -0.794043 Q: inf
T: -0.857729 Q: inf
T: -0.907269 Q: -0.0148737
T: -0.941155 Q: -0.0143648
T: -0.95836 Q: -0.0126149
T: -0.95836 Q: inf
T: -0.941155 Q: -0.0119746
T: -0.907269 Q: -0.0139894
T: -0.857729 Q: -0.0135939
T: -0.794043 Q: inf
T: -0.718145 Q: inf
T: -0.63234 Q: -0.00813221
T: -0.539237 Q: -0.00690378
T: -0.441664 Q: -0.00643178
T: -0.342585 Q: -0.0051863
T: -0.245012 Q: -0.00442742
T: -0.151909 Q: -0.00383976
T: -0.0661046 Q: -0.00639418
T: 0.00979385 Q: -0.00860693
T: 0.0734802 Q: inf
T: 0.123019 Q: -0.0133169
T: 0.156906 Q: -0.0196335
T: 0.174111 Q: inf
T: 0.174111 Q: inf
T: 0.156906 Q: inf
T: 0.123019 Q: -0.0351123
T: 0.0734802 Q: -0.0414398
T: 0.00979385 Q: inf
T: -0.0661046 Q: -0.0422738
T: -0.151909 Q: -0.0565486
T: -0.245012 Q: inf
T: -0.342585 Q: -0.0468163
Sec_Event 2512088 N50: 34
T: -0.13444 Q: -0.000772417
T: -0.243896 Q: -0.000294413
T: -0.344771 Q: -0.000253307
T: -0.434 Q: -0.000622731
T: -0.508873 Q: inf
T: -0.567113 Q: -0.000754392
T: -0.606951 Q: -0.00127965
T: -0.627178 Q: -0.00071531
T: -0.627178 Q: -0.00223977
T: -0.606951 Q: -0.00258246
T: -0.567113 Q: inf
T: -0.508873 Q: -0.00423427
T: -0.434 Q: -0.00346919
T: -0.344771 Q: -0.00601069
T: -0.243896 Q: -0.00659464
T: -0.13444 Q: -0.00740954
T: -0.0197296 Q: -0.00528998
T: 0.0967508 Q: inf
T: 0.211462 Q: -0.00655277
T: 0.320917 Q: -0.00636315
T: 0.421793 Q: inf
T: 0.511022 Q: -0.00771132
T: 0.585894 Q: -0.00487389
T: 0.644134 Q: -0.00555341
T: 0.683973 Q: -0.00561499
T: 0.704199 Q: -0.00297149
T: 0.704199 Q: -0.000886747
T: 0.683973 Q: -0.00390324
T: 0.644134 Q: -0.00124103
T: 0.585894 Q: -0.000827739
T: 0.511022 Q: inf
T: 0.421793 Q: -0.000358531
T: 0.320917 Q: inf
T: 0.211462 Q: -0.000603543
T: 0.0967508 Q: -0.000915508
Sec_Event 3118285 N50: 34
T: -0.300706 Q: -0.0314433
T: -0.409113 Q: -0.0327116
T: -0.512555 Q: -0.0396602
T: -0.607886 Q: inf
T: -0.692212 Q: inf
T: -0.76297 Q: inf
T: -0.81801 Q: -0.0317341
T: -0.85566 Q: -0.0254528
T: -0.874775 Q: inf
T: -0.874775 Q: -0.0229406
T: -0.85566 Q: inf
T: -0.81801 Q: -0.0217737
T: -0.76297 Q: -0.0245205
T: -0.692212 Q: inf
T: -0.607886 Q: -0.0103305
T: -0.512555 Q: -0.00677684
T: -0.409113 Q: inf
T: -0.300706 Q: -0.00554338
T: -0.190626 Q: inf
T: -0.0822191 Q: -0.00686131
T: 0.021222 Q: inf
T: 0.116554 Q: -0.00828436
T: 0.20088 Q: -0.00859005
T: 0.271638 Q: inf
T: 0.326678 Q: inf
T: 0.364327 Q: -0.0149299
T: 0.383442 Q: -0.0216748
T: 0.383442 Q: -0.0171647
T: 0.364327 Q: -0.0247897
T: 0.326678 Q: inf
T: 0.271638 Q: -0.0251389
T: 0.20088 Q: inf
T: 0.116554 Q: inf
T: 0.021222 Q: -0.0287971
T: -0.0822191 Q: inf
T: -0.190626 Q: -0.0285225
Sec_Event 3118285 N50: 32
T: -0.0380713 Q: -0.00729372
T: -0.152894 Q: -0.00336444
T: -0.262456 Q: -0.00284208
T: -0.36343 Q: -0.00361639
T: -0.452746 Q: inf
T: -0.527691 Q: -0.00506842
T: -0.585988 Q: -0.00638205
T: -0.625865 Q: inf
T: -0.646112 Q: -0.00974107
